stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi_B,daily_phi_S,A_mean_so_far,B_end,S_end,F_end,A_end,KFB_end,KFS_end
17,6.448078870773315,5,0,0.611795,0.6859951,0.6635289638167662,0.4818204272385642,0.4177310921902755,0.32040984458042976,0.7814994487474086,0.07378176587032585,0.08435413907544696
18,46.273581981658936,6,5,0.603994,0.6760149,0.6713106763101906,0.47579740266865367,0.41276996189256565,0.3297987049682325,0.8199266413308738,0.07390338908813963,0.08564069196973659
19,7.921602964401245,6,0,0.54570574,0.5606449,0.6793082514832008,0.46992498292651835,0.41302882082666176,0.32741106506018003,0.8154929606037743,0.0720866562890267,0.08508693383535645
20,44.95750379562378,5,5,0.53901213,0.55366725,0.6864800179890298,0.469805135715118,0.4165362858344255,0.32463448230402536,0.8256189470119534,0.0716430791894417,0.0841912365479708
21,7.4975221157073975,6,0,0.5283877,0.5199635,0.6931323628159091,0.4743370153852935,0.41791213702657215,0.3236036460588829,0.8312465115567911,0.07222352359532412,0.08323273689813651
22,53.44226098060608,5,6,0.52108425,0.5122848,0.6996915566874086,0.47277256230625603,0.4117894456439976,0.323936634612578,0.8463390566691488,0.07426992637091888,0.08471033737231635
23,8.099170923233032,6,0,0.4630866,0.47430816,0.7073449224613861,0.47040472115658766,0.41066132371227787,0.31556021894846514,0.8904339032772439,0.07292138357696913,0.0875151358982517
24,45.63750910758972,5,5,0.45538953,0.46788648,0.7150629883931663,0.4629951931666019,0.4111586713612948,0.30762875385168015,0.8978145289610983,0.07272698415154451,0.08688945849575311
25,6.71557092666626,5,0,0.6039435,0.5528336,0.7223261905439237,0.46093810024565174,0.41158097975662267,0.30889252042440923,0.9069275991274606,0.07394199810786131,0.09011030354161845
26,44.37543988227844,5,5,0.5956844,0.546231,0.7293863377906202,0.46023264207529574,0.412623379732669,0.3152857901362971,0.9190642516368569,0.07397289862068156,0.09007144291871916
27,8.226831912994385,6,0,0.5908481,0.49280426,0.7362624883844469,0.4570154257779449,0.408632041456601,0.3146573922890097,0.9177915149647735,0.07394354507619912,0.08942971062301963
28,46.300437927246094,6,5,0.5843742,0.48716724,0.7423291831029315,0.45303136723651627,0.4059682023892966,0.31309609591033044,0.8998812241347259,0.07289102194888084,0.08985249667626327
29,7.877461910247803,6,0,0.72419566,0.68042374,0.7477671117712767,0.4549981814652107,0.4042337647257926,0.32198418098227893,0.8946001637550277,0.07372240196932096,0.09061056230709723
30,44.61885190010071,5,5,0.7165802,0.6718814,0.7525992027630676,0.4576931855078536,0.40506587964479257,0.34232198251728146,0.8967984676863178,0.07436519450711904,0.09072733713894503
31,8.033781051635742,6,0,0.5441702,0.5555299,0.7570484011879907,0.4567275972581874,0.40768191215542926,0.34245745422252966,0.8834091488441889,0.07467613079085532,0.09226716233580895
32,45.518182039260864,6,5,0.5374699,0.54885775,0.7609327490254655,0.4535028305187982,0.4055593268319311,0.33821409749219594,0.875897045871169,0.07338166271114883,0.09202329285126253
33,6.617680072784424,5,0,0.684311,0.6740406,0.7643830994205908,0.4535440709051554,0.40623430226148505,0.3405992169166155,0.8654345100000026,0.07168798064185662,0.09298700032993346
34,45.53805708885193,6,5,0.67630154,0.66656154,0.7671706692576652,0.45282998461867696,0.4047683527226481,0.34369603872345006,0.8429892903449994,0.07149821699180761,0.09232395971306949
35,7.8951311111450195,6,0,0.73465925,0.6158373,0.7688614545596225,0.45455462786411877,0.4028787600145874,0.3519817770104239,0.8202571679238825,0.07139278394201815,0.09035993591535593
36,43.92425513267517,5,5,0.72851104,0.6067349,0.7706711499943604,0.45297981768801765,0.4007242173705779,0.36229722531795955,0.8429730120598593,0.07384237468910877,0.09134794521600585
37,6.777925968170166,5,0,0.778959,0.5320613,0.7719550342748408,0.45907333518383875,0.39591949860052456,0.36867668432659007,0.8066300867549706,0.0748623487448855,0.09318152539159988
38,44.08627796173096,5,5,0.77250606,0.5263204,0.7731793261444185,0.4582275248835648,0.39613061294553953,0.3684219283500044,0.8223999698514624,0.07521929087576268,0.09180533797989324
39,7.679250001907349,6,0,0.6670088,0.64584225,0.7746441582988832,0.4574798854796043,0.39982905063398066,0.3735891303711399,0.8264192573833896,0.07562737376997467,0.09328898264403426
40,44.46383500099182,5,5,0.65664107,0.6377672,0.7757903773270318,0.4548979638801393,0.40214905667843287,0.38026691929495937,0.8103695345067521,0.07740422822224366,0.0943630072147757
41,7.940429925918579,6,0,0.58390474,0.5262494,0.7765872284193245,0.45233303255462265,0.4102238943480545,0.3864832418866069,0.8031219658243336,0.07780137824979522,0.09307352382424401
42,44.29291319847107,5,5,0.5770705,0.5196479,0.7772331558306634,0.4510769496155654,0.4084688965718281,0.37880961343842195,0.8053667238636367,0.07799616781713593,0.09180673626170306
43,7.869881868362427,6,0,0.5952797,0.5190987,0.7779496256272833,0.44443778126821226,0.40877913968040175,0.3732907968947863,0.8029234216679692,0.07700533304316787,0.09094862741981301
44,44.33860111236572,5,5,0.58904684,0.5124104,0.7785809834977947,0.4474225317164413,0.404419854016711,0.3702228765164502,0.8059704328432549,0.07791629766861864,0.09060906089706013
45,6.574244976043701,5,0,0.6212114,0.53407,0.7792411295716172,0.45570209948215995,0.4020495125467204,0.37661352507557,0.8102854400037773,0.0796266124641493,0.0906442821026002
46,44.14671802520752,5,5,0.6147823,0.52589756,0.7801665905572698,0.452291241987357,0.39872061361016004,0.3809298771790861,0.817372695418031,0.0813029540074711,0.0918951668648359
47,8.129920959472656,6,0,0.6227585,0.58411086,0.7809528160868032,0.448949666222613,0.3977518580226281,0.39579867113883477,0.8225751277374671,0.08296972587610975,0.09235783852921024
48,44.499911069869995,5,5,0.6145885,0.57480323,0.7817695271637165,0.44476676194839215,0.3963536814217735,0.39169753180324324,0.8150024120008144,0.08291025070067691,0.09238296953330846
49,6.650393009185791,5,0,0.6163017,0.5452542,0.7821402529780828,0.44291222632087307,0.40103364440454836,0.3958447524407067,0.788502423711405,0.08289163615163198,0.09299092794547419
50,45.666364908218384,6,5,0.60842377,0.5370552,0.7821710401262756,0.45146620543324906,0.3981396579524877,0.3976109914248256,0.7767337921831773,0.08078840116647631,0.09540587231806469
51,6.690032958984375,5,0,0.60907245,0.62816566,0.7819218248435513,0.4536839963751839,0.3997419633318755,0.3985601225208342,0.7603655387290211,0.08327063962497257,0.09552126845545074
52,47.35254192352295,6,5,0.60135865,0.62153167,0.7817473692695854,0.4547854854598211,0.3971755767512534,0.3922612574397893,0.7795265684042535,0.08277347923124682,0.09724784377517469
53,6.704093933105469,5,0,0.5269596,0.6320736,0.7817183612750185,0.4566606079312942,0.39613376368407904,0.39382798645142403,0.7863014678105678,0.08239833204183995,0.09650531196183576
54,45.35742688179016,5,5,0.5208134,0.62483436,0.7817159343417341,0.45470684423274876,0.3999638548520779,0.3912483731267948,0.7866766893012158,0.08249898742123243,0.09762253232271315
55,6.772702932357788,5,0,0.6102271,0.68166476,0.7815703160980934,0.45406234988568417,0.40482626970974595,0.39332344740691794,0.7667266843792798,0.08289550052668643,0.09796616636974641
56,52.90181279182434,6,6,0.6036164,0.6737309,0.7815159290228806,0.45104716292508484,0.4024702886936442,0.4043728464655185,0.7684911508815255,0.08129085053468528,0.09700158450798817
57,6.7751781940460205,5,0,0.6166173,0.50318384,0.7814810759025377,0.4553591832078385,0.40109517474270034,0.4006700474243864,0.7788241869020717,0.08347168027236772,0.09622473787947482
58,43.88535809516907,5,5,0.607231,0.49680558,0.7813504719000298,0.4583905272037885,0.3956499697903567,0.4113076205221415,0.7631654083536407,0.08388561432458803,0.09588624370129824
59,6.8557610511779785,5,0,0.6169582,0.65760535,0.7809087094486816,0.4587533506759294,0.3920265553744354,0.4025049465252526,0.7476092619585627,0.08169042820414939,0.09502584112124199
60,45.93405604362488,6,5,0.61082786,0.6481121,0.7804125366861623,0.45371253997465005,0.3918744474059939,0.40211414748088564,0.763419624511385,0.08126658021744708,0.09362955093904714
61,6.405065059661865,5,0,0.5035729,0.5131164,0.7802964897818979,0.4498976201963142,0.3893429824918349,0.3941462568533048,0.7817301520715565,0.08172112867615046,0.0932697768387542
62,44.24914503097534,5,5,0.49601695,0.5068825,0.7802152309211313,0.4469010634603891,0.3905709370740689,0.38227039024654635,0.7719740273061769,0.08007236265028682,0.09414706701519009
63,7.5377020835876465,6,0,0.5303442,0.54733205,0.7801634462559878,0.44519279081423113,0.38847625114941725,0.374086515572564,0.7745995868188588,0.08000290513004014,0.09520039906112049
64,44.44485902786255,5,5,0.5226132,0.5394146,0.7802233902139797,0.45166810210875086,0.3885545867862938,0.3768290043819967,0.7976516686982824,0.0806343745619299,0.0941468650764078
65,6.33013391494751,5,0,0.5604343,0.53853637,0.7804010562263167,0.44951708400621876,0.38831810893830243,0.382311839229819,0.7822512794699095,0.08021953378552045,0.09569154884707315
66,44.61654210090637,5,5,0.5520379,0.53248745,0.7804521988129006,0.44850253743036783,0.38892103396031585,0.38272376116558127,0.7737323517328921,0.08196851910910793,0.09523809965379068
67,6.745275020599365,5,0,0.58742446,0.5337015,0.7802682557539613,0.4451770902169594,0.3896261529606703,0.38651957926131025,0.7691353217550919,0.08150915816561237,0.09581901015609216
68,45.3868088722229,5,5,0.5811841,0.5274876,0.7800956701209136,0.4454307211265715,0.3809512275636059,0.38802368527454983,0.7627602827102877,0.0800659314666529,0.09602093546521179
69,6.797405004501343,5,0,0.55518144,0.5756053,0.7797239423922716,0.449552696586215,0.38368783743571355,0.4014149982973007,0.7423324857926262,0.07879368880234527,0.09652459603115189
70,44.41384482383728,5,5,0.5473901,0.5674549,0.7792180173056517,0.45138773159656187,0.3836163011974935,0.39817137522250523,0.7406035594551613,0.07847886601444654,0.09548859927540883
71,6.56268310546875,5,0,0.64067054,0.6047336,0.7787006332756221,0.4577771458368213,0.3834256079035347,0.3952869232507395,0.7536598489028496,0.07824038879758456,0.09602560034673324
72,44.144984006881714,5,5,0.63445425,0.5977951,0.7782437904371012,0.46056129773691895,0.3833310669181975,0.4032572186413509,0.7414759509625898,0.07882461186763114,0.09455270546327595
73,8.114980936050415,6,0,0.5827686,0.64619124,0.7777030092488681,0.46336422519332104,0.3841748730317888,0.40299080276858606,0.7416044887753104,0.07740081714206849,0.09571779279661632
74,53.43881678581238,6,6,0.5753154,0.639309,0.7770396260372014,0.4645550535012872,0.3869167915261365,0.4107196759848472,0.7169590632976266,0.07780783598559118,0.09531321173748536
75,6.781712055206299,5,0,0.5477652,0.614382,0.7762509865257731,0.4624976907161048,0.38845972602371137,0.4102003678773299,0.7147030372765086,0.07550704611850804,0.0954990314700402
76,44.218586921691895,5,5,0.5396203,0.6054908,0.7754250685604692,0.46208683357783553,0.3833725504593166,0.40008378805228056,0.7052948562192939,0.07599849678479881,0.09388314171402438
77,8.19843602180481,6,0,0.5058538,0.42494178,0.7746028406458764,0.4637583527208608,0.381985092661284,0.38122949348087554,0.7155395108486827,0.07593906702690993,0.0933391364709157
78,46.09976887702942,6,5,0.4997839,0.41790172,0.7738436443793931,0.46189443702136923,0.38461058624758604,0.37423018310317335,0.7136735703651167,0.07641275652901168,0.0945447489281116
79,7.78895115852356,6,0,0.59647614,0.51793915,0.7729684043911739,0.4606673504105109,0.3878728485330385,0.37838658583737816,0.704539824705318,0.07779424078502743,0.09475547224429645
80,44.02227282524109,5,5,0.5890832,0.5103192,0.7722011372207381,0.45210912990336766,0.3899849445490441,0.38513899235297383,0.727031352912131,0.07596522743587944,0.09293183863347057
81,6.592198848724365,5,0,0.73601025,0.5000009,0.7717076015829338,0.4532502825702771,0.38636307097989303,0.38444266022158324,0.7500142006821585,0.07535818696617667,0.09374631924102703
82,44.99663996696472,5,5,0.72859055,0.49478802,0.7713714149349586,0.4484676690632959,0.3848099962771401,0.3892803142245158,0.7383264240939609,0.07644761992304243,0.09520839689623585
83,6.867290019989014,5,0,0.6559124,0.72138876,0.7709989348213516,0.4398190286961629,0.38404185223753906,0.3996027528705802,0.7482862622733036,0.07746760337227585,0.09445800180097035
84,45.29507112503052,5,5,0.64990157,0.7128821,0.7706476091498802,0.4402703605301878,0.3795253099005444,0.4059786700757293,0.7446991095288111,0.07762082628736762,0.09561284879078123
85,8.12169098854065,6,0,0.5355846,0.4832153,0.7702812074966796,0.43540485477581187,0.3824626706258107,0.40759946538923925,0.7505509152695168,0.07730295126776533,0.09535761970788426
86,45.57683801651001,5,5,0.5285451,0.47541806,0.7700374361023223,0.43534392317750126,0.3819643055949805,0.4031043440071575,0.7514002188662128,0.0752210596931131,0.09533118362707513
87,6.740590810775757,5,0,0.60340405,0.59973156,0.7698070914081364,0.4383386806669397,0.383964959259081,0.4071042844408566,0.7454926928136822,0.07488089889753029,0.09536812203001502
88,46.12149786949158,5,5,0.5957495,0.5917155,0.7695524265912729,0.4359277439212726,0.3835452131507576,0.3990337545599661,0.7457223565028934,0.07569026422395124,0.09412258586512633
89,8.165621995925903,6,0,0.6612812,0.5505792,0.7691847771977703,0.43902383192784594,0.3813525223499683,0.40314665964622676,0.7401575548058771,0.07667129584611182,0.09552700821137661
90,46.4449360370636,6,5,0.65469855,0.54233485,0.768864213175474,0.438342457670927,0.37764904420384116,0.4108798048922672,0.7451958442559166,0.07675623543334972,0.09575099523355508
91,6.80341911315918,5,0,0.57023686,0.54258233,0.768451445861865,0.4388352552118099,0.3817310154051381,0.4122590752430119,0.7260290113098244,0.07588749025793685,0.09615478006730338
92,44.87216305732727,5,5,0.5638721,0.53550166,0.7679880730994225,0.4397119194917052,0.37908459047431353,0.41397077160353707,0.7168691284990917,0.07693954843200558,0.09597836328418669
93,6.560510873794556,5,0,0.54019165,0.44337055,0.7674677441822702,0.4309108891541563,0.3788940436616845,0.404965342068592,0.731624376408992,0.07766497507616407,0.09461932265199598
94,44.54291296005249,5,5,0.5339554,0.43605998,0.7670622408944803,0.42913719696631547,0.37171343460951206,0.3972129752476962,0.7270073430109473,0.07753500346202281,0.09577623405697061
95,8.196540832519531,6,0,0.6764807,0.6059181,0.7666923116823376,0.4310989983613074,0.37067396302733946,0.40572379294830746,0.7380088314253713,0.07719011295089882,0.09710083010741258
96,45.58151316642761,6,5,0.6708614,0.5984798,0.7663595478377998,0.42760122349263957,0.3694632254590193,0.41597501522750313,0.7227558963505669,0.07729393430618622,0.0994067983646415
97,6.8382627964019775,5,0,0.56070644,0.47957823,0.7658904528589576,0.4300949781061232,0.37101032592357014,0.4117192842530345,0.7172930706904367,0.07726301886257017,0.10088495482744887
98,45.26794505119324,5,5,0.55313677,0.4737486,0.7652877525221424,0.42946836412619754,0.3695538196811979,0.4046570845585058,0.6965149634252095,0.07637143618147636,0.09860989005656498
99,8.20694899559021,6,0,0.6559751,0.6559504,0.7645868342699366,0.4354736133649825,0.36937430695080187,0.4086048442843778,0.6936322933523917,0.07847936030611505,0.09999841275669982
100,46.358474016189575,5,5,0.64837426,0.6476413,0.763874540673147,0.4383848103529473,0.36896096053430444,0.4188058495079634,0.683909543316342,0.07887593547704355,0.10088687740831137
101,6.688045978546143,5,0,0.57809067,0.5443463,0.7631510354202277,0.4382538401047677,0.3696481021198905,0.41629686647998043,0.6975045374813621,0.07704486811587294,0.10185333889009779
102,44.971951961517334,5,5,0.5684934,0.5345499,0.7625075593529284,0.4342017661826424,0.36508910912671044,0.4204701879288784,0.6956642479078107,0.07597605640421703,0.10243727169755315
103,8.130221128463745,6,0,0.71441287,0.63438773,0.7619542328704564,0.43225440638005935,0.3697006296481615,0.4249172069461903,0.710213017296937,0.0769004626065743,0.10106756898546225
104,44.60852289199829,5,5,0.7090061,0.6283904,0.7614649201602225,0.4314159106207688,0.3684941332753913,0.43135796851331554,0.7154292315761038,0.07812249475227685,0.10324719666477522
105,7.370736837387085,5,0,0.575712,0.61404413,0.7610453003062773,0.4284226086259184,0.3683261071372604,0.4361022322400028,0.7101821655109591,0.07895737969107385,0.10210451595520262
106,45.7713520526886,6,5,0.5700065,0.6056632,0.7605703808958313,0.42512338343241546,0.37052193236740855,0.4436028714508344,0.7174142292148685,0.07972143394797926,0.10064595585156713
107,6.805810928344727,5,0,0.6378692,0.4369398,0.7600369404356071,0.4228597368987399,0.3657223256450606,0.4308177915371386,0.6891166602957759,0.0801111462309872,0.10003377877362693
108,47.02664804458618,6,5,0.6306149,0.42918622,0.7594452930791887,0.4192141397396291,0.3647432166661456,0.4168945176525804,0.6933289528676617,0.08162741591104851,0.099773920088549
109,7.74366307258606,6,0,0.75352097,0.52286595,0.7588355840666169,0.4175779095805476,0.36167105120572357,0.41329141369763367,0.6879465383218956,0.08137409265758996,0.09930132777196113
110,45.918052196502686,6,5,0.7476359,0.5148276,0.7581263733545213,0.4244526720589862,0.3621282835450236,0.4251959815649088,0.6828182336869851,0.08158885665789208,0.09976894752652848
111,6.67625093460083,5,0,0.49649,0.5573496,0.7574614998235252,0.436018280373063,0.3646090914980563,0.42065869338505535,0.6793177614356251,0.08192158303754757,0.09994300995120126
112,45.4915189743042,5,5,0.49004185,0.5493168,0.7567945329925466,0.4317716717499404,0.36299053198388903,0.42310168773618684,0.6901910094677981,0.0835412524390719,0.09845462520612151
113,6.800758123397827,5,0,0.6448248,0.5842263,0.7562226748084601,0.4327417784539903,0.3651806659660295,0.43652395285768086,0.6897171544561306,0.08618995529127796,0.1010623952662184
114,45.63691210746765,5,5,0.636373,0.574936,0.7555677667920982,0.4263152231963204,0.36775192965614817,0.43599630130100775,0.684638741145532,0.08533420714416488,0.10195210811617673
115,6.55256199836731,5,0,0.54584056,0.60470414,0.75491745216046,0.4312675551174818,0.36785093242512185,0.434446466941489,0.668572416874202,0.08618416138937322,0.10191783064554212
116,46.094273805618286,6,5,0.53896326,0.59705883,0.7541413130111863,0.43321343371381493,0.3702493956335463,0.4316755563307666,0.6672247287631142,0.0864595320607915,0.10331149287947046
117,7.956712961196899,6,0,0.6685359,0.63927203,0.7534336886383308,0.4340854541222881,0.3738277473837902,0.4385799622198638,0.6738950803969905,0.08876620736575996,0.10515617984514658
118,44.59549689292908,5,5,0.66169626,0.6326485,0.7527444275309918,0.4365618162099057,0.3751531705575373,0.44907446602359125,0.6691128295273617,0.0886847505557476,0.10633155749383136
119,6.953289031982422,5,0,0.5331484,0.5664745,0.7520615064489145,0.4318234756861638,0.37927179617646356,0.4384920249627077,0.6719258645903546,0.08981604464489208,0.10785662040770462
120,45.077569007873535,5,5,0.52782804,0.55715555,0.7512962673735185,0.42609832091561367,0.3767309597909932,0.44307224433352616,0.6481922346251152,0.0891739866953348,0.10809059964794482
121,8.251080989837646,6,0,0.5031353,0.5573591,0.75047534983058,0.42543360999272534,0.3721984994579784,0.43293790743281685,0.6565076879713867,0.08869796419892129,0.1067100068902547
122,44.985090017318726,5,5,0.49668667,0.5483274,0.7496924721007072,0.427053131661039,0.3759689480044735,0.4478064133755861,0.6617520551699768,0.08824061235156216,0.10842692162766916
123,7.956217050552368,6,0,0.6395958,0.66377777,0.7489392011150422,0.42397266900127334,0.37430631324719865,0.4545122615231445,0.6448039042615895,0.08867083322573936,0.10869319874118252
124,46.678558111190796,6,5,0.6350154,0.6550079,0.7480909957692295,0.423050649997172,0.37343682503135944,0.4579965459121789,0.6364345880796284,0.08851461031898217,0.10933909051704366
125,6.902313947677612,5,0,0.659888,0.57330835,0.7471807883902862,0.42058416990112474,0.38195062235078814,0.47066078633545694,0.6343854475963162,0.08908702827791135,0.10764348592405279
126,45.15958499908447,5,5,0.6512343,0.5658767,0.7463055504463268,0.4213018215438501,0.38344687103038977,0.46837683569055066,0.6334237393951677,0.09058192421271644,0.10879657225556601
127,7.7969090938568115,6,0,0.61635953,0.4935983,0.7454371411135797,0.42949423493143646,0.38222688313833536,0.4698276764090058,0.6339446241088998,0.09076024608402639,0.10755379056045399
128,44.98864197731018,5,5,0.60964555,0.4856781,0.744511751544701,0.42736859743020267,0.3775297005685739,0.4741824325121838,0.6242512386159247,0.0903199545980008,0.10692724875102967
129,6.798307180404663,5,0,0.681272,0.52241963,0.7435781850737929,0.42172791606974785,0.3740814093356588,0.48320737353945803,0.6151517544046688,0.08858471049457976,0.10503046699239132
130,45.65117287635803,5,5,0.67256546,0.514126,0.7425012826109152,0.42530093195013063,0.37703102325731835,0.49020046679618856,0.6008962478099504,0.09016156493582661,0.10408233613023837
131,8.356493949890137,6,0,0.48059025,0.5066221,0.7414010197479689,0.4235004941893004,0.3771264132220686,0.4777745314086958,0.5967052907402652,0.08994730881606149,0.10623048213738694
132,45.54310393333435,5,5,0.47413862,0.499094,0.7402945901917528,0.42523054313197406,0.3777335094960826,0.4628474279558068,0.6025098433007574,0.0898895636815524,0.10524922256765287
133,8.359611988067627,6,0,0.5646537,0.6061307,0.7391902976881114,0.4230233720471562,0.3755392334911053,0.46537079710952556,0.5882293927753174,0.0898694695632899,0.10656350650155326
134,46.14591097831726,5,5,0.55836976,0.601139,0.7380459141067487,0.4173036177354393,0.3751285509465378,0.4605770607456072,0.5829639707228975,0.08889564151985455,0.10617870525283943
135,9.104671001434326,7,0,0.69390863,0.5255285,0.7368416599009145,0.4167834279963432,0.37621857225475624,0.4744102163156854,0.5718017009365359,0.08814814227085092,0.10666388792418663
136,52.34356212615967,5,6,0.6851345,0.51732045,0.7355950458533127,0.41471382640355076,0.3781017931593235,0.4745314229174714,0.5690558914067398,0.08803266228274459,0.10571189170835649
137,8.028796911239624,6,0,0.51454896,0.4739277,0.7343841437943923,0.416129180147319,0.37200761362714935,0.47459338960294095,0.5762166286077132,0.08738497051110324,0.1054898741615864
138,44.74479007720947,5,5,0.50642097,0.46666217,0.7332673227599563,0.41203200878203833,0.3739395176320721,0.4734542609710631,0.5876475957120325,0.08797082860397404,0.10311857037022729
139,6.951313018798828,5,0,0.62341976,0.53862363,0.7321979764722187,0.40662169392841774,0.3802347072493154,0.46702200632602897,0.5793693087746121,0.09005809600199921,0.1018283118209901
140,46.76093912124634,6,5,0.6185647,0.5314,0.7310861871779689,0.4075268898786856,0.3781322508088869,0.47631860557507394,0.5823635789477848,0.08754853634704665,0.10039514101885731
141,7.873923063278198,6,0,0.5201269,0.61590606,0.7300116624835975,0.40835903692054143,0.38381187803962546,0.4798990957742902,0.5818859699122303,0.08868874426044351,0.09961056633639626
142,45.580708026885986,5,5,0.512854,0.60787696,0.7289281500777886,0.4052576617499308,0.3815222751292839,0.485652525034901,0.5715503115769291,0.08826976489100817,0.09904330408572129
143,8.142662048339844,6,0,0.59336245,0.6650748,0.7278712663763863,0.4054602702834331,0.38696257122432676,0.4880353086204286,0.5787597864633839,0.08786843154417381,0.09814240707553289
144,44.93021583557129,5,5,0.5858925,0.6602983,0.7268057764565461,0.4033853683048272,0.3857797234084243,0.5040084321821792,0.5723939300316697,0.08666415580979797,0.09853339822544828
145,6.765631198883057,5,0,0.47775164,0.60568714,0.7256827390795385,0.40696930563149597,0.38578519351391516,0.4944212278486987,0.571217865337869,0.08577513093126689,0.0988154713348528
146,44.87502408027649,5,5,0.47135594,0.5987041,0.7245431436882138,0.40428839265419486,0.38366700708258106,0.49193685385157726,0.5719164011658048,0.08422590061030792,0.09933540668368351
147,6.712429046630859,5,0,0.5661008,0.6172381,0.7234821135471787,0.40785546061955924,0.38713613429867544,0.49338220865265536,0.5643858956362191,0.08345097701092363,0.09833241780511313
148,46.13429403305054,6,5,0.55958515,0.6082103,0.7223901197285023,0.4089945900896066,0.3858948572709459,0.49299128467292774,0.5570679493183688,0.08403605707537745,0.09852933284994175
149,6.6720099449157715,5,0,0.66415745,0.587548,0.7212385533049028,0.408103523636861,0.38265371873237575,0.4898596375501587,0.5488604589547755,0.08499130757134735,0.09710805565190755
150,45.51798105239868,6,5,0.6581252,0.5801227,0.7200861899501168,0.40971479030002783,0.3800442473808856,0.4955389512086866,0.5495270789455854,0.08533334143939478,0.09654191324618724
151,8.298442840576172,6,0,0.5106712,0.6091109,0.7189613223231986,0.40466452187594476,0.3799883286930224,0.4925475462492328,0.5531002986864632,0.08565912506026205,0.09766992571098354
152,47.313555002212524,6,5,0.5036458,0.6034182,0.7178137593283965,0.40694042626107707,0.3792091336797794,0.49338993762227834,0.5315041443632245,0.08467719161449587,0.09911159583532574
153,6.933355808258057,5,0,0.6028567,0.513187,0.7165841440269697,0.4049245686344219,0.3773682627327789,0.49367145526702405,0.5286197119558319,0.08584529890610154,0.09884778461755751
154,45.88627600669861,6,5,0.5956997,0.50379586,0.7153759510139825,0.39583460602862836,0.37247760466646995,0.48603669733733557,0.5343140961945615,0.08587588757645068,0.09951414181684934
155,7.879886150360107,6,0,0.58698803,0.6302736,0.7142354096155511,0.386588124284988,0.36894738613521044,0.48614498793829897,0.5407441375217715,0.08558716966249025,0.0993081268696169
156,45.28404402732849,5,5,0.5788699,0.6216663,0.7131389706898291,0.3891701948671053,0.36737692760339075,0.4825068652482189,0.5452340685508319,0.08451613189190745,0.102636267559671
