timestamp,gpu_util_percent,memory_used_mib,power_w
2026/05/09 04:31:11.387,2,5005,33.79
2026/05/09 04:31:12.424,2,5005,32.56
2026/05/09 04:31:13.461,2,5005,31.68
2026/05/09 04:31:14.497,2,5005,31.80
2026/05/09 04:31:15.531,2,5008,31.67
2026/05/09 04:31:16.569,2,5008,30.76
2026/05/09 04:31:17.608,2,5008,29.79
2026/05/09 04:31:18.643,2,5008,29.04
2026/05/09 04:31:19.677,2,5008,28.92
2026/05/09 04:31:20.714,2,5008,28.73
2026/05/09 04:31:21.752,2,5008,28.99
2026/05/09 04:31:22.791,2,5008,28.73
2026/05/09 04:31:23.829,2,5008,29.10
2026/05/09 04:31:24.864,2,5008,28.37
2026/05/09 04:31:25.897,2,5008,28.31
2026/05/09 04:31:26.930,2,5008,28.37
2026/05/09 04:31:27.964,2,5008,28.00
2026/05/09 04:31:28.997,2,5008,27.43
2026/05/09 04:31:30.030,2,5008,27.49
2026/05/09 04:31:31.063,2,5008,27.66
2026/05/09 04:31:32.098,2,5008,27.42
2026/05/09 04:31:33.133,2,5008,27.46
2026/05/09 04:31:34.169,2,5008,27.45
2026/05/09 04:31:35.205,2,5008,27.34
2026/05/09 04:31:36.243,2,5008,27.47
2026/05/09 04:31:37.281,2,5008,28.03
2026/05/09 04:31:38.317,2,5008,27.11
2026/05/09 04:31:39.351,0,5895,45.86
2026/05/09 04:31:40.381,0,5895,63.16
2026/05/09 04:31:41.411,0,5895,63.29
2026/05/09 04:31:42.440,0,5895,63.35
2026/05/09 04:31:43.469,0,5895,63.15
2026/05/09 04:31:44.499,0,5895,63.23
2026/05/09 04:31:45.529,0,5895,63.28
2026/05/09 04:31:46.561,0,5895,63.03
2026/05/09 04:31:47.592,0,5895,63.10
2026/05/09 04:31:48.621,0,5895,62.70
2026/05/09 04:31:49.652,0,5961,63.15
2026/05/09 04:31:50.683,0,5961,63.21
2026/05/09 04:31:51.714,0,5961,62.90
2026/05/09 04:31:52.748,0,5961,62.72
2026/05/09 04:31:53.779,0,5961,62.85
2026/05/09 04:31:54.810,0,5961,63.26
2026/05/09 04:31:55.841,51,5993,178.34
2026/05/09 04:31:56.873,0,5993,166.95
2026/05/09 04:31:57.902,83,5993,107.25
2026/05/09 04:31:58.930,80,5993,160.43
2026/05/09 04:31:59.959,85,5993,461.60
2026/05/09 04:32:00.989,84,5993,575.60
2026/05/09 04:32:02.020,81,5993,571.97
2026/05/09 04:32:03.051,84,5993,571.43
2026/05/09 04:32:04.081,84,5993,573.88
2026/05/09 04:32:05.112,84,5993,575.66
2026/05/09 04:32:06.142,79,5993,576.68
2026/05/09 04:32:07.172,79,5993,573.43
2026/05/09 04:32:08.202,83,5993,569.68
2026/05/09 04:32:09.232,82,5993,576.26
2026/05/09 04:32:10.262,80,5993,574.89
2026/05/09 04:32:11.293,76,5993,575.15
2026/05/09 04:32:12.323,75,5993,222.44
2026/05/09 04:32:13.352,85,5993,325.88
2026/05/09 04:32:14.382,84,5993,574.14
2026/05/09 04:32:15.413,84,5993,574.61
2026/05/09 04:32:16.444,84,5993,575.71
2026/05/09 04:32:17.475,84,5993,575.30
2026/05/09 04:32:18.506,84,5993,575.97
2026/05/09 04:32:19.537,84,5993,574.14
2026/05/09 04:32:20.567,84,5993,575.34
2026/05/09 04:32:21.597,84,5993,574.63
2026/05/09 04:32:22.627,83,5993,574.20
2026/05/09 04:32:23.657,76,5993,562.00
2026/05/09 04:32:24.687,76,5993,565.69
2026/05/09 04:32:25.717,75,5993,558.91
2026/05/09 04:32:26.749,86,5993,215.97
2026/05/09 04:32:27.780,73,5993,336.27
2026/05/09 04:32:28.812,73,5993,530.20
2026/05/09 04:32:29.842,74,5993,533.47
2026/05/09 04:32:30.874,74,5993,536.36
2026/05/09 04:32:31.904,74,5993,537.89
2026/05/09 04:32:32.935,74,5993,538.03
2026/05/09 04:32:33.966,74,5993,538.09
2026/05/09 04:32:34.997,74,5993,538.16
2026/05/09 04:32:36.027,74,5993,536.07
2026/05/09 04:32:37.057,73,5993,515.55
2026/05/09 04:32:38.089,71,5993,511.80
2026/05/09 04:32:39.120,73,5993,522.19
2026/05/09 04:32:40.151,74,5993,519.72
2026/05/09 04:32:41.182,77,5993,486.70
2026/05/09 04:32:42.212,80,5993,174.87
2026/05/09 04:32:43.243,80,5993,383.07
2026/05/09 04:32:44.274,84,5993,562.77
2026/05/09 04:32:45.305,83,5993,563.34
2026/05/09 04:32:46.337,68,5993,510.70
2026/05/09 04:32:47.369,69,5993,506.24
2026/05/09 04:32:48.399,71,5993,501.20
2026/05/09 04:32:49.430,67,5993,500.84
2026/05/09 04:32:50.459,69,5993,507.10
2026/05/09 04:32:51.489,74,5993,520.00
2026/05/09 04:32:52.519,74,5993,519.13
2026/05/09 04:32:53.550,74,5993,518.84
2026/05/09 04:32:54.580,70,5993,518.33
2026/05/09 04:32:55.611,73,5993,515.84
2026/05/09 04:32:56.642,60,5993,496.58
2026/05/09 04:32:57.673,78,5993,232.45
2026/05/09 04:32:58.703,83,5993,308.08
2026/05/09 04:32:59.734,75,5993,529.73
2026/05/09 04:33:00.764,75,5993,533.52
2026/05/09 04:33:01.794,75,5993,528.92
2026/05/09 04:33:02.825,72,5993,533.58
2026/05/09 04:33:03.855,74,5993,526.52
2026/05/09 04:33:04.886,68,5993,538.76
2026/05/09 04:33:05.916,84,5993,543.16
2026/05/09 04:33:06.946,78,5993,566.25
2026/05/09 04:33:07.976,83,5993,573.17
2026/05/09 04:33:09.006,84,5993,554.51
2026/05/09 04:33:10.040,68,5993,538.84
2026/05/09 04:33:11.072,82,5993,389.37
2026/05/09 04:33:12.102,82,5993,534.01
2026/05/09 04:33:13.133,79,5993,182.25
2026/05/09 04:33:14.164,77,5993,393.60
2026/05/09 04:33:15.196,82,5993,570.59
2026/05/09 04:33:16.228,83,5993,569.19
2026/05/09 04:33:17.259,80,5993,574.34
2026/05/09 04:33:18.291,83,5993,570.01
2026/05/09 04:33:19.322,82,5993,572.30
2026/05/09 04:33:20.355,81,5993,565.83
2026/05/09 04:33:21.386,81,5993,571.85
2026/05/09 04:33:22.417,83,5993,568.51
2026/05/09 04:33:23.449,82,5993,574.03
2026/05/09 04:33:24.481,83,5993,569.89
2026/05/09 04:33:25.514,79,5993,575.79
2026/05/09 04:33:26.547,0,5993,368.36
2026/05/09 04:33:27.579,63,5993,219.87
2026/05/09 04:33:28.613,62,5993,268.87
2026/05/09 04:33:29.644,82,5993,219.89
2026/05/09 04:33:30.675,81,5993,172.10
2026/05/09 04:33:31.705,84,5993,531.43
2026/05/09 04:33:32.735,84,5993,574.42
2026/05/09 04:33:33.766,83,5993,573.25
2026/05/09 04:33:34.796,77,5993,578.30
2026/05/09 04:33:35.827,83,5993,572.85
2026/05/09 04:33:36.857,83,5993,569.30
2026/05/09 04:33:37.886,82,5993,574.35
2026/05/09 04:33:38.916,77,5993,575.10
2026/05/09 04:33:39.947,84,5993,573.07
2026/05/09 04:33:40.978,83,5993,572.29
2026/05/09 04:33:42.009,76,5993,574.51
2026/05/09 04:33:43.039,83,5993,573.25
2026/05/09 04:33:44.068,79,5993,186.07
2026/05/09 04:33:45.098,75,5993,341.03
2026/05/09 04:33:46.132,82,5993,572.53
2026/05/09 04:33:47.161,84,5993,571.34
2026/05/09 04:33:48.194,76,5993,575.28
2026/05/09 04:33:49.225,84,5993,569.98
2026/05/09 04:33:50.256,78,5993,573.34
2026/05/09 04:33:51.287,81,5993,574.86
2026/05/09 04:33:52.319,79,5993,571.95
2026/05/09 04:33:53.352,83,5993,573.56
2026/05/09 04:33:54.384,82,5993,570.84
2026/05/09 04:33:55.415,81,5993,576.05
2026/05/09 04:33:56.447,82,5993,570.46
2026/05/09 04:33:57.478,76,5993,442.86
2026/05/09 04:33:58.510,89,5993,180.64
2026/05/09 04:33:59.541,66,5993,446.83
2026/05/09 04:34:00.572,64,5993,487.87
2026/05/09 04:34:01.602,64,5993,490.52
2026/05/09 04:34:02.635,65,5993,492.70
2026/05/09 04:34:03.667,73,5993,497.41
2026/05/09 04:34:04.699,74,5993,496.12
2026/05/09 04:34:05.731,74,5993,498.70
2026/05/09 04:34:06.763,73,5993,495.72
2026/05/09 04:34:07.795,66,5993,490.38
2026/05/09 04:34:08.827,68,5993,495.87
2026/05/09 04:34:09.858,71,5993,498.98
2026/05/09 04:34:10.889,72,5993,501.68
2026/05/09 04:34:11.920,72,5993,532.25
2026/05/09 04:34:12.951,74,5993,523.00
2026/05/09 04:34:13.981,86,5993,371.51
2026/05/09 04:34:15.012,76,5993,176.83
2026/05/09 04:34:16.043,67,5993,498.77
2026/05/09 04:34:17.075,73,5993,522.10
2026/05/09 04:34:18.105,70,5993,520.43
2026/05/09 04:34:19.140,66,5993,519.69
2026/05/09 04:34:20.171,74,5993,524.13
2026/05/09 04:34:21.203,74,5993,516.05
2026/05/09 04:34:22.236,73,5993,516.66
2026/05/09 04:34:23.267,68,5993,521.31
2026/05/09 04:34:24.298,74,5993,513.20
2026/05/09 04:34:25.330,71,5993,531.34
2026/05/09 04:34:26.361,72,5993,519.96
2026/05/09 04:34:27.394,68,5993,529.77
2026/05/09 04:34:28.425,83,5993,529.89
2026/05/09 04:34:29.457,78,5993,440.34
2026/05/09 04:34:30.491,78,5993,169.71
2026/05/09 04:34:31.523,73,5993,255.48
2026/05/09 04:34:32.555,77,5993,565.95
2026/05/09 04:34:33.588,81,5993,570.94
2026/05/09 04:34:34.619,84,5993,570.65
2026/05/09 04:34:35.651,78,5993,574.11
2026/05/09 04:34:36.683,83,5993,568.39
2026/05/09 04:34:37.714,76,5993,574.22
2026/05/09 04:34:38.745,82,5993,571.61
2026/05/09 04:34:39.780,83,5993,569.61
2026/05/09 04:34:40.812,83,5993,570.92
2026/05/09 04:34:41.845,82,5993,569.88
2026/05/09 04:34:42.876,83,5993,575.91
2026/05/09 04:34:43.910,79,5993,501.90
2026/05/09 04:34:44.941,79,5993,176.14
