stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi,A_mean_so_far,B_end,F_end,A_end
1,0.20025110244750977,0,0,1.0,0.09762438202962109,0.05548917838471154,0.2959598949425707,0.09490694569916792
2,97.25011587142944,5,6,1.0,0.09503506122119791,0.05931131404419524,0.29175707404930723,0.0914359674741382
3,1.1017141342163086,5,0,1.4816629,0.09281750017035158,0.06593129848656387,0.29354336775825335,0.08549436887792142
4,90.82151699066162,5,6,1.4933635,0.09067756737778238,0.07695884466283101,0.28635047536982267,0.0843041442636868
5,1.0666038990020752,5,0,2.1106932,0.08936785596890624,0.08925552074349657,0.3008805313531628,0.08388057141295795
6,92.07463693618774,5,6,2.1418746,0.08785441114483393,0.10072617655706913,0.3099637119773967,0.07794421955026964
7,1.1208641529083252,5,0,1.9815669,0.08651258113258517,0.11113192120519627,0.31672080648629625,0.08084786132219582
8,90.34361100196838,5,6,2.009455,0.08538878950476003,0.12399511779046492,0.32021632902498515,0.07424883698264376
9,1.0494258403778076,5,0,1.9301351,0.08395633078352668,0.13408040740275223,0.322365337106218,0.07447392221554527
10,90.80531787872314,5,6,1.9573603,0.08297821449304894,0.14790055912432262,0.33239020812839254,0.07594715465793044
11,1.0698399543762207,5,0,1.8379092,0.0820975743257706,0.15413766235968612,0.33611757204268794,0.0728290589080001
12,93.41534209251404,5,6,1.8681835,0.08091369049968516,0.16538483101948984,0.34102836135718384,0.06426789795818355
13,1.5324780941009521,5,0,1.8087392,0.07942421633445376,0.17443409577092717,0.34547827795907166,0.061107007406951054
14,91.68664598464966,5,6,1.8345714,0.07803327581233829,0.18147233785096425,0.3493283247387326,0.057152552249259934
15,1.110611915588379,5,0,1.4815594,0.07657901861673053,0.18746374777908373,0.346460153113149,0.057509164300253234
16,93.25679183006287,5,6,1.4979929,0.07546698897403745,0.19558909393696144,0.3415108106498862,0.058690989821899325
17,1.1209800243377686,5,0,1.4517927,0.07453349457199468,0.20334209532605846,0.34063003820340126,0.05847104644573456
18,89.71561408042908,5,6,1.4666489,0.07384712843417028,0.21033470108106087,0.34153906348478463,0.06701400051218549
19,1.0965549945831299,5,0,1.6673957,0.07346263031291382,0.21947679618291047,0.33927043846867505,0.06791764267854165
20,92.09860491752625,5,6,1.6892124,0.07305450652149834,0.22726300252095885,0.3410801117975727,0.06369423711277157
21,1.1367979049682617,5,0,1.7655362,0.07236910147136781,0.23482928386628626,0.34346410109918224,0.0561541415483302
22,95.85268521308899,5,6,1.7878631,0.07161648597457478,0.2413346744059426,0.3422707096637776,0.05719599342382054
23,1.0555601119995117,5,0,1.5897927,0.07100672790317471,0.2489666466062697,0.3414105978184094,0.06009138315888008
24,90.46317887306213,5,6,1.6058612,0.0706129310845856,0.25477655647409286,0.339675217191816,0.06497722001400753
25,1.13960599899292,5,0,1.6077609,0.07031204065333359,0.25952779050098684,0.3285601734133673,0.06387111799067174
26,89.78059792518616,5,6,1.6281799,0.07004224046745255,0.26744025885400485,0.3299951970249938,0.06248936614878264
27,1.5364990234375,5,0,1.8714477,0.06992473994345182,0.2774558534386869,0.3366642559543936,0.06913559346843012
28,89.88469982147217,5,6,1.9014248,0.06981838927655978,0.28426180637664256,0.3472959113270048,0.06504016628371023
29,1.1325161457061768,5,0,1.7763921,0.06972762198216027,0.2929178874955564,0.3539833429685399,0.0685456537530762
30,88.08855700492859,5,6,1.8043646,0.06962112134551282,0.3026389755163139,0.3523594678388914,0.06377653940090244
31,1.116487979888916,5,0,1.5956635,0.06948406319647667,0.3085948917880365,0.3514919753158196,0.06810215328116064
32,89.30819201469421,5,6,1.6189111,0.06938963223212428,0.3128269519799506,0.34302110238348116,0.06736435093796056
33,1.139451026916504,5,0,1.662972,0.06934164051339296,0.3205331079345824,0.347008833537511,0.07011788890215594
34,93.66724181175232,5,6,1.6903769,0.06940676811287115,0.3284948536700029,0.3446028038563284,0.07333792442959101
35,1.0656569004058838,5,0,1.7817369,0.06955223552851098,0.33619267133916103,0.34891216892365823,0.07491886660367146
36,91.20103216171265,5,6,1.8139087,0.06969009328327268,0.3435663208897226,0.3538757084566042,0.07378898807658238
37,1.0777881145477295,5,0,1.5997275,0.06984893445595092,0.3538343326184147,0.350535690770671,0.07689167804993645
38,92.08667397499084,5,6,1.6274189,0.0701392879961132,0.36063506590322747,0.3435082046561739,0.08446213463863718
39,1.0452961921691895,5,0,1.6832196,0.07059660225373163,0.3690079771350336,0.34933239273042765,0.086957457971665
40,92.84340405464172,5,6,1.7160897,0.0710182349154994,0.37248196922990406,0.3509760210872342,0.0883878864606366
41,1.1006717681884766,5,0,1.9645497,0.07148228959202202,0.37680820301097556,0.34792718403860606,0.09214908832429682
42,91.12159705162048,5,6,2.0049174,0.07201397055910368,0.38741305685898747,0.3531211042667809,0.09660759788958825
43,1.1354920864105225,5,0,2.0007074,0.07265899326454155,0.3969552331264095,0.3517528007212948,0.10098274311171006
44,92.90488290786743,5,6,2.041443,0.07331041714104311,0.40265137810296947,0.3614526058850913,0.10202705978086843
45,1.053311824798584,5,0,1.9545077,0.07393898333629574,0.4118646362157043,0.36353810084498156,0.10236655225655597
46,91.85586500167847,5,6,1.9984645,0.07459922966834812,0.42680937029348626,0.36339677991291847,0.10601355108263391
47,1.0787570476531982,5,0,1.5019356,0.07525920801229766,0.4346763586334533,0.3548685292023022,0.1079221573277352
48,91.21764516830444,5,6,1.5314399,0.07597934076627139,0.43689906276488,0.3451078701908744,0.11332146029329111
49,1.1402778625488281,5,0,1.3641156,0.07678923648101654,0.4422797090211638,0.3416683653679187,0.11993822245547185
50,93.3498649597168,5,6,1.3923244,0.07765516692612692,0.44800728420731417,0.34023087731597534,0.12530494272174894
51,1.1143410205841064,5,0,2.0388324,0.07853505574319516,0.4528255605939172,0.3412378212073796,0.12259913385567803
52,95.57683491706848,5,6,2.080909,0.0794822673711116,0.4592980627837808,0.3528416175813869,0.13354081010748892
53,1.1334259510040283,5,0,1.9108671,0.08056480497117265,0.4671796527114526,0.35122950925423574,0.13847476781419063
54,93.68881607055664,5,6,1.9526793,0.08158085909116049,0.4769687790695917,0.3531646479506806,0.13731792112094277
55,1.0840919017791748,5,0,2.0064785,0.0826495050412538,0.48127765471439077,0.3570405284311736,0.14248220934543504
56,90.24581789970398,5,6,2.0499077,0.08380345514969506,0.4880840125162451,0.3606148648819166,0.15113162553910414
57,1.1181039810180664,5,0,1.6201634,0.08507301765958496,0.49258656306852394,0.3525368015137692,0.16198596125821724
58,77.9350860118866,5,5,1.6571096,0.08646695124053402,0.501050413695238,0.3523684073489057,0.1657538989340551
59,1.5213489532470703,5,0,1.8998804,0.08789036605676767,0.507976191465644,0.3508038898712397,0.172439170376819
60,89.4032609462738,5,6,1.9407353,0.08938496652385527,0.5157936463127573,0.35516014207861063,0.1857243114365568
61,1.1082029342651367,5,0,1.8684412,0.09113194293335275,0.5242182570105626,0.3465831101040398,0.20245221943502664
62,91.47499799728394,5,6,1.9093903,0.0931355302272173,0.5311275197695196,0.3439914397845993,0.22235407613931868
63,1.0765130519866943,5,0,2.1554177,0.09534231440033084,0.5359373442411828,0.3491404859340677,0.2416960871768809
64,89.76857900619507,5,6,2.1962411,0.09774137975822923,0.542536415170486,0.3481717768574598,0.25399729472639304
65,1.1273410320281982,5,0,2.1591806,0.10025569935132485,0.5513527955601507,0.34176883018256343,0.26028981257043454
66,89.02737307548523,5,6,2.2000628,0.10267271299099624,0.5599859704434489,0.346032789182655,0.26081918042205154
67,1.1469190120697021,5,0,2.1665895,0.1050637711641656,0.5706754830750369,0.35514152234685487,0.2674658000923679
68,92.2307538986206,5,6,2.2072003,0.10747874451191722,0.5796514849093012,0.3554276786219974,0.2722176083594644
