timestamp,gpu_util_percent,memory_used_mib,power_w
2026/05/10 00:52:04.046,7,3859,32.97
2026/05/10 00:52:05.093,10,3849,31.78
2026/05/10 00:52:06.134,1,3853,37.42
2026/05/10 00:52:07.166,1,3853,47.62
2026/05/10 00:52:08.200,2,3833,46.03
2026/05/10 00:52:09.238,6,3824,33.93
2026/05/10 00:52:10.278,5,3824,32.17
2026/05/10 00:52:11.320,6,3824,32.76
2026/05/10 00:52:12.363,7,3823,32.60
2026/05/10 00:52:13.403,3,3809,36.39
2026/05/10 00:52:14.448,12,3819,32.28
2026/05/10 00:52:15.493,11,3846,42.20
2026/05/10 00:52:16.533,34,3840,38.03
2026/05/10 00:52:17.574,10,4093,54.04
2026/05/10 00:52:18.613,6,4084,36.96
2026/05/10 00:52:19.662,5,4092,33.18
2026/05/10 00:52:20.712,14,4092,35.58
2026/05/10 00:52:21.761,13,4052,36.97
2026/05/10 00:52:22.817,11,3762,34.75
2026/05/10 00:52:23.889,5,3762,33.69
2026/05/10 00:52:24.935,6,3762,33.87
2026/05/10 00:52:25.982,5,3763,32.91
2026/05/10 00:52:27.033,5,3758,30.72
2026/05/10 00:52:28.073,4,4332,36.26
2026/05/10 00:52:29.104,1,4368,61.70
2026/05/10 00:52:30.136,0,4368,58.88
2026/05/10 00:52:31.167,1,4367,58.48
2026/05/10 00:52:32.200,1,4371,58.10
2026/05/10 00:52:33.232,1,4352,59.02
2026/05/10 00:52:34.264,0,4353,59.55
2026/05/10 00:52:35.297,0,4360,58.98
2026/05/10 00:52:36.329,1,4360,58.67
2026/05/10 00:52:37.361,1,4359,58.64
2026/05/10 00:52:38.393,0,4361,58.88
2026/05/10 00:52:39.424,0,4361,58.19
2026/05/10 00:52:40.456,1,4426,58.49
2026/05/10 00:52:41.488,0,4425,58.38
2026/05/10 00:52:42.521,2,4425,59.22
2026/05/10 00:52:43.554,0,4424,58.97
2026/05/10 00:52:44.586,0,4426,57.95
2026/05/10 00:52:45.618,0,4426,58.99
2026/05/10 00:52:46.651,50,4425,101.99
2026/05/10 00:52:47.683,53,4424,126.48
2026/05/10 00:52:48.714,51,4424,136.00
2026/05/10 00:52:49.747,1,4424,123.28
2026/05/10 00:52:50.779,48,4423,103.04
2026/05/10 00:52:51.811,53,4407,115.56
2026/05/10 00:52:52.843,45,4428,131.92
2026/05/10 00:52:53.875,48,4429,129.40
2026/05/10 00:52:54.906,61,4424,117.27
2026/05/10 00:52:55.937,48,4417,105.37
2026/05/10 00:52:56.969,47,4416,127.68
2026/05/10 00:52:58.001,48,4393,129.25
2026/05/10 00:52:59.033,51,4392,124.74
2026/05/10 00:53:00.065,48,4392,104.08
2026/05/10 00:53:01.097,47,4392,119.72
2026/05/10 00:53:02.129,47,4392,128.41
2026/05/10 00:53:03.160,50,4392,122.17
