stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi,A_mean_so_far,B_end,F_end,A_end
42,12.19950795173645,5,5,1.0191181,0.08150083328278988,0.2140236361841568,0.2003259720163825,0.11639530721960324
43,0.1507580280303955,5,0,1.1092855,0.08239271135733425,0.21986368785521745,0.1982350250286365,0.1212070012823575
44,11.545761108398438,5,5,1.1011922,0.08328321338747138,0.22220315731026496,0.2039804812314507,0.1223524353817561
45,0.1430220603942871,5,0,1.1501602,0.08414150251090953,0.22831947483814385,0.20577895461247517,0.1227654521722159
46,12.401457071304321,5,5,1.1521257,0.08502729091184183,0.23916337632242737,0.20544296068803775,0.12673762525115645
47,0.15647506713867188,5,0,1.1056813,0.08590460088868918,0.24635347268084257,0.20354607704541514,0.12871671902484202
48,12.321245908737183,5,5,1.1018106,0.08683693364484628,0.2484614767489049,0.19998994456692307,0.13431674231436763
49,0.1852738857269287,5,0,1.1892036,0.08785279594087313,0.25477678408203475,0.20410901632636957,0.14101829792781803
50,12.663363933563232,5,5,1.1953388,0.08891265333532875,0.26127395264270914,0.2090730513004511,0.1461928019556976
51,0.17022991180419922,5,0,1.1779819,0.08996967879809399,0.2632771229478321,0.20794471029254874,0.142582418828422
52,12.119121789932251,5,5,1.1842474,0.091081420756853,0.2665658621139127,0.2148715300793597,0.15363280538652238
53,0.17188286781311035,5,0,1.2950866,0.09232092504171212,0.2727655729643128,0.2152106699560048,0.15814177393198134
54,11.987929105758667,5,5,1.2975651,0.09347132457056306,0.280468334966947,0.21776970028554116,0.15606563557726932
55,0.17628884315490723,5,0,1.1838725,0.09465960315751464,0.28223393271942476,0.2195382032571995,0.16068308649226576
