timestamp,gpu_util_percent,memory_used_mib,power_w
2026/05/09 00:38:42.626,4,5095,36.80
2026/05/09 00:38:43.682,10,5092,48.58
2026/05/09 00:38:44.741,3,5094,53.61
2026/05/09 00:38:45.867,3,5112,50.62
2026/05/09 00:38:46.911,23,5111,44.90
2026/05/09 00:38:47.954,24,5113,45.79
2026/05/09 00:38:48.997,13,5111,50.38
2026/05/09 00:38:50.041,25,5111,47.01
2026/05/09 00:38:51.086,3,5111,41.71
2026/05/09 00:38:52.130,3,5111,43.77
2026/05/09 00:38:53.182,9,5095,37.30
2026/05/09 00:38:54.233,9,5095,35.72
2026/05/09 00:38:55.281,8,5079,36.02
2026/05/09 00:38:56.331,9,5052,37.25
2026/05/09 00:38:57.370,1,5087,44.41
2026/05/09 00:38:58.404,3,5087,40.28
2026/05/09 00:38:59.443,3,5087,33.35
2026/05/09 00:39:00.485,5,5087,32.66
2026/05/09 00:39:01.530,6,5087,32.39
2026/05/09 00:39:02.573,6,5043,32.52
2026/05/09 00:39:03.619,6,5043,32.47
2026/05/09 00:39:04.668,3,5075,37.94
2026/05/09 00:39:05.711,6,5075,33.41
2026/05/09 00:39:06.757,7,5075,33.29
2026/05/09 00:39:07.799,9,5075,34.07
2026/05/09 00:39:08.842,7,5075,33.21
2026/05/09 00:39:09.889,6,5043,32.90
2026/05/09 00:39:10.927,6,5962,59.96
2026/05/09 00:39:11.960,7,5962,67.44
2026/05/09 00:39:12.993,1,5978,65.89
2026/05/09 00:39:14.025,4,5978,66.63
2026/05/09 00:39:15.057,7,5978,67.60
2026/05/09 00:39:16.088,13,6071,66.35
2026/05/09 00:39:17.119,7,6070,69.72
2026/05/09 00:39:18.152,1,6068,65.89
2026/05/09 00:39:19.184,0,6067,62.05
2026/05/09 00:39:20.215,0,6019,61.74
2026/05/09 00:39:21.245,0,5982,61.67
2026/05/09 00:39:22.275,0,6048,61.84
2026/05/09 00:39:23.307,1,6048,62.26
2026/05/09 00:39:24.337,0,6048,61.66
2026/05/09 00:39:25.369,0,6048,61.39
2026/05/09 00:39:26.400,0,6048,62.06
2026/05/09 00:39:27.434,68,6048,202.98
2026/05/09 00:39:28.470,0,6080,128.01
2026/05/09 00:39:29.501,43,6080,97.61
2026/05/09 00:39:30.532,39,6080,249.10
2026/05/09 00:39:31.565,38,6080,279.38
2026/05/09 00:39:32.598,42,6080,310.10
2026/05/09 00:39:33.628,39,6080,300.46
2026/05/09 00:39:34.660,52,6080,264.49
2026/05/09 00:39:35.691,38,6080,265.95
2026/05/09 00:39:36.721,35,6080,287.91
2026/05/09 00:39:37.753,47,6080,298.74
2026/05/09 00:39:38.785,40,6080,287.45
2026/05/09 00:39:39.818,50,6080,173.84
2026/05/09 00:39:40.850,45,6080,301.21
2026/05/09 00:39:41.882,46,6080,336.27
2026/05/09 00:39:42.915,46,6080,335.40
2026/05/09 00:39:43.947,44,6080,334.08
2026/05/09 00:39:44.981,47,6080,254.05
2026/05/09 00:39:46.013,45,6080,331.36
2026/05/09 00:39:47.045,46,6080,333.21
2026/05/09 00:39:48.077,46,6080,334.12
2026/05/09 00:39:49.110,51,6080,251.58
2026/05/09 00:39:50.141,46,6080,330.91
2026/05/09 00:39:51.173,44,6080,329.91
2026/05/09 00:39:52.207,47,6080,333.41
2026/05/09 00:39:53.239,46,6080,336.86
2026/05/09 00:39:54.272,42,6080,245.32
2026/05/09 00:39:55.307,46,6080,332.69
2026/05/09 00:39:56.340,45,6080,336.45
2026/05/09 00:39:57.373,31,6080,327.83
2026/05/09 00:39:58.405,57,6080,159.23
2026/05/09 00:39:59.439,62,6080,252.07
2026/05/09 00:40:00.473,49,6080,227.70
2026/05/09 00:40:01.505,46,6080,280.90
2026/05/09 00:40:02.537,45,6080,339.18
2026/05/09 00:40:03.571,46,6080,329.44
2026/05/09 00:40:04.605,7,6112,248.02
2026/05/09 00:40:05.638,63,6112,274.63
2026/05/09 00:40:06.671,46,6112,302.21
2026/05/09 00:40:07.703,45,6113,339.04
2026/05/09 00:40:08.736,43,6113,338.10
2026/05/09 00:40:09.768,47,6112,332.08
2026/05/09 00:40:10.799,46,6112,299.21
2026/05/09 00:40:11.832,46,6112,340.66
2026/05/09 00:40:12.864,44,6112,341.27
2026/05/09 00:40:13.896,46,6112,340.00
2026/05/09 00:40:14.928,46,6112,253.99
2026/05/09 00:40:15.961,45,6112,339.57
2026/05/09 00:40:16.992,47,6194,338.00
2026/05/09 00:40:18.025,43,6194,333.68
2026/05/09 00:40:19.059,46,6281,254.45
2026/05/09 00:40:20.093,43,6280,331.15
2026/05/09 00:40:21.126,44,6275,339.06
2026/05/09 00:40:22.159,45,6241,334.13
2026/05/09 00:40:23.192,44,6241,333.81
2026/05/09 00:40:24.225,44,6241,259.99
2026/05/09 00:40:25.258,44,6241,341.06
2026/05/09 00:40:26.291,21,6241,325.70
2026/05/09 00:40:27.325,46,6241,254.85
2026/05/09 00:40:28.359,61,6241,285.27
2026/05/09 00:40:29.393,64,6241,256.87
2026/05/09 00:40:30.428,52,6241,220.51
2026/05/09 00:40:31.460,44,6241,330.41
2026/05/09 00:40:32.493,46,6241,340.83
2026/05/09 00:40:33.526,45,6241,337.45
2026/05/09 00:40:34.558,47,6241,333.37
2026/05/09 00:40:35.590,41,6241,260.43
2026/05/09 00:40:36.623,46,6241,339.32
2026/05/09 00:40:37.656,43,6241,338.43
2026/05/09 00:40:38.687,33,6241,300.10
2026/05/09 00:40:39.720,64,6241,254.58
2026/05/09 00:40:40.752,33,6241,256.13
2026/05/09 00:40:41.783,33,6241,276.49
2026/05/09 00:40:42.815,33,6241,283.32
2026/05/09 00:40:43.847,34,6241,276.46
2026/05/09 00:40:44.880,34,6241,260.82
2026/05/09 00:40:45.912,33,6241,237.77
2026/05/09 00:40:46.944,33,6241,275.55
2026/05/09 00:40:47.977,33,6241,259.18
2026/05/09 00:40:49.009,34,6241,258.21
2026/05/09 00:40:50.043,33,6241,257.73
2026/05/09 00:40:51.074,64,6241,237.17
2026/05/09 00:40:52.106,34,6241,259.11
2026/05/09 00:40:53.139,33,6241,272.10
2026/05/09 00:40:54.173,34,6241,258.44
2026/05/09 00:40:55.208,0,6241,191.69
2026/05/09 00:40:56.244,47,6241,292.70
2026/05/09 00:40:57.277,46,6241,263.79
2026/05/09 00:40:58.309,46,6241,345.17
2026/05/09 00:40:59.342,44,6241,342.23
2026/05/09 00:41:00.375,47,6241,344.17
2026/05/09 00:41:01.409,61,6220,293.68
2026/05/09 00:41:02.443,66,6220,260.60
2026/05/09 00:41:03.475,48,6220,230.05
2026/05/09 00:41:04.507,33,6220,269.28
2026/05/09 00:41:05.540,34,6220,271.85
2026/05/09 00:41:06.572,35,6220,259.51
2026/05/09 00:41:07.605,34,6220,257.34
2026/05/09 00:41:08.637,34,6220,255.76
2026/05/09 00:41:09.669,33,6220,229.38
2026/05/09 00:41:10.701,33,6220,273.47
