timestamp,gpu_util_percent,memory_used_mib,power_w
2026/05/09 21:54:26.007,4,4014,30.08
2026/05/09 21:54:27.056,12,4013,30.52
2026/05/09 21:54:28.101,4,4012,29.79
2026/05/09 21:54:29.170,1,4004,41.63
2026/05/09 21:54:30.203,1,4006,50.84
2026/05/09 21:54:31.240,1,4019,33.64
2026/05/09 21:54:32.282,1,4025,29.71
2026/05/09 21:54:33.323,6,4025,31.53
2026/05/09 21:54:34.366,7,4021,29.80
2026/05/09 21:54:35.414,8,4021,32.13
2026/05/09 21:54:36.466,6,4021,32.36
2026/05/09 21:54:37.515,11,3994,37.68
2026/05/09 21:54:38.558,13,4283,43.69
2026/05/09 21:54:39.603,28,4390,41.40
2026/05/09 21:54:40.645,13,4377,43.00
2026/05/09 21:54:41.695,11,4461,39.71
2026/05/09 21:54:42.736,12,4597,39.92
2026/05/09 21:54:43.783,3,4415,38.22
2026/05/09 21:54:44.828,4,4292,30.24
2026/05/09 21:54:45.874,5,4291,30.08
2026/05/09 21:54:46.923,5,4206,29.60
2026/05/09 21:54:47.972,4,3964,29.35
2026/05/09 21:54:49.013,5,4439,29.75
2026/05/09 21:54:50.044,0,4471,52.84
2026/05/09 21:54:51.074,1,4521,58.44
2026/05/09 21:54:52.103,2,4521,58.50
2026/05/09 21:54:53.133,1,4516,58.41
2026/05/09 21:54:54.163,0,4516,58.28
2026/05/09 21:54:55.193,0,4516,58.38
2026/05/09 21:54:56.223,1,4478,58.95
2026/05/09 21:54:57.253,1,4478,59.11
2026/05/09 21:54:58.282,1,4477,59.08
2026/05/09 21:54:59.312,2,4477,58.62
2026/05/09 21:55:00.342,2,4477,59.58
2026/05/09 21:55:01.374,0,4543,58.99
2026/05/09 21:55:02.405,1,4543,59.29
2026/05/09 21:55:03.435,1,4543,59.01
2026/05/09 21:55:04.465,1,4543,58.76
2026/05/09 21:55:05.495,0,4543,59.31
2026/05/09 21:55:06.526,39,4543,71.61
2026/05/09 21:55:07.557,48,4575,94.25
2026/05/09 21:55:08.590,53,4575,114.78
2026/05/09 21:55:09.620,57,4575,138.21
2026/05/09 21:55:10.651,57,4575,136.94
2026/05/09 21:55:11.682,53,4575,101.84
2026/05/09 21:55:12.712,55,4575,119.51
2026/05/09 21:55:13.743,52,4575,137.57
2026/05/09 21:55:14.773,56,4575,137.41
2026/05/09 21:55:15.804,57,4575,106.98
2026/05/09 21:55:16.835,55,4575,118.68
2026/05/09 21:55:17.866,55,4575,138.86
2026/05/09 21:55:18.897,61,4575,142.02
2026/05/09 21:55:19.928,68,4575,110.42
2026/05/09 21:55:20.960,53,4575,131.70
2026/05/09 21:55:21.991,55,4575,143.74
2026/05/09 21:55:23.020,59,4575,130.00
2026/05/09 21:55:24.050,55,4575,110.96
2026/05/09 21:55:25.080,60,4575,135.71
2026/05/09 21:55:26.110,60,4575,142.89
2026/05/09 21:55:27.141,65,4575,126.78
2026/05/09 21:55:28.172,52,4575,114.45
2026/05/09 21:55:29.204,48,4575,133.49
2026/05/09 21:55:30.236,46,4575,132.47
2026/05/09 21:55:31.267,61,4575,118.19
2026/05/09 21:55:32.299,48,4575,119.26
2026/05/09 21:55:33.330,52,4575,135.49
2026/05/09 21:55:34.361,54,4575,140.21
2026/05/09 21:55:35.392,55,4575,116.93
2026/05/09 21:55:36.423,55,4575,115.24
2026/05/09 21:55:37.454,58,4575,138.88
2026/05/09 21:55:38.485,47,4575,133.66
2026/05/09 21:55:39.516,61,4575,119.85
2026/05/09 21:55:40.546,60,4575,115.02
2026/05/09 21:55:41.577,48,4576,137.52
2026/05/09 21:55:42.610,49,4576,132.83
2026/05/09 21:55:43.642,59,4575,123.86
2026/05/09 21:55:44.674,57,4575,109.17
2026/05/09 21:55:45.706,48,4575,129.72
2026/05/09 21:55:46.737,48,4575,131.18
2026/05/09 21:55:47.769,51,4575,120.40
2026/05/09 21:55:48.801,55,4575,111.96
2026/05/09 21:55:49.833,48,4575,130.73
2026/05/09 21:55:50.864,1,4575,105.37
2026/05/09 21:55:51.895,1,4575,82.80
2026/05/09 21:55:52.927,78,4575,175.45
2026/05/09 21:55:53.960,80,4575,503.08
2026/05/09 21:55:54.990,72,4575,296.63
2026/05/09 21:55:56.022,79,4575,414.58
2026/05/09 21:55:57.056,79,4575,364.40
2026/05/09 21:55:58.088,73,4575,313.88
2026/05/09 21:55:59.122,69,4575,464.24
2026/05/09 21:56:00.154,78,4575,206.40
2026/05/09 21:56:01.187,74,4575,484.83
2026/05/09 21:56:02.218,74,4575,258.96
2026/05/09 21:56:03.250,81,4575,501.05
2026/05/09 21:56:04.281,0,4575,179.03
2026/05/09 21:56:05.311,67,4575,105.23
2026/05/09 21:56:06.341,50,4575,121.59
2026/05/09 21:56:07.372,54,4575,137.08
2026/05/09 21:56:08.403,46,4575,135.01
2026/05/09 21:56:09.433,49,4575,123.14
2026/05/09 21:56:10.465,54,4575,110.21
2026/05/09 21:56:11.496,49,4575,133.97
2026/05/09 21:56:12.527,53,4575,138.00
2026/05/09 21:56:13.556,66,4575,133.19
2026/05/09 21:56:14.586,65,4575,114.14
2026/05/09 21:56:15.618,57,4575,143.42
2026/05/09 21:56:16.650,46,4575,143.04
2026/05/09 21:56:17.681,49,4575,125.32
2026/05/09 21:56:18.712,60,4575,113.36
2026/05/09 21:56:19.743,47,4578,143.10
2026/05/09 21:56:20.774,47,4578,137.68
2026/05/09 21:56:21.805,59,4577,112.39
2026/05/09 21:56:22.835,61,4577,131.89
2026/05/09 21:56:23.866,47,4575,138.22
2026/05/09 21:56:24.898,45,4575,134.28
2026/05/09 21:56:25.931,58,4575,115.99
2026/05/09 21:56:26.962,50,4575,119.11
2026/05/09 21:56:27.992,48,4575,134.98
2026/05/09 21:56:29.023,47,4575,133.27
2026/05/09 21:56:30.054,56,4575,125.86
2026/05/09 21:56:31.083,51,4575,111.39
2026/05/09 21:56:32.113,57,4575,138.45
2026/05/09 21:56:33.143,54,4575,142.57
2026/05/09 21:56:34.175,60,4575,127.92
2026/05/09 21:56:35.208,52,4580,109.16
2026/05/09 21:56:36.238,53,4588,142.79
2026/05/09 21:56:37.269,55,4587,141.08
2026/05/09 21:56:38.301,48,4587,115.10
2026/05/09 21:56:39.332,45,4587,122.45
2026/05/09 21:56:40.364,46,4587,134.72
2026/05/09 21:56:41.396,46,4584,133.35
2026/05/09 21:56:42.427,49,4584,123.04
2026/05/09 21:56:43.458,52,4584,109.79
2026/05/09 21:56:44.489,59,4584,135.63
2026/05/09 21:56:45.521,59,4584,143.54
2026/05/09 21:56:46.552,49,4584,130.99
2026/05/09 21:56:47.583,59,4584,111.78
2026/05/09 21:56:48.613,48,4584,131.87
2026/05/09 21:56:49.644,45,4584,135.66
2026/05/09 21:56:50.674,46,4584,133.35
2026/05/09 21:56:51.706,71,4584,230.17
2026/05/09 21:56:52.739,76,4584,421.39
2026/05/09 21:56:53.770,72,4584,251.70
2026/05/09 21:56:54.802,67,4584,461.08
2026/05/09 21:56:55.834,75,4584,251.63
2026/05/09 21:56:56.865,70,4584,415.60
2026/05/09 21:56:57.901,79,4602,389.74
2026/05/09 21:56:58.933,75,4602,305.50
2026/05/09 21:56:59.965,74,4602,489.94
2026/05/09 21:57:00.998,69,4601,253.35
2026/05/09 21:57:02.031,74,4602,471.12
2026/05/09 21:57:03.062,55,4591,289.65
2026/05/09 21:57:04.092,47,4595,119.54
2026/05/09 21:57:05.124,51,4595,142.49
2026/05/09 21:57:06.156,56,4595,146.05
2026/05/09 21:57:07.186,50,4595,127.94
2026/05/09 21:57:08.218,53,4595,114.25
2026/05/09 21:57:09.249,53,4572,144.59
