stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi,A_mean_so_far,B_end,F_end,A_end
1,0.19908595085144043,0,0,1.0,0.09762438202962109,0.05548917838471154,0.2959598949425707,0.09490694569916792
2,31.86269187927246,5,6,1.0,0.09503506122119791,0.05931131404419524,0.29175707404930723,0.0914359674741382
3,0.13848400115966797,5,0,1.6682135,0.09281611327498107,0.06707773443987915,0.2962481674262703,0.08548304122055808
4,25.73131799697876,5,6,1.6863183,0.09066966255003855,0.07930609755381965,0.29160131589925686,0.08425997301135767
5,0.15064311027526855,5,0,1.6715512,0.08934997188546746,0.08885797535364857,0.2994093904007794,0.08382045178474874
6,25.99569296836853,5,6,1.6931161,0.08783266539397422,0.09755903245032142,0.30209627042811993,0.07792698569567895
7,0.13205695152282715,5,0,1.7090391,0.08649747614256219,0.10633774162484388,0.30547255673365653,0.08091328587674206
8,25.60124182701111,5,6,1.7287797,0.08539062407697841,0.11749549666568353,0.3057777279694064,0.07441684064291651
9,0.1462559700012207,5,0,1.6072793,0.08398362831710718,0.12568103664555796,0.3043645846714303,0.07476719062758903
10,25.61397910118103,5,6,1.6268786,0.08304011096095457,0.13747873933676358,0.3107584883177221,0.07639828339087272
11,0.16007089614868164,5,0,1.608173,0.08220259796641807,0.1425311943565427,0.31268759466444473,0.07344380615453992
12,26.01013422012329,5,6,1.6257902,0.08106720892609413,0.1523801719557028,0.3157019477810343,0.06501478179533997
13,0.14496088027954102,5,0,1.5693184,0.07962906031103749,0.16012304293452426,0.31839319345889605,0.06200198344492925
14,26.532249212265015,5,6,1.5902257,0.07829342831521656,0.1659124582639026,0.32055853311692445,0.05818802579241729
15,0.12707901000976562,5,0,1.5440946,0.07689606187830735,0.17250503344130508,0.3206205968433087,0.05870482955493887
16,25.49596405029297,5,6,1.5628749,0.07584445151498441,0.18117326048014495,0.3185210223277666,0.06003281649598899
17,0.1529247760772705,5,0,1.476718,0.07497202141405492,0.18921955919931105,0.3195454648588606,0.05992404282048276
18,26.05974507331848,5,6,1.4928514,0.07434761416688039,0.19653422351495609,0.32220415315998524,0.0686737872582429
19,0.1496119499206543,5,0,1.5454879,0.07402663444044483,0.20506372096695058,0.3195911304058617,0.06968776288381319
20,25.7032368183136,5,6,1.5612369,0.07367973611448249,0.21224206652710706,0.3208851510478694,0.06550514911919196
21,0.15729284286499023,5,0,1.451409,0.07304982718790444,0.21808733419484014,0.32010109973251266,0.057953345358165514
22,24.992081880569458,5,6,1.4662938,0.07235054614234453,0.22287688680864912,0.3159892596945051,0.05912617107192757
23,0.1482560634613037,5,0,1.4403552,0.07179594353841659,0.22980016435987718,0.31479399542427994,0.06219323639660416
24,25.897953033447266,5,6,1.4548014,0.07146077221078323,0.23494942625698315,0.3127699638824856,0.06729316460696305
25,0.14822101593017578,5,0,1.4473748,0.0712200510930147,0.23901766447250183,0.301644119448667,0.06629452777388652
