stride_idx,level,beta_pre,beta_post,delta_beta,beta_max,ess_at_dbeta_chosen,n_smc,theta_dim,chees_L_chosen,chees_score_best,chees_L_candidates,chees_scores,eps_step_size,n_mcmc_moves,total_accepts,accept_frac,log_density_pre_mean,log_density_post_mean,delta_log_density,esjd_total,esjd_per_eps_L,wall_seconds_level
6,5,0.028813880463005738,0.03601735057875717,0.007203470115751433,0.03601735057875717,123.32215057113481,128,16,16,28.508840597926092,16;32;64;128,28.508840597926092;13.430872550087766;8.5309990704591;2.2049442481905492,0.2,2,248,0.96875,9.295598822413012,15.484273934504017,6.188675112091005,44.98252810622423,14.05704003319507,2.720515012741089
8,1,0.0,0.0070232922058240405,0.0070232922058240405,0.0351164610291202,82.97940730790604,128,16,16,30.185265221699176,16;32;64;128,30.185265221699176;12.176823071952136;9.116210029239431;2.783472021349409,0.2,2,254,0.9921875,-170.23760355019476,-68.4426626957138,101.79494085448096,45.796223059957605,14.31131970623675,2.713736057281494
8,2,0.0070232922058240405,0.014046584411648081,0.0070232922058240405,0.0351164610291202,106.35765172947916,128,16,16,31.17354912590946,16;32;64;128,31.17354912590946;11.463810686002644;7.271953229367691;2.6142350221767807,0.2,2,253,0.98828125,-68.4426626957138,-14.995638268999755,53.44702442671405,46.444791281065655,14.513997275333017,2.733419895172119
8,3,0.014046584411648081,0.021069876617472123,0.007023292205824042,0.0351164610291202,119.82445438061549,128,16,16,28.936953452499317,16;32;64;128,28.936953452499317;10.426109766501718;7.076922054880314;1.7882198126645192,0.2,2,252,0.984375,-14.995638268999755,-4.376706471666694,10.618931797333062,40.97380028625677,12.80431258945524,2.747175931930542
8,4,0.021069876617472123,0.028093168823296162,0.007023292205824039,0.0351164610291202,122.04939463272807,128,16,16,25.623356669134278,16;32;64;128,25.623356669134278;10.864049638384635;8.107591994898485;2.1542711549762394,0.2,2,252,0.984375,-4.376706471666694,-2.3142760827904567,2.062430388876237,41.36834576186609,12.927608050583151,2.746907949447632
8,5,0.028093168823296162,0.0351164610291202,0.007023292205824039,0.0351164610291202,121.27966145624141,128,16,16,20.204057401036223,16;32;64;128,20.204057401036223;9.398651757922428;5.846796097565905;1.8313510485887323,0.2,2,251,0.98046875,-2.3142760827904567,7.316750618279912,9.631026701070368,39.3963805339352,12.31136891685475,2.735154151916504
10,1,0.0,0.009215626772703446,0.009215626772703446,0.04607813386351722,73.45877446997608,128,16,16,32.69184123079041,16;32;64;128,32.69184123079041;14.107829653368013;9.534366780161978;2.9277693915108127,0.2,2,254,0.9921875,-174.5738451484358,-37.62766502657905,136.94618012185674,46.72545828424806,14.601705713827519,2.6772401332855225
10,2,0.009215626772703446,0.01843125354540689,0.009215626772703446,0.04607813386351722,108.61535119129,128,16,16,29.059013380780495,16;32;64;128,29.059013380780495;12.061705098221386;7.259946458251659;2.0651459354426454,0.2,2,256,1.0,-37.62766502657905,-13.835544751607813,23.79212027497124,40.97147757872603,12.803586743351884,2.685296058654785
10,3,0.01843125354540689,0.027646880318110335,0.009215626772703444,0.04607813386351722,116.44304962111231,128,16,16,33.75035274258991,16;32;64;128,33.75035274258991;10.303381848372439;7.806122799027031;2.450462917966391,0.2,2,254,0.9921875,-13.835544751607813,2.937224608147517,16.77276935975533,39.66113985413349,12.394106204416714,2.69760799407959
10,4,0.027646880318110335,0.03686250709081378,0.009215626772703447,0.04607813386351722,121.94841720336304,128,16,16,29.7155666036307,16;32;64;128,29.7155666036307;12.08810315197;7.6203999909385765;2.1590500581578875,0.2,2,252,0.984375,2.937224608147517,13.537101788446307,10.59987718029879,38.48940635038097,12.027939484494052,2.688175916671753
10,5,0.03686250709081378,0.04607813386351722,0.00921562677270344,0.04607813386351722,124.15397786562075,128,16,16,24.604984411784034,16;32;64;128,24.604984411784034;12.190962102882125;7.798945873439724;1.9912573218479617,0.2,2,255,0.99609375,13.537101788446307,16.929646135889925,3.392544347443618,38.45127633431382,12.016023854473067,2.7173099517822266
12,1,0.0,0.008154939724979085,0.008154939724979085,0.040774698624895425,76.04999122234946,128,16,16,30.74586083466082,16;32;64;128,30.74586083466082;11.48155867465665;7.195702313687945;2.665163530258362,0.2,2,253,0.98828125,-171.01671104249544,-41.31563811865635,129.7010729238391,45.75879252995932,14.299622665612288,2.7054171562194824
12,2,0.008154939724979085,0.01630987944995817,0.008154939724979085,0.040774698624895425,107.85741815852343,128,16,16,34.94663838497907,16;32;64;128,34.94663838497907;15.24063757250144;8.476772668477553;2.3867835731385676,0.2,2,253,0.98828125,-41.31563811865635,-9.026752203004435,32.28888591565192,40.10729888286226,12.533530900894455,2.7407400608062744
12,3,0.01630987944995817,0.024464819174937258,0.008154939724979087,0.040774698624895425,115.42744011099295,128,16,16,34.876274402481336,16;32;64;128,34.876274402481336;11.123201803153826;8.119876483606927;1.5059417598259919,0.2,2,247,0.96484375,-9.026752203004435,13.493396838661283,22.520149041665718,43.37898130628597,13.555931658214366,2.7243828773498535
12,4,0.024464819174937258,0.03261975889991634,0.008154939724979084,0.040774698624895425,123.10541433299531,128,16,16,29.328240301934372,16;32;64;128,29.328240301934372;13.20582611867457;7.758220935010894;2.042214523505367,0.2,2,249,0.97265625,13.493396838661283,20.17856967879925,6.685172840137966,41.41129602991484,12.941030009348387,2.7782511711120605
12,5,0.03261975889991634,0.040774698624895425,0.008154939724979084,0.040774698624895425,124.70159066911994,128,16,16,34.43409509936977,16;32;64;128,34.43409509936977;11.478682084344168;8.071551365298513;1.9691587936561468,0.2,2,249,0.97265625,20.17856967879925,24.07556962687522,3.8969999480759725,42.872405555982354,13.397626736244485,2.7666900157928467
14,1,0.0,0.010649601408017594,0.010649601408017594,0.05324800704008797,71.87589110121904,128,16,16,22.148676034688695,16;32;64;128,22.148676034688695;11.005987060028781;5.906206587435235;1.472767715069958,0.2,2,254,0.9921875,-138.0402678338578,-37.03903268580325,101.00123514805455,46.28565817435132,14.464268179484787,2.747925043106079
14,2,0.010649601408017594,0.021299202816035187,0.010649601408017594,0.05324800704008797,103.99434377190191,128,16,16,29.57547248635292,16;32;64;128,29.57547248635292;10.39052347167138;8.035711382896736;1.7397163927094086,0.2,2,254,0.9921875,-37.03903268580325,-6.715193253126927,30.323839432676323,41.175695296161095,12.867404780050341,2.7192790508270264
14,3,0.021299202816035187,0.03194880422405278,0.010649601408017594,0.05324800704008797,115.63025345320233,128,16,16,31.155328199228038,16;32;64;128,31.155328199228038;12.382116929888115;9.358793722351804;2.295074001990372,0.2,2,255,0.99609375,-6.715193253126927,6.327649777405895,13.042843030532822,40.79722678088154,12.74913336902548,2.7293291091918945
14,4,0.03194880422405278,0.042598405632070374,0.010649601408017594,0.05324800704008797,120.40235588782618,128,16,16,31.208954332044442,16;32;64;128,31.208954332044442;9.339258148619338;6.69819064528934;2.32509949457481,0.2,2,254,0.9921875,6.327649777405895,12.522213116113562,6.194563338707667,38.86502892345749,12.145321538580465,2.748450994491577
14,5,0.042598405632070374,0.05324800704008797,0.010649601408017594,0.05324800704008797,122.16719602909619,128,16,16,34.255128113991304,16;32;64;128,34.255128113991304;12.029073170361269;5.747591204848412;1.8680247721942311,0.2,2,249,0.97265625,12.522213116113562,17.56938597460976,5.047172858496197,39.45082154951894,12.328381734224669,2.7483091354370117
16,1,0.0,0.012099816310703964,0.012099816310703964,0.060499081553519816,70.77873911453102,128,16,16,44.60988180338347,16;32;64;128,44.60988180338347;15.124700560476994;9.71804629913701;3.326996524966316,0.2,2,255,0.99609375,-132.15424672618974,-25.368352987454273,106.78589373873547,45.01209169467444,14.066278654585762,2.7617831230163574
16,2,0.012099816310703964,0.024199632621407927,0.012099816310703964,0.060499081553519816,105.87234406507545,128,16,16,44.42944352674788,16;32;64;128,44.42944352674788;13.503332951594281;10.998249578858287;3.0257337679199363,0.2,2,254,0.9921875,-25.368352987454273,4.763296773540787,30.13164976099506,40.89463053410704,12.779572041908448,2.7211999893188477
16,3,0.024199632621407927,0.03629944893211189,0.012099816310703965,0.060499081553519816,117.27117883028997,128,16,16,27.39105802705887,16;32;64;128,27.39105802705887;10.756454095078741;7.5811331348839905;1.6447201445201887,0.2,2,254,0.9921875,4.763296773540787,9.52821599273011,4.7649192191893235,38.63662689522653,12.07394590475829,2.7378711700439453
16,4,0.03629944893211189,0.048399265242815855,0.012099816310703962,0.060499081553519816,118.34637547433009,128,16,16,32.36377102634592,16;32;64;128,32.36377102634592;12.812672393943458;7.708551541050356;2.1981390259874454,0.2,2,252,0.984375,9.52821599273011,19.156791877234355,9.628575884504244,36.960285286940255,11.550089152168828,2.7996912002563477
16,5,0.048399265242815855,0.060499081553519816,0.012099816310703962,0.060499081553519816,123.35545275423567,128,16,16,29.74066220738755,16;32;64;128,29.74066220738755;10.093422177565255;8.187754693524791;1.8802488744873491,0.2,2,247,0.96484375,19.156791877234355,22.601555012341123,3.4447631351067685,39.14018563862618,12.23130801207068,2.7355527877807617
18,1,0.0,0.011323348587214987,0.011323348587214987,0.05661674293607493,80.76195177896399,128,16,16,29.012242955996374,16;32;64;128,29.012242955996374;10.048741378578109;7.688676107195207;2.0463305029736385,0.2,2,255,0.99609375,-117.90154810412787,-27.459173439303413,90.44237466482446,45.181028486940406,14.119071402168876,2.7335188388824463
18,2,0.011323348587214987,0.022646697174429974,0.011323348587214987,0.05661674293607493,105.48530810415505,128,16,16,25.832733183489033,16;32;64;128,25.832733183489033;10.80735695133413;7.226859937558096;2.1241083638610236,0.2,2,255,0.99609375,-27.459173439303413,-1.5458785006776452,25.913294938625768,41.69935132213599,13.031047288167496,2.719776153564453
18,3,0.022646697174429974,0.03397004576164496,0.011323348587214985,0.05661674293607493,114.58565669582171,128,16,16,37.785720574839075,16;32;64;128,37.785720574839075;13.207678564936499;9.930884112948734;2.0602515460626867,0.2,2,253,0.98828125,-1.5458785006776452,15.669298850581981,17.215177351259626,41.92361427424499,13.101129460701559,2.7349817752838135
18,4,0.03397004576164496,0.04529339434885995,0.011323348587214989,0.05661674293607493,121.60467186108446,128,16,16,34.723784907105625,16;32;64;128,34.723784907105625;11.484684065407542;8.20918560495597;3.0196188181826153,0.2,2,254,0.9921875,15.669298850581981,23.24958256527316,7.580283714691177,36.89803869737515,11.530637092929734,2.7145280838012695
18,5,0.04529339434885995,0.05661674293607493,0.011323348587214982,0.05661674293607493,124.27259666576019,128,16,16,24.773152531535455,16;32;64;128,24.773152531535455;8.268398435132092;5.146985957508101;1.8520514961231072,0.2,2,250,0.9765625,23.24958256527316,25.48557757283561,2.235995007562451,37.78508518799689,11.807839121249028,2.7164440155029297
20,1,0.0,0.008723735327813481,0.008723735327813481,0.043618676639067405,75.16651320616955,128,16,16,25.281521340505208,16;32;64;128,25.281521340505208;13.502632047750557;10.13553799235237;2.6817299062698083,0.2,2,256,1.0,-156.01445743406657,-55.58128506166395,100.43317237240262,46.18844289106119,14.433888403456622,2.767210006713867
20,2,0.008723735327813481,0.017447470655626962,0.008723735327813481,0.043618676639067405,102.50325206743933,128,16,16,33.54477322538584,16;32;64;128,33.54477322538584;14.792428640620527;8.542590027288973;2.1591068486510263,0.2,2,253,0.98828125,-55.58128506166395,-9.604331024340354,45.976954037323594,42.538756188649586,13.293361308952996,2.7522029876708984
20,3,0.017447470655626962,0.026171205983440443,0.008723735327813481,0.043618676639067405,116.80056837093554,128,16,16,36.453046009424185,16;32;64;128,36.453046009424185;11.288066972129554;9.5959505290266;1.7808283293154472,0.2,2,254,0.9921875,-9.604331024340354,10.328755785129033,19.933086809469387,39.7244850555449,12.413901579857782,2.754072904586792
20,4,0.026171205983440443,0.034894941311253924,0.008723735327813481,0.043618676639067405,122.45280288640016,128,16,16,28.439235128156167,16;32;64;128,28.439235128156167;10.698898446343236;7.659881910791136;2.2615478387549803,0.2,2,253,0.98828125,10.328755785129033,16.20796809194144,5.879212306812406,38.05335240178684,11.891672625558387,2.7257399559020996
20,5,0.034894941311253924,0.043618676639067405,0.008723735327813481,0.043618676639067405,124.05811391278652,128,16,16,34.44601285933198,16;32;64;128,34.44601285933198;10.840374750506646;7.098762297262978;1.66849754858318,0.2,2,249,0.97265625,16.20796809194144,20.361964211333543,4.1539961193921044,41.34048965112448,12.9189030159764,2.72597599029541
22,1,0.0,0.01596146430411809,0.01596146430411809,0.07980732152059045,65.2419863108236,128,16,16,22.343567417249997,16;32;64;128,22.343567417249997;6.822289055634308;6.6674367247703215;1.9837843356619018,0.2,2,254,0.9921875,-117.00843633920886,-18.88523814966902,98.12319818953983,40.80502235466173,12.75156948583179,2.718597173690796
22,2,0.01596146430411809,0.03192292860823618,0.01596146430411809,0.07980732152059045,98.20477398037717,128,16,16,37.82301515512077,16;32;64;128,37.82301515512077;13.00338227344524;9.775276215578948;2.0752804395912294,0.2,2,253,0.98828125,-18.88523814966902,4.4602117573376745,23.345449907006696,39.97145646483295,12.491080145260295,2.736963987350464
22,3,0.03192292860823618,0.04788439291235427,0.015961464304118093,0.07980732152059045,111.52086809123895,128,16,16,31.784249651368576,16;32;64;128,31.784249651368576;10.765649950249502;8.063658822901425;2.8536653704522417,0.2,2,250,0.9765625,4.4602117573376745,15.165207689860836,10.704995932523161,39.12624296517294,12.226950926616544,2.7721340656280518
22,4,0.04788439291235427,0.06384585721647236,0.015961464304118086,0.07980732152059045,118.01114236587435,128,16,16,35.845015473513904,16;32;64;128,35.845015473513904;10.813084291904286;8.150044405851109;2.7248728062206093,0.2,2,251,0.98046875,15.165207689860836,22.392185542557854,7.2269778526970185,38.90257912999583,12.157055978123696,2.763237953186035
22,5,0.06384585721647236,0.07980732152059045,0.015961464304118086,0.07980732152059045,121.50167728677906,128,16,16,32.29609497857302,16;32;64;128,32.29609497857302;9.62028333899025;8.127653415850897;2.1486133638898175,0.2,2,249,0.97265625,22.392185542557854,27.328766393475235,4.93658085091738,37.93794026243163,11.855606332009884,2.728764057159424
24,1,0.0,0.010252871338642673,0.010252871338642673,0.05126435669321336,69.95925119716152,128,16,16,48.86507380244457,16;32;64;128,48.86507380244457;17.400350511721097;11.393764169200164;3.516471246386975,0.2,2,253,0.98828125,-140.9625799258938,-27.342155094258487,113.62042483163532,47.58164688711552,14.869264652223599,2.7591118812561035
24,2,0.010252871338642673,0.020505742677285346,0.010252871338642673,0.05126435669321336,105.14162870611683,128,16,16,39.16231958754872,16;32;64;128,39.16231958754872;15.045083348612513;9.908225206611958;2.3173584747003835,0.2,2,255,0.99609375,-27.342155094258487,5.071518966811709,32.413674061070196,42.02738392612574,13.133557476914293,2.7711730003356934
24,3,0.020505742677285346,0.03075861401592802,0.010252871338642673,0.05126435669321336,117.09721733925547,128,16,16,31.36196147561753,16;32;64;128,31.36196147561753;10.099237300154845;7.289840147067035;1.5260291408434936,0.2,2,255,0.99609375,5.071518966811709,13.047463697032072,7.9759447302203625,39.13769558581398,12.230529870566867,2.7790579795837402
24,4,0.03075861401592802,0.04101148535457069,0.010252871338642673,0.05126435669321336,120.4512392882712,128,16,16,39.6825132892832,16;32;64;128,39.6825132892832;19.02998217730448;10.268360471504058;2.6355608030158186,0.2,2,248,0.96875,13.047463697032072,17.829741589957848,4.7822778929257765,44.591402659295,13.934813331029687,2.783643960952759
24,5,0.04101148535457069,0.05126435669321336,0.010252871338642666,0.05126435669321336,122.21262253364227,128,16,16,38.997710445570036,16;32;64;128,38.997710445570036;10.520553067766722;10.082952819075318;2.536541542300703,0.2,2,250,0.9765625,17.829741589957848,21.546624493785203,3.7168829038273543,41.8068008100369,13.06462525313653,2.753296136856079
26,1,0.0,0.0077356031667595755,0.0077356031667595755,0.038678015833797874,83.44121706360569,128,16,16,37.21642994208368,16;32;64;128,37.21642994208368;16.518094504719148;7.825342681991949;1.9492431089855515,0.2,2,253,0.98828125,-160.08540587883908,-37.58635636779945,122.49904951103963,42.2458567456005,13.201830233000155,2.771397113800049
26,2,0.0077356031667595755,0.015471206333519151,0.0077356031667595755,0.038678015833797874,111.75897253258991,128,16,16,27.665480444056495,16;32;64;128,27.665480444056495;10.472061720780635;7.322493733118134;1.4032955939752316,0.2,2,254,0.9921875,-37.58635636779945,-9.369056112365797,28.217300255433656,39.89549650370734,12.467342657408544,2.734471082687378
26,3,0.015471206333519151,0.023206809500278727,0.0077356031667595755,0.038678015833797874,119.41626040669422,128,16,16,30.985465366103167,16;32;64;128,30.985465366103167;12.19814969442311;7.712452882137549;1.8504905079264857,0.2,2,254,0.9921875,-9.369056112365797,-3.7183252298273146,5.6507308825384825,41.021467089175204,12.81920846536725,2.723558187484741
26,4,0.023206809500278727,0.030942412667038302,0.0077356031667595755,0.038678015833797874,120.53127751459206,128,16,16,35.426619223542325,16;32;64;128,35.426619223542325;11.22806629418011;8.443244045587631;2.1195405343272724,0.2,2,255,0.99609375,-3.7183252298273146,6.695658445591107,10.413983675418422,37.633522421940945,11.760475756856545,2.70050311088562
26,5,0.030942412667038302,0.038678015833797874,0.007735603166759572,0.038678015833797874,122.45384320185411,128,16,16,27.59792905360195,16;32;64;128,27.59792905360195;8.523337574310967;8.739187221538781;2.277190722939547,0.2,2,249,0.97265625,6.695658445591107,9.072442710399628,2.3767842648085207,39.51036333524692,12.346988542264663,2.6717238426208496
28,1,0.0,0.007229705223393979,0.007229705223393979,0.03614852611696989,86.25764841215667,128,16,16,32.67335866418519,16;32;64;128,32.67335866418519;14.029582288715636;8.556123034155984;2.397436580099376,0.2,2,256,1.0,-145.89268858067226,-44.80231951456517,101.09036906610709,43.36004574449586,13.550014295154954,2.7368550300598145
28,2,0.007229705223393979,0.014459410446787958,0.007229705223393979,0.03614852611696989,109.01270402455576,128,16,16,35.101134863508555,16;32;64;128,35.101134863508555;11.856354309063223;7.99296701049389;2.0636647407402906,0.2,2,254,0.9921875,-44.80231951456517,-14.835663779289462,29.966655735275708,41.50631267699853,12.970722711562042,2.762608051300049
28,3,0.014459410446787958,0.021689115670181936,0.007229705223393978,0.03614852611696989,117.2877731704936,128,16,16,33.135077963866806,16;32;64;128,33.135077963866806;10.88408641563397;8.50641040435202;2.496299573797322,0.2,2,251,0.98046875,-14.835663779289462,-0.9634469578741118,13.87221682141535,40.71296750545,12.722802345453125,2.733426094055176
28,4,0.021689115670181936,0.028918820893575916,0.00722970522339398,0.03614852611696989,120.88599416711807,128,16,16,35.68780495503812,16;32;64;128,35.68780495503812;15.92611082790585;9.45300929804272;2.173062788090867,0.2,2,253,0.98828125,-0.9634469578741118,11.153459424851462,12.116906382725574,40.188460462124844,12.558893894414012,2.79350209236145
28,5,0.028918820893575916,0.03614852611696989,0.007229705223393976,0.03614852611696989,124.30067878843873,128,16,16,27.464766871023876,16;32;64;128,27.464766871023876;12.435460150943971;7.144690177378968;1.6533891455997731,0.2,2,252,0.984375,11.153459424851462,20.91140354645904,9.75794412160758,41.17808592942384,12.868151852944948,2.7516942024230957
30,1,0.0,0.009132673723743103,0.009132673723743103,0.04566336861871551,84.75318718802647,128,16,16,34.636207144436916,16;32;64;128,34.636207144436916;12.021035640756836;9.434585464761934;3.098944911875645,0.2,2,252,0.984375,-125.60108513303567,-31.43554410384968,94.16554102918599,44.38177762638248,13.869305508244524,2.7564809322357178
30,2,0.009132673723743103,0.018265347447486206,0.009132673723743103,0.04566336861871551,109.49225102617297,128,16,16,31.319242236148945,16;32;64;128,31.319242236148945;12.889915500374443;8.11927647827213;2.167911861748061,0.2,2,252,0.984375,-31.43554410384968,-12.990872786613181,18.444671317236498,39.91294931194784,12.4727966599837,2.731588125228882
30,3,0.018265347447486206,0.02739802117122931,0.009132673723743105,0.04566336861871551,115.08201335898531,128,16,16,24.235641954883665,16;32;64;128,24.235641954883665;12.911047090127596;7.493105511382663;2.1866735911498916,0.2,2,250,0.9765625,-12.990872786613181,1.9101746568921953,14.901047443505377,41.74136825832847,13.044177580727647,2.7807250022888184
30,4,0.02739802117122931,0.03653069489497241,0.009132673723743101,0.04566336861871551,120.77457793749328,128,16,16,35.094345262207675,16;32;64;128,35.094345262207675;7.817378104917703;7.435846200158935;2.1218590308642384,0.2,2,252,0.984375,1.9101746568921953,9.63037031411659,7.720195657224394,38.85775596219392,12.1430487381856,2.7619049549102783
30,5,0.03653069489497241,0.04566336861871551,0.009132673723743101,0.04566336861871551,122.41895952279023,128,16,16,25.564865609998748,16;32;64;128,25.564865609998748;10.125255036094721;6.282281002679351;2.412406196673361,0.2,2,251,0.98046875,9.63037031411659,14.111072628060356,4.480702313943766,39.13195260805437,12.22873519001699,2.7245731353759766
32,1,0.0,0.006612746021604198,0.006612746021604198,0.03306373010802099,81.52919334990693,128,16,16,37.160200036313086,16;32;64;128,37.160200036313086;15.001264192696546;6.669224266414223;2.218913509595512,0.2,2,254,0.9921875,-191.54732688050717,-72.71100981824566,118.83631706226151,45.58293078177479,14.244665869304622,2.760206937789917
32,2,0.006612746021604198,0.013225492043208395,0.006612746021604198,0.03306373010802099,107.25286121247848,128,16,16,38.31241258897909,16;32;64;128,38.31241258897909;16.22732887331365;11.407712427043695;2.327263930993103,0.2,2,254,0.9921875,-72.71100981824566,-26.077951614977792,46.633058203267865,42.93850662368474,13.41828331990148,2.7930350303649902
32,3,0.013225492043208395,0.019838238064812594,0.0066127460216041985,0.03306373010802099,117.51584767413856,128,16,16,29.49966486723869,16;32;64;128,29.49966486723869;12.012632696549344;7.251925377829656;2.1090332792918245,0.2,2,253,0.98828125,-26.077951614977792,-13.825375848216936,12.252575766760856,42.46111092794377,13.269097164982428,2.8152871131896973
32,4,0.019838238064812594,0.02645098408641679,0.006612746021604197,0.03306373010802099,120.30378488819564,128,16,16,27.100073644660867,16;32;64;128,27.100073644660867;9.136103395400964;5.03825808184381;1.501380173151258,0.2,2,253,0.98828125,-13.825375848216936,-0.5435760900145397,13.281799758202396,42.013822502906706,13.129319532158345,2.791043996810913
32,5,0.02645098408641679,0.03306373010802099,0.006612746021604197,0.03306373010802099,123.53018698924399,128,16,16,31.023500515833987,16;32;64;128,31.023500515833987;12.053418648674663;5.634849441433813;2.2362434279511354,0.2,2,252,0.984375,-0.5435760900145397,9.696615270338953,10.240191360353492,41.00017263064922,12.81255394707788,2.7820661067962646
34,1,0.0,0.006271441758986071,0.006271441758986071,0.031357208794930355,87.03566738088924,128,16,16,28.256548965250737,16;32;64;128,28.256548965250737;10.146731808503343;7.568198827597606;2.763279772398629,0.2,2,254,0.9921875,-194.30458092939807,-76.30237295519328,118.0022079742048,44.681531456796016,13.962978580248754,2.8026299476623535
34,2,0.006271441758986071,0.012542883517972142,0.006271441758986071,0.031357208794930355,108.82538003369432,128,16,16,32.14017084812105,16;32;64;128,32.14017084812105;12.183348481835944;8.465449536365988;2.3716664680924913,0.2,2,256,1.0,-76.30237295519328,-42.73381294799037,33.568560007202905,42.86257742498362,13.39455544530738,2.8016109466552734
