stride_idx,level,beta_pre,beta_post,delta_beta,beta_max,ess_at_dbeta_chosen,n_smc,theta_dim,chees_L_chosen,chees_score_best,chees_L_candidates,chees_scores,eps_step_size,n_mcmc_moves,total_accepts,accept_frac,log_density_pre_mean,log_density_post_mean,delta_log_density,esjd_total,esjd_per_eps_L,wall_seconds_level
30,3,0.02310724856053419,0.034660872840801285,0.011553624280267096,0.05776812140133547,901.4137119110366,1024,24,16,47.33104998543729,16;32;64;128;256;512,47.33104998543729;18.281814438782487;12.109897191262322;3.9346430499602416;2.8212897793049985;0.4482255177390357,0.2,8,8098,0.988525390625,-12.342470489071275,0.9705190098502499,13.312989498921525,92.66414191270428,28.957544347720088,51.84495711326599
30,4,0.034660872840801285,0.04621449712106838,0.011553624280267093,0.05776812140133547,942.6118548537187,1024,24,16,49.63588273683347,16;32;64;128;256;512,49.63588273683347;17.075518720187695;13.245358371505777;3.4400073000799245;3.252268559308569;0.46681016272741416,0.2,8,8082,0.986572265625,0.9705190098502499,9.255074219421658,8.284555209571408,91.96803098326346,28.74000968226983,52.57406187057495
30,5,0.04621449712106838,0.05776812140133547,0.011553624280267093,0.05776812140133547,971.8660983115622,1024,24,16,53.89442329577913,16;32;64;128;256;512,53.89442329577913;19.1997814481382;10.299223959201324;4.007796713140923;3.186690847788636;0.49206000225291147,0.2,8,8055,0.9832763671875,9.255074219421658,14.131312930716376,4.876238711294718,91.67619403487221,28.648810635897565,51.694841146469116
32,1,0.0,0.010033317007767443,0.010033317007767443,0.05016658503883721,585.5330668332041,1024,24,16,58.43023894768455,16;32;64;128;256;512,58.43023894768455;26.24450706184268;15.388258233488076;5.028957736982911;3.902673072406642;0.3485964172659482,0.2,8,8125,0.9918212890625,-155.54740594488976,-48.96206047222222,106.58534547266754,100.88912162396532,31.527850507489163,51.701765060424805
32,2,0.010033317007767443,0.020066634015534886,0.010033317007767443,0.05016658503883721,830.246632647009,1024,24,16,55.108366032798806,16;32;64;128;256;512,55.108366032798806;18.866799333561648;14.63824269034165;4.06959000773735;3.6674089075866676;0.527856217875444,0.2,8,8107,0.9896240234375,-48.96206047222222,-22.962603055868385,25.999457416353835,95.8422352792373,29.950698524761656,52.060874938964844
32,3,0.020066634015534886,0.03009995102330233,0.010033317007767443,0.05016658503883721,901.7580748238312,1024,24,16,50.80126512963377,16;32;64;128;256;512,50.80126512963377;20.581499104069056;11.820016096869132;3.53580515097508;3.176147228143311;0.4734922655561337,0.2,8,8105,0.9893798828125,-22.962603055868385,-5.401801318133948,17.560801737734437,93.70496567872365,29.28280177460114,51.60091304779053
32,4,0.03009995102330233,0.04013326803106977,0.010033317007767443,0.05016658503883721,948.2583216631746,1024,24,16,50.957386207644234,16;32;64;128;256;512,50.957386207644234;18.7033362268708;12.810392237573206;3.69808804244271;2.8287574270491733;0.48151618829706927,0.2,8,8075,0.9857177734375,-5.401801318133948,3.186989828162041,8.58879114629599,92.1008535098126,28.781516721816434,51.62507104873657
32,5,0.04013326803106977,0.05016658503883721,0.01003331700776744,0.05016658503883721,967.0751292108331,1024,24,16,43.41721112865131,16;32;64;128;256;512,43.41721112865131;15.880193039815994;13.382261311656878;2.4418891457836733;3.1493380737109153;0.4787410916553314,0.2,8,8080,0.986328125,3.186989828162041,10.552098059277341,7.3651082311153,89.86782834897784,28.083696359055573,51.6653790473938
34,1,0.0,0.008433291780073534,0.008433291780073534,0.04216645890036767,547.6796016489644,1024,24,16,51.12869058067355,16;32;64;128;256;512,51.12869058067355;25.886522043803954;17.17882264064415;4.031888355856146;4.326139521964938;0.42547766596801573,0.2,8,8132,0.99267578125,-228.80897361489042,-70.39411463916258,158.41485897572784,101.10034964068502,31.59385926271407,51.73822784423828
34,2,0.008433291780073534,0.01686658356014707,0.008433291780073534,0.04216645890036767,824.5275536192572,1024,24,16,46.85943457184481,16;32;64;128;256;512,46.85943457184481;17.387205858365945;11.88464658142052;3.9309692283512585;3.292782274050926;0.4520257249302917,0.2,8,8133,0.9927978515625,-70.39411463916258,-30.85924430796149,39.53487033120109,96.30396897307024,30.094990304084448,51.689129114151
34,3,0.01686658356014707,0.0252998753402206,0.008433291780073533,0.04216645890036767,918.2224889523663,1024,24,16,47.90568348489806,16;32;64;128;256;512,47.90568348489806;19.73038526576678;12.908244718031488;3.665336608599125;2.9753532426867317;0.643891050073131,0.2,8,8110,0.989990234375,-30.85924430796149,-12.98325962985109,17.8759846781104,93.91408628680361,29.348151964626126,52.8935809135437
34,4,0.0252998753402206,0.03373316712029414,0.008433291780073536,0.04216645890036767,952.2282426245266,1024,24,16,49.1020338145125,16;32;64;128;256;512,49.1020338145125;16.17497072817221;13.498522358117407;3.805778908229016;3.276999370611205;0.5127995161956893,0.2,8,8105,0.9893798828125,-12.98325962985109,-2.9275633232973632,10.055696306553727,91.9229951925452,28.725935997670373,51.974879026412964
34,5,0.03373316712029414,0.04216645890036767,0.008433291780073536,0.04216645890036767,975.2454937093992,1024,24,16,40.08439453114143,16;32;64;128;256;512,40.08439453114143;14.044789660412093;12.390894699166154;3.382156161917164;2.97145928476228;0.32394389079736563,0.2,8,8062,0.984130859375,-2.9275633232973632,5.205791761534783,8.133355084832147,90.93564830851162,28.41739009640988,51.7338080406189
36,1,0.0,0.009022275757994828,0.009022275757994828,0.04511137878997414,664.8576300842859,1024,24,16,51.266121245633805,16;32;64;128;256;512,51.266121245633805;23.94742678329034;14.177498708554364;4.626706719353548;3.4773136829879294;0.3493483477393287,0.2,8,8148,0.99462890625,-133.4045148317382,-49.73668635029753,83.66782848144067,102.55635768307643,32.048861775961385,51.9457790851593
