stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi,A_mean_so_far,B_end,F_end,A_end
1,0.2004411220550537,0,0,1.0,0.09762438202962109,0.05548917838471154,0.2959598949425707,0.09490694569916792
2,37.042834997177124,5,6,1.0,0.09503506122119791,0.05931131404419524,0.29175707404930723,0.0914359674741382
3,0.12561821937561035,5,0,1.6951791,0.09281590960949265,0.06724343544083833,0.29663902253638114,0.08548138297435835
4,29.176015853881836,5,6,1.7134641,0.09066851170029235,0.07964073466259827,0.2923494922408489,0.08425356913384931
5,0.1510000228881836,5,0,1.6874884,0.08934703388955764,0.08928744377113443,0.30033968136348116,0.08380702556378694
6,29.836524963378906,5,6,1.7056826,0.08782732749172183,0.0980594152907695,0.3031401624331012,0.07790628261252322
7,0.1502399444580078,5,0,1.6678017,0.08648945859084163,0.1065781670183224,0.3058430156216,0.08088690144890308
8,29.53304696083069,5,6,1.6855526,0.08538035864553417,0.11746860599568984,0.30549485288490663,0.07439210198694549
9,0.15559601783752441,5,0,1.6687037,0.08397184991846339,0.12603211355258845,0.3049927599404817,0.07474232572913883
10,28.92556595802307,5,6,1.6870068,0.08302669439823257,0.13819925977886038,0.31222022255649523,0.07636587310521976
11,0.1569819450378418,5,0,1.558002,0.08218708181209528,0.1429292622928835,0.31331735489281304,0.07340457531419624
12,29.849239110946655,5,6,1.5742236,0.08104975968957763,0.15245862570634103,0.3155401037952079,0.06497735600669437
13,0.15112686157226562,5,0,1.5567279,0.07961025469586776,0.16012325780731373,0.31805976738218045,0.06196850321626956
14,29.7277410030365,5,6,1.571744,0.0782737552264641,0.16579963420763244,0.31998037553868186,0.05815988127957314
15,0.1447160243988037,5,0,1.5197395,0.07687603929977273,0.17224497235574587,0.319731047577811,0.058682474419610754
16,29.5611789226532,5,6,1.5349593,0.07582453026971463,0.1807445534748905,0.31729406369247226,0.0600182818515566
17,0.15632915496826172,5,0,1.458563,0.07495271884086156,0.18868380437979532,0.31813952424563086,0.059919293880625654
18,28.534661054611206,5,6,1.4708238,0.0743294468062987,0.19586943424986328,0.32057146068536446,0.06868046558768184
19,0.15779685974121094,5,0,1.4366015,0.0740102416499146,0.20373684885476162,0.3165041521113669,0.06971270563289217
20,30.006287097930908,5,6,1.4501157,0.07366610699380056,0.210249347828779,0.31640064588646843,0.06555712008824537
21,0.1557779312133789,5,0,1.4112207,0.07304002156923156,0.21587466939458388,0.3153490082583692,0.0580326000741432
22,29.67218804359436,5,6,1.4222425,0.07234552039939122,0.22042750350604115,0.3109591099430635,0.059236631919523504
23,0.15578579902648926,5,0,1.5299777,0.07179659329850852,0.22792447811332206,0.3114236993715616,0.06233215862215101
24,28.9653959274292,5,6,1.5441437,0.07146762622771781,0.23364714998942585,0.31094120768281197,0.0674526960142741
