stride_idx,level,beta_pre,beta_post,delta_beta,beta_max,ess_at_dbeta_chosen,n_smc,theta_dim,chees_L_chosen,chees_score_best,chees_L_candidates,chees_scores,eps_step_size,n_mcmc_moves,total_accepts,accept_frac,log_density_pre_mean,log_density_post_mean,delta_log_density,esjd_total,esjd_per_eps_L,wall_seconds_level
2,1,0.0,0.21651960611465634,0.21651960611465634,1.529330516887242,512.0000006461833,1024,12,16,26.050807995720433,16;32;64;128;256;512,26.050807995720433;11.466452931823376;8.634816747661748;2.0952834739409347;1.992237243173015;0.3822051301047173,0.2,8,8127,0.9920654296875,32.87327750599434,37.158032805929906,4.2847552999355685,47.52393066034883,14.851228331359009,5.06886887550354
2,2,0.21651960611465637,0.5223857094921047,0.30586610337744835,1.529330516887242,572.1960049904786,1024,12,16,22.193331711756716,16;32;64;128;256;512,22.193331711756716;12.2980202965997;6.73601678011853;2.022364369206083;1.6815726883696271;0.3160634103455599,0.2,8,8062,0.984130859375,37.158032805929906,39.855334671032324,2.6973018651024177,41.34025058122911,12.918828306634095,4.768465995788574
2,3,0.5223857094921047,0.8282518128695531,0.30586610337744835,1.529330516887242,776.3851485612245,1024,12,16,12.808865632850472,16;32;64;128;256;512,12.808865632850472;5.06102770827791;2.038942299476818;1.1546198940503798;0.623613916713879;0.16981839617105882,0.2,8,7944,0.9697265625,39.855334671032324,41.070655363670085,1.2153206926377607,39.037106824557625,12.199095882674257,4.824954986572266
2,4,0.8282518128695531,1.1341179162470014,0.30586610337744835,1.529330516887242,871.0466474196032,1024,12,16,16.686470064918225,16;32;64;128;256;512,16.686470064918225;8.524608678224741;4.651807557900225;1.3746606407015394;1.1653665231049644;0.13658576732306804,0.2,8,7887,0.9627685546875,41.070655363670085,41.76046677296108,0.6898114092909964,36.98871524410073,11.558973513781478,4.8725831508636475
2,5,1.1341179162470014,1.4399840196244498,0.30586610337744835,1.529330516887242,926.3256343092307,1024,12,16,12.494370286051623,16;32;64;128;256;512,12.494370286051623;6.953334856925158;4.287870930683733;1.6651959357666282;0.9518589978551493;0.15822678903777657,0.2,8,7770,0.948486328125,41.76046677296108,42.16847311335732,0.4080063403962413,36.190808798030865,11.309627749384644,4.801640033721924
2,6,1.4399840196244498,1.529330516887242,0.0893464972627922,1.529330516887242,1015.7209503323165,1024,12,16,16.769445287934428,16;32;64;128;256;512,16.769445287934428;4.619108000260758;3.9875703748371985;0.9646610319042329;0.9032509545477753;0.23287784763101305,0.2,8,7753,0.9464111328125,42.16847311335732,42.28053917302168,0.11206605966435745,34.96154448589616,10.92548265184255,4.720731973648071
4,1,0.0,0.22981515308670775,0.22981515308670775,1.4835889893314538,512.0000004359558,1024,12,16,18.045173089497066,16;32;64;128;256;512,18.045173089497066;8.447722530018465;4.8677368875977525;1.706839356655952;1.206716852843129;0.12423037926344874,0.2,8,8139,0.9935302734375,34.132938313519844,38.16681225010507,4.033873936585223,48.36273030329679,15.113353219780247,4.981783151626587
4,2,0.22981515308670775,0.5265329509529986,0.2967177978662908,1.4835889893314538,616.5798761712267,1024,12,16,29.31460578683295,16;32;64;128;256;512,29.31460578683295;7.400914350173658;6.59732437410806;2.1696288020224688;1.4362950751575188;0.23260529259352394,0.2,8,8066,0.984619140625,38.16681225010507,40.68198268482229,2.51517043471722,43.191808876729624,13.497440273978007,5.023042917251587
4,3,0.5265329509529986,0.8232507488192893,0.2967177978662907,1.4835889893314538,784.3627368031171,1024,12,16,21.325737604186784,16;32;64;128;256;512,21.325737604186784;7.3237913065885785;4.084138263076546;1.355863319901596;1.0684021914394741;0.18431297663352544,0.2,8,7937,0.9688720703125,40.68198268482229,41.8896501119234,1.2076674271011143,39.89049187140791,12.465778709814971,4.736886024475098
4,4,0.8232507488192893,1.11996854668558,0.2967177978662907,1.4835889893314538,878.6193894514669,1024,12,16,21.122055585957177,16;32;64;128;256;512,21.122055585957177;7.392330750027094;4.059053306623159;1.3738241033670324;0.8445525343342364;0.21616112327737624,0.2,8,7926,0.967529296875,41.8896501119234,42.51942130921816,0.6297711972947582,36.645005963318425,11.451564363537008,4.815351963043213
