stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi,A_mean_so_far,B_end,F_end,A_end
1,0.1984691619873047,0,0,1.0,0.09762438202962109,0.05548917838471154,0.2959598949425707,0.09490694569916792
2,16.00068712234497,5,5,1.0,0.09503506122119791,0.05931131404419524,0.29175707404930723,0.0914359674741382
3,0.15705513954162598,5,0,0.20466803,0.09282672609219265,0.05808398948565134,0.2750243029632035,0.08556949828630984
4,10.57647705078125,5,6,0.14552219,0.0907294948432711,0.060714704227993195,0.2500228304978904,0.08459171899719062
5,0.1679689884185791,5,0,0.23656176,0.08950328154891649,0.06158492706771085,0.23968907622517,0.0845319846488752
6,8.400799989700317,5,5,0.1768136,0.08811825536754897,0.06133854125073701,0.22477720996268447,0.07908482413448699
7,0.16389703750610352,5,0,0.25537884,0.08695000975492564,0.06173237253794199,0.2126491975561126,0.08265228946611465
8,8.246387958526611,5,5,0.18869835,0.08604090525347456,0.06354656816841739,0.1978771265471058,0.07669019191341625
9,0.1681499481201172,5,0,0.27717116,0.08484810291890353,0.06426628616465745,0.18555509197105896,0.07766531261771788
10,8.54042911529541,5,5,0.21057172,0.08414273547021117,0.06722956581849018,0.17895872604006208,0.07999258824874103
11,0.16399502754211426,5,0,0.27943602,0.08356032439681772,0.0658458556658625,0.17092565703091933,0.07766277116053741
12,10.522789001464844,5,6,0.21547015,0.08268229187502946,0.0674947520120057,0.16322492120256488,0.06965068838580649
13,0.15146493911743164,5,0,0.29452476,0.08149557325831028,0.068453775767646,0.15765810991416246,0.06716220370216938
14,8.250262022018433,5,5,0.22503293,0.08041644423822539,0.06762399553809957,0.1510090991627574,0.06381541326356728
15,0.16289806365966797,5,0,0.28549296,0.07927195960045821,0.06798084595774338,0.14479765466668565,0.06496837961290097
16,9.447366952896118,5,5,0.21922429,0.0784885343520272,0.0692805863579579,0.13644284230173476,0.06697269390498652
17,0.16681408882141113,5,0,0.33663294,0.07789133317610407,0.07129054226853306,0.1331819649300433,0.0674567875337501
18,8.82728099822998,5,5,0.26618922,0.07755414248732484,0.07234971890380111,0.13005596329710448,0.07735180479311488
19,0.16233301162719727,5,0,0.3747932,0.07753757569888767,0.07469583115928226,0.12501242620898453,0.07904918277817172
20,8.204616069793701,5,5,0.2918717,0.07749033364334282,0.07562323565274123,0.1213096026829555,0.07515992572003592
21,0.15644311904907227,5,0,0.37698436,0.07713448126948509,0.07670127845584734,0.11882833281077228,0.06755526270348426
22,10.20325493812561,5,6,0.295459,0.07669634664688725,0.0765803098730563,0.11314838950354757,0.06927814183938664
23,0.12200284004211426,5,0,0.4033135,0.07640518621247686,0.07863117349748089,0.11123493500180241,0.0729927687134928
24,10.746636867523193,5,6,0.31569454,0.0763419389851469,0.07897138443296517,0.1075324749575242,0.07889484136700867
25,0.15962505340576172,5,0,0.44500735,0.07637100332802393,0.07948876551480431,0.10067068888801967,0.07812209571065794
26,8.325209140777588,5,5,0.35746396,0.07642142360997654,0.08136837231917984,0.09942351998917816,0.07694678266190141
27,0.1623539924621582,5,0,0.4575571,0.0766278716948525,0.08428255179753799,0.10072092612974295,0.08467353646555884
