stride_idx,level,beta_pre,beta_post,delta_beta,beta_max,ess_at_dbeta_chosen,n_smc,theta_dim,chees_L_chosen,chees_score_best,chees_L_candidates,chees_scores,eps_step_size,n_mcmc_moves,total_accepts,accept_frac,log_density_pre_mean,log_density_post_mean,delta_log_density,esjd_total,esjd_per_eps_L,wall_seconds_level
2,1,0.0,20.446031126168574,20.446031126168574,102.23015563084286,517.0199557895498,1024,12,16,22.1393775465022,16;32;64;128;256;512,22.1393775465022;10.237280888299908;6.582392431091182;1.929964894374553;1.510305082365861;0.32101395176426994,0.2,8,8127,0.9920654296875,1.172245960878172,1.2339329244050532,0.0616869635268813,47.44412961813737,14.826290505667927,1.8718469142913818
2,2,20.446031126168574,40.89206225233715,20.446031126168574,102.23015563084286,799.5378307674271,1024,12,16,22.90005800562378,16;32;64;128;256;512,22.90005800562378;10.297341876300134;7.481540152025923;1.6746944625062439;1.540570521248687;0.2595910506232786,0.2,8,8087,0.9871826171875,1.2339329244050532,1.2511643342913885,0.017231409886335314,44.581096849036705,13.93159276532397,1.4990520477294922
2,3,40.89206225233715,61.33809337850572,20.44603112616857,102.23015563084286,897.1053638741648,1024,12,16,22.13720102263613,16;32;64;128;256;512,22.13720102263613;9.082370432750414;5.255547996155106;1.8780284524164803;1.385371327436828;0.2589703008937811,0.2,8,8056,0.9833984375,1.2511643342913885,1.2602559971774099,0.009091662886021368,44.19364918287044,13.81051536964701,1.5667760372161865
2,4,61.33809337850572,81.7841245046743,20.446031126168577,102.23015563084286,946.5965197107924,1024,12,16,20.723379105769716,16;32;64;128;256;512,20.723379105769716;9.66416348135601;5.461869715950899;1.6951778360804775;1.5556016396355028;0.18422085322381634,0.2,8,8017,0.9786376953125,1.2602559971774099,1.2647765585106754,0.004520561333265505,44.676622118420205,13.961444412006314,1.4752089977264404
2,5,81.7841245046743,102.23015563084286,20.446031126168563,102.23015563084286,968.3272096102662,1024,12,16,19.66962696750134,16;32;64;128;256;512,19.66962696750134;8.729699907087825;5.217078263489993;1.3480577119303108;0.7948960047107299;0.1748406873009723,0.2,8,7997,0.9761962890625,1.2647765585106754,1.2683829495972532,0.003606391086577787,43.31216595135236,13.535051859797612,1.7451939582824707
4,1,0.0,21.845111046642078,21.845111046642078,110.56304036428931,512.0000002311385,1024,12,16,19.808856310525982,16;32;64;128;256;512,19.808856310525982;7.80062548038918;5.350903006033319;1.7438280073517427;1.2779792452582424;0.19929439901698257,0.2,8,8116,0.99072265625,1.2395586474840457,1.2940104722938486,0.05445182480980293,48.4311907000298,15.134747093759312,1.7729229927062988
4,2,21.845111046642078,43.95771911949994,22.112608072857864,110.56304036428931,781.4417341622672,1024,12,16,25.45778980023702,16;32;64;128;256;512,25.45778980023702;10.845951556930924;5.815332887247485;1.8061799048119764;1.92253024974009;0.22570144605216697,0.2,8,8079,0.9862060546875,1.2940104722938486,1.3130327443823262,0.01902227208847762,46.58042074889756,14.556381484030487,1.7449891567230225
4,3,43.95771911949994,66.07032719235781,22.112608072857867,110.56304036428931,900.8227352684107,1024,12,16,30.750161799235347,16;32;64;128;256;512,30.750161799235347;9.692890909276784;6.48853256035472;1.6274367858008534;1.566584611451662;0.14567924994128234,0.2,8,8046,0.982177734375,1.3130327443823262,1.320812884481711,0.00778014009938488,44.237285538296895,13.824151730717778,1.7603070735931396
4,4,66.07032719235781,88.18293526521568,22.112608072857867,110.56304036428931,947.1456034987683,1024,12,16,21.986874705143123,16;32;64;128;256;512,21.986874705143123;8.122388658339347;4.430526410890582;1.1887918961832311;1.0050665728662875;0.2751127892741914,0.2,8,8030,0.980224609375,1.320812884481711,1.3253141890299958,0.004501304548284679,43.68985739948965,13.653080437340513,1.7553839683532715
4,5,88.18293526521568,110.29554333807354,22.112608072857867,110.56304036428931,975.2216238115586,1024,12,16,16.17177409153381,16;32;64;128;256;512,16.17177409153381;8.102136571659248;3.3807927000400815;1.1693733690510222;0.8220604614304281;0.2237738625093644,0.2,8,7964,0.97216796875,1.3253141890299958,1.3280174033134244,0.0027032142834286788,41.56899292530171,12.990310289156783,1.7523479461669922
