stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi,A_mean_so_far,B_end,F_end,A_end
97,1.1526281833648682,5,0,2.1485226,0.24749584310183897,0.7477874225500305,0.27364361357838285,0.8373281264811759
98,61.56053590774536,5,5,2.198909,0.25360813551116906,0.7556012024163714,0.26781415893373806,0.8561368621366263
99,1.049994945526123,5,0,2.1212163,0.25981392175992546,0.7612068763116154,0.2675029166751488,0.8930352673034517
100,77.26699614524841,5,6,2.1684837,0.26611906688941295,0.7676504106465999,0.2682588236833198,0.8886624486646414
101,1.114285945892334,5,0,2.1216114,0.27236716747468254,0.7751860460107536,0.26534836052603916,0.9097243077804241
102,73.70759987831116,5,6,2.170365,0.27874562490539156,0.7859828282815486,0.25572944410765114,0.927768867542033
103,1.1438848972320557,5,0,2.0841293,0.2851429240516889,0.7931185905967473,0.2504151233700964,0.9434709722756272
104,68.11450910568237,5,6,2.1305952,0.2915473490657199,0.8010658019285815,0.2500786468299371,0.9551299708747246
105,1.1410839557647705,5,0,2.1102834,0.29793319131810975,0.8070078917850628,0.24727849216194409,0.9739621528753577
106,72.39888906478882,5,6,2.1511593,0.3044154658793984,0.815787355208391,0.24878601759861677,1.0019988764790648
107,1.094355821609497,5,0,2.0848992,0.31088567060178024,0.8205475582083702,0.2470733158401533,0.9914498757827773
108,70.10909104347229,5,6,2.1246436,0.3172286952650915,0.8265612772322651,0.24261516642880368,1.008473035451851
109,1.101675033569336,5,0,2.0378168,0.32364945870638206,0.8368213517005333,0.23073967473874724,1.029703345929605
110,72.50133609771729,5,6,2.0772169,0.33013823915788965,0.8438534985953374,0.22732715204709383,1.0451834281787582
111,1.138850212097168,5,0,1.9652449,0.3367432688377947,0.8495071445793391,0.2255873041722861,1.0796962593757453
