stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi,A_mean_so_far,B_end,F_end,A_end
48,17.272345781326294,5,6,1.4039685,0.08271780231207998,0.33883591668184465,0.2611506038597676,0.1300293821255728
49,0.16554808616638184,5,0,1.4245248,0.08373622949296478,0.3457184714259157,0.2643214888332575,0.13724882707284664
50,17.74080491065979,5,6,1.4499885,0.08481017593050888,0.3529136671480303,0.26881215236237893,0.14302257587604147
51,0.16074490547180176,5,0,1.4027189,0.08589343910716064,0.35503651052944707,0.2660713918812024,0.14013797335285552
52,18.49243998527527,5,6,1.4334005,0.08704355552935282,0.35871378595915554,0.27285712371549753,0.15186262727082442
53,0.1789870262145996,5,0,1.3757787,0.0883340026755595,0.3644285940041796,0.2696154582517121,0.15719406856771054
54,18.11443591117859,5,6,1.4019853,0.08954994615560868,0.3719241269786574,0.26947502649241484,0.1560420174936957
55,0.1699080467224121,5,0,1.4149741,0.09081871657617124,0.3738956194273908,0.2706813472722105,0.16164701876650242
56,17.65214514732361,5,6,1.4464731,0.09217571728644158,0.37824308080226954,0.2717050566415127,0.1709745915306281
57,0.17103219032287598,5,0,1.4282311,0.0936530893676529,0.3828946105992986,0.2679006136148182,0.18259134795764456
58,18.203920125961304,5,6,1.4651154,0.09525781976637143,0.39140721395033784,0.2708406106454668,0.18650340669896184
59,0.1671769618988037,5,0,1.4655832,0.0968873117216837,0.39691939331168974,0.26925357346152906,0.19342991889893563
60,18.22428297996521,5,6,1.5089744,0.09858505780147847,0.4033412469992302,0.27299514275156855,0.2072829106654376
61,0.16254210472106934,5,0,1.548419,0.10054103477863542,0.4110717129611741,0.2669333249530912,0.224570487208428
62,18.06893801689148,5,6,1.607708,0.10275580652962674,0.4174441337105585,0.2663726589894063,0.2449387565305884
63,0.17190790176391602,5,0,1.7030493,0.10517005407989119,0.42077819419809614,0.27076676951562917,0.2645082734689233
64,17.93163800239563,5,6,1.7761303,0.10776998774742809,0.42609607090645896,0.27036478528454416,0.2764944378208508
65,0.15541696548461914,5,0,1.9676347,0.1104721893419415,0.4351213148273159,0.26839217683571154,0.2819758468033648
66,18.317816972732544,5,6,2.046912,0.1130525565744489,0.44421756051575534,0.2761779950537993,0.2812816131623295
67,0.10287690162658691,5,0,1.91632,0.11558476091618322,0.4547274437071234,0.286528273516668,0.2868709690252472
68,17.748926162719727,5,6,1.9944018,0.11812023565969167,0.46377183645623943,0.28941497427328144,0.29037225282258017
69,0.16856122016906738,5,0,1.8954908,0.12080214986005328,0.4711865990312122,0.2862152667309081,0.31542310336248874
70,17.311654090881348,5,6,1.9743347,0.12370209623896126,0.48232124157157036,0.2888957552432977,0.3223192109293494
71,0.15175604820251465,5,0,2.0518825,0.12654904396826727,0.49017335170263027,0.29456377471325684,0.33673182117520184
72,17.99061679840088,5,6,2.137263,0.1296026439407688,0.49749834786106845,0.29403278409525924,0.3508820911141468
73,0.14628100395202637,5,0,2.113797,0.13266903712920017,0.5011446478810488,0.28473138660580993,0.3555316928794309
74,18.23593020439148,5,6,2.1982718,0.13575470430340555,0.5105109353831023,0.28928925834816666,0.36878699348327854
75,0.16826796531677246,5,0,2.1296515,0.13899807814799003,0.5182763270744866,0.29589921238285727,0.378971302800325
76,17.44502091407776,5,6,2.2159796,0.14227058158177894,0.5240832585841055,0.2996078782378015,0.3860192773241093
77,0.1734631061553955,5,0,2.2130527,0.14547783177188742,0.5350909559597075,0.3024124167894052,0.3969350205862949
78,18.42874503135681,5,6,2.2962575,0.14884257930943046,0.5455953625186615,0.30611728552112394,0.41086603634159324
79,0.1684720516204834,5,0,2.1582234,0.15229715038716488,0.5566933236970056,0.3067794860290148,0.4249203371869425
80,17.974523067474365,5,6,2.2446785,0.15578803471733496,0.5652813126207117,0.30398661458201054,0.43646238474116217
81,0.10587501525878906,5,0,2.211049,0.15938879889660748,0.5744522312476037,0.3008477941704409,0.463940483317628
82,18.18248987197876,5,6,2.2964864,0.16321910223702013,0.5869307699459492,0.3053113763720874,0.486947539550461
83,0.14457201957702637,5,0,2.307451,0.16732445005806118,0.5957092429094241,0.3103156127703966,0.5205156255187374
