stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi,A_mean_so_far,B_end,F_end,A_end
1,0.19741415977478027,0,0,1.0,0.09762438202962109,0.05548917838471154,0.2959598949425707,0.09490694569916792
2,48.044224977493286,5,5,1.0,0.09503506122119791,0.05931131404419524,0.29175707404930723,0.0914359674741382
3,1.0892820358276367,5,0,0.32889462,0.09282588754541864,0.05884761883788294,0.2768279364915373,0.0855625876671634
4,47.39846682548523,5,6,0.2878928,0.09072464760576744,0.062365653920620906,0.25371992481084626,0.084564610987152
5,1.1208829879760742,5,0,0.2881553,0.0894911126027391,0.06353797340752916,0.24389876574990255,0.08447825367240157
6,48.525299072265625,5,6,0.24722113,0.08809691931509085,0.06369587251891229,0.22969900153565628,0.07900622384174186
7,1.1020920276641846,5,0,0.30312318,0.0869184115120537,0.06434703142064767,0.21791176369441068,0.08254562991840324
8,41.657325983047485,5,5,0.26240295,0.08599844680960982,0.06661157328057764,0.20379601443123221,0.07656270385067983
9,1.0966758728027344,5,0,0.371464,0.08479491240431679,0.06787073487605569,0.19237990998909582,0.0775131691634502
10,41.41040587425232,5,5,0.32615554,0.08407827662736375,0.07156547706325152,0.18703638119122432,0.07981235913271455
11,1.0899569988250732,5,0,0.375263,0.08348424836878755,0.07064929465762691,0.17982653597108647,0.07745822726745204
12,47.080103158950806,5,6,0.33047983,0.08259485387018355,0.07298543921651426,0.17318689554333258,0.06943167539635135
13,1.098560094833374,5,0,0.3745748,0.08139734915713304,0.0743698456511985,0.16812175953621064,0.06692432771061431
14,49.68403100967407,5,6,0.33096832,0.08030750822406559,0.07406347077849863,0.16229928029656862,0.06356214513852675
15,1.0455589294433594,5,0,0.3378742,0.0791527819174062,0.0746395801772241,0.1560517921546929,0.06469402704758402
16,48.7545530796051,5,6,0.29298213,0.07835889558253965,0.07634741137755721,0.14790816731169312,0.06667934061229713
17,1.0958869457244873,5,0,0.4632676,0.07775148037912039,0.07908505549838174,0.14572152119375692,0.06714971513364147
18,39.402743101119995,5,5,0.41431355,0.07740406719651237,0.08097608867789609,0.14395720691552702,0.07700928020606361
19,1.0599219799041748,5,0,0.4638969,0.0773770470200285,0.08381623066314899,0.13913778220997958,0.07869192262602194
20,40.15753507614136,5,5,0.41659963,0.0773200479341798,0.08540526922037159,0.13627765646839493,0.07480461665454062
21,1.1499810218811035,5,0,0.6948882,0.07695578359006365,0.08829260098645803,0.13736460666534114,0.06721011012440006
22,50.52413201332092,5,6,0.64848727,0.0765097569649728,0.09013147520550492,0.13532820601110643,0.06891460703112298
23,1.0518150329589844,5,0,0.8514386,0.07621045970516659,0.09480649067997124,0.13835811197153633,0.0726026756221431
24,49.895610094070435,5,6,0.80147,0.07613829268263547,0.09789134258559422,0.13970583014567686,0.07846267214531408
25,1.099170207977295,5,0,2.6381097,0.07615723945295735,0.11147885247058692,0.16118296969499127,0.07762551004942997
26,48.39395189285278,5,6,2.7047474,0.07619386276439317,0.1275480090824031,0.18982380163554252,0.0762950323789493
27,1.0418438911437988,5,0,0.31981876,0.07637951165339622,0.12929117004584625,0.1831783872921915,0.08378063843600969
