T_days,n_replans,n_levels_total,mean_accept_pct,median_accept_pct,mean_chees_L,mean_levels_per_replan,mean_beta_max,mean_esjd_per_eL,mean_delta_logD,mean_wall_per_level
14.0,13,69,96.86509284420289,97.607421875,16.0,5.3076923076923075,226.39058540941716,14.120938282066083,0.009546893787474814,1.6187981280727664
28.0,27,147,95.42834223533163,96.6796875,16.0,5.444444444444445,27.019818274373172,13.731801262712304,0.08536883695449457,2.3573392394448622
42.0,41,238,96.31322011226365,96.600341796875,16.0,5.804878048780488,5.691646552418634,13.627585011005523,0.474048789647175,3.0494438269559074
