stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi,A_mean_so_far,B_end,F_end,A_end
45,14.069244146347046,5,0,2.524934,0.05905110643827461,0.5922424632647305,0.5344109400050308,0.058715664859565427
46,29.827152967453003,5,6,2.6225712,0.05906191510410942,0.6086156214463669,0.5316438331161686,0.06029241919356286
47,15.485599040985107,5,0,2.5103827,0.059067810629309596,0.6202726948592348,0.5260319959680908,0.06049907274041269
48,25.820159912109375,5,6,2.6081035,0.05911292692923832,0.6267578877321083,0.5194525719822207,0.06325082494102596
49,11.770693063735962,5,0,2.6141431,0.05921810661489853,0.637324568723816,0.5233342281258112,0.06680864727002925
50,30.72781491279602,5,6,2.701357,0.05935569017163311,0.6485105449400332,0.5299406286463063,0.06925487174313938
51,11.280287027359009,5,0,2.4895718,0.05949253970393037,0.6535511322018425,0.5243541209149627,0.06567532833633705
52,26.14768385887146,5,7,2.5934694,0.05966870309285918,0.6605524092057358,0.5331680067275539,0.07215874820334998
53,15.384227991104126,5,0,2.5702517,0.059934027498679404,0.6697540462877746,0.5289084967122297,0.07418359494329071
54,28.872012853622437,5,6,2.6645675,0.060140779990950424,0.6810386721398123,0.5298459505309513,0.07174035841469585
55,13.59493613243103,5,0,2.5314047,0.06037578135996166,0.6860262879562516,0.5304680973018568,0.07385804517510088
