timestamp,gpu_util_percent,memory_used_mib,power_w
2026/05/09 15:07:51.585,5,4653,54.49
2026/05/09 15:07:52.631,5,4648,47.86
2026/05/09 15:07:53.678,30,4647,46.98
2026/05/09 15:07:54.711,0,4646,60.65
2026/05/09 15:07:55.742,0,4648,56.16
2026/05/09 15:07:56.778,1,4603,41.95
2026/05/09 15:07:57.814,4,4607,38.76
2026/05/09 15:07:58.852,5,4601,38.28
2026/05/09 15:07:59.897,8,4601,41.18
2026/05/09 15:08:00.943,24,4601,45.29
2026/05/09 15:08:01.994,9,4593,42.95
2026/05/09 15:08:03.041,12,4593,43.52
2026/05/09 15:08:04.081,7,4592,40.55
2026/05/09 15:08:05.133,9,4592,38.32
2026/05/09 15:08:06.178,7,4591,37.19
2026/05/09 15:08:07.230,7,4591,37.19
2026/05/09 15:08:08.276,6,4591,39.61
2026/05/09 15:08:09.318,6,4591,36.91
2026/05/09 15:08:10.364,7,4591,36.20
2026/05/09 15:08:11.412,7,4591,36.32
2026/05/09 15:08:12.459,7,4591,37.12
2026/05/09 15:08:13.508,10,4591,38.17
2026/05/09 15:08:14.552,6,4591,38.68
2026/05/09 15:08:15.596,7,4592,39.94
2026/05/09 15:08:16.639,7,4669,37.39
2026/05/09 15:08:17.682,12,4670,54.45
2026/05/09 15:08:18.725,12,4674,50.35
2026/05/09 15:08:19.763,2,5196,46.35
2026/05/09 15:08:20.794,1,5575,67.39
2026/05/09 15:08:21.824,1,5540,66.20
2026/05/09 15:08:22.854,1,5540,66.75
2026/05/09 15:08:23.884,1,5531,66.71
2026/05/09 15:08:24.914,1,5480,66.64
2026/05/09 15:08:25.945,1,5480,66.72
2026/05/09 15:08:26.976,1,5480,66.12
2026/05/09 15:08:28.007,1,5480,66.54
2026/05/09 15:08:29.038,1,5480,66.31
2026/05/09 15:08:30.069,1,5480,66.07
2026/05/09 15:08:31.100,1,5480,65.54
2026/05/09 15:08:32.129,1,5546,66.19
2026/05/09 15:08:33.160,1,5546,65.95
2026/05/09 15:08:34.191,1,5546,66.00
2026/05/09 15:08:35.222,0,5546,65.91
2026/05/09 15:08:36.252,0,5546,65.81
2026/05/09 15:08:37.286,62,5546,69.27
2026/05/09 15:08:38.316,65,5582,188.51
2026/05/09 15:08:39.348,64,5582,251.13
2026/05/09 15:08:40.381,65,5580,257.31
2026/05/09 15:08:41.413,69,5580,146.16
2026/05/09 15:08:42.445,67,5580,242.57
2026/05/09 15:08:43.478,65,5578,260.62
2026/05/09 15:08:44.511,68,5578,239.62
2026/05/09 15:08:45.543,63,5578,189.98
2026/05/09 15:08:46.576,71,5578,235.40
2026/05/09 15:08:47.610,64,5578,205.43
2026/05/09 15:08:48.644,75,5578,230.25
2026/05/09 15:08:49.678,68,5578,211.18
2026/05/09 15:08:50.710,1,5585,120.21
2026/05/09 15:08:51.742,65,5583,111.15
2026/05/09 15:08:52.775,56,5583,312.16
2026/05/09 15:08:53.814,62,5583,366.66
2026/05/09 15:08:54.848,55,5579,273.66
2026/05/09 15:08:55.882,53,5582,392.68
2026/05/09 15:08:56.915,55,5582,249.76
2026/05/09 15:08:57.950,54,5590,392.18
2026/05/09 15:08:58.983,58,5590,245.18
2026/05/09 15:09:00.015,45,5586,341.30
2026/05/09 15:09:01.049,70,5586,324.97
2026/05/09 15:09:02.082,47,5595,261.79
2026/05/09 15:09:03.115,47,5592,354.25
2026/05/09 15:09:04.147,55,5591,248.75
2026/05/09 15:09:05.180,58,5591,397.44
2026/05/09 15:09:06.212,1,5591,102.45
2026/05/09 15:09:07.244,67,5583,167.27
2026/05/09 15:09:08.277,62,5588,260.40
2026/05/09 15:09:09.308,61,5588,186.52
2026/05/09 15:09:10.343,64,5585,267.68
2026/05/09 15:09:11.375,66,5585,260.05
2026/05/09 15:09:12.409,64,5585,180.19
2026/05/09 15:09:13.442,63,5586,259.82
2026/05/09 15:09:14.475,66,5586,263.57
2026/05/09 15:09:15.510,66,5583,233.26
2026/05/09 15:09:16.543,66,5583,209.55
2026/05/09 15:09:17.575,70,5593,224.70
2026/05/09 15:09:18.609,69,5601,218.56
2026/05/09 15:09:19.645,65,5608,269.63
2026/05/09 15:09:20.677,68,5612,267.52
2026/05/09 15:09:21.709,64,5616,247.18
2026/05/09 15:09:22.743,62,5616,268.61
2026/05/09 15:09:23.775,75,5616,237.55
2026/05/09 15:09:24.807,67,5648,214.13
2026/05/09 15:09:25.840,64,5640,265.38
2026/05/09 15:09:26.872,69,5672,274.36
2026/05/09 15:09:27.903,67,5674,198.82
2026/05/09 15:09:28.936,65,5668,265.94
2026/05/09 15:09:29.967,64,5587,268.80
2026/05/09 15:09:31.000,61,5547,186.42
2026/05/09 15:09:32.032,63,5544,267.69
2026/05/09 15:09:33.064,60,5540,260.17
2026/05/09 15:09:34.098,70,5541,217.14
2026/05/09 15:09:35.131,63,5541,226.98
2026/05/09 15:09:36.163,70,5540,227.78
2026/05/09 15:09:37.196,55,5538,403.49
2026/05/09 15:09:38.229,67,5507,272.26
2026/05/09 15:09:39.263,58,5504,391.05
2026/05/09 15:09:40.296,71,5504,317.60
2026/05/09 15:09:41.329,56,5504,332.19
2026/05/09 15:09:42.363,64,5504,374.10
2026/05/09 15:09:43.396,57,5506,266.61
2026/05/09 15:09:44.429,55,5506,399.28
2026/05/09 15:09:45.462,46,5508,244.70
2026/05/09 15:09:46.494,48,5508,358.12
2026/05/09 15:09:47.528,70,5506,294.25
2026/05/09 15:09:48.560,47,5506,301.91
2026/05/09 15:09:49.593,47,5506,357.20
2026/05/09 15:09:50.625,65,5502,218.36
2026/05/09 15:09:51.659,63,5505,270.03
2026/05/09 15:09:52.690,49,5504,265.81
2026/05/09 15:09:53.722,65,5504,193.35
2026/05/09 15:09:54.756,64,5504,266.05
2026/05/09 15:09:55.790,66,5503,264.93
2026/05/09 15:09:56.823,60,5506,196.35
2026/05/09 15:09:57.858,65,5506,271.29
2026/05/09 15:09:58.892,68,5504,270.31
2026/05/09 15:09:59.925,69,5504,217.78
2026/05/09 15:10:00.958,61,5505,237.55
2026/05/09 15:10:01.991,69,5502,209.98
2026/05/09 15:10:03.025,64,5504,228.50
2026/05/09 15:10:04.060,70,5502,264.89
2026/05/09 15:10:05.092,43,5502,263.52
2026/05/09 15:10:06.125,67,5510,192.80
2026/05/09 15:10:07.159,66,5510,267.67
