stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi,A_mean_so_far,B_end,F_end,A_end
38,3.109924793243408,5,5,0.6628862,0.07980271090661022,0.1272826925813176,0.12102885256563589,0.10430422618667566
39,0.1263749599456787,5,0,0.66524583,0.08052904515196782,0.13147051441178556,0.12570611075869775,0.1069410769982232
40,3.185225009918213,5,5,0.63115466,0.08120129415360632,0.13191038433955787,0.1270265524540536,0.10836795559232548
41,0.12346196174621582,5,0,0.745769,0.08190581223417355,0.1326050101413602,0.1250179916525196,0.11229924427878699
42,3.1683990955352783,5,5,0.7147061,0.08266944461487763,0.13735737620499752,0.12719278706699555,0.1169193471513511
43,0.1316990852355957,5,0,0.66540223,0.083541732531242,0.14109681423483325,0.12486168807251968,0.1213554340115668
44,3.159821033477783,5,5,0.62950414,0.08440438612090785,0.14172163451034359,0.1283833571384992,0.12208517487104567
45,0.13811707496643066,5,0,0.7853346,0.08522689517313466,0.14625019282030458,0.13055355440883143,0.12208096706695601
46,3.230560064315796,5,5,0.75530654,0.08606863746464499,0.15458602240044048,0.13052317316206358,0.12556871806608613
47,0.13053584098815918,5,0,0.78430456,0.08689302045951006,0.1602900138026696,0.13018790062463156,0.1270085380172944
48,3.1297600269317627,5,5,0.7508077,0.08776226034010785,0.16148819643416262,0.12800485700236486,0.13196327434706914
49,0.10568809509277344,5,0,0.8658846,0.088703395891316,0.1665279591129766,0.1325955407164449,0.1379227524262052
50,3.1966090202331543,5,5,0.83384275,0.08967668882047494,0.1714969433694012,0.13726044856929623,0.14231887161840817
51,0.12790608406066895,5,0,0.78400534,0.0906360240983365,0.17240011302660038,0.1364392044466836,0.13803529398823725
52,3.199321985244751,5,5,0.7540557,0.09163782059115656,0.17418951097121124,0.14165555495538204,0.14812275252527926
53,0.12647604942321777,5,0,0.7545542,0.09275341976264857,0.1778778065212666,0.1403007707013693,0.15172313187173653
54,3.149785041809082,5,5,0.72386426,0.09376990979248356,0.1826715657969464,0.14039986141754782,0.14883899188912808
55,0.10488700866699219,5,0,0.8914859,0.0948115154442998,0.18405682809538831,0.14378889266717193,0.15245724728172894
