stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi_B,daily_phi_S,A_mean_so_far,B_end,S_end,F_end,A_end,KFB_end,KFS_end
1,0.2554309368133545,0,0,0.29999998,0.29999998,0.4768858191661663,0.5037357024345999,0.4513074681572035,0.1935111484236032,0.4996393801773535,0.0594935734908539,0.06998085625979145
