timestamp,gpu_util_percent,memory_used_mib,power_w
2026/05/09 23:13:30.890,6,4044,38.53
2026/05/09 23:13:31.945,9,4044,39.06
2026/05/09 23:13:32.993,14,4040,38.07
2026/05/09 23:13:34.027,1,4040,47.06
2026/05/09 23:13:35.071,5,4043,47.13
2026/05/09 23:13:36.115,6,4042,37.82
2026/05/09 23:13:37.169,9,4039,41.22
2026/05/09 23:13:38.225,11,4035,39.22
2026/05/09 23:13:39.277,9,4035,39.26
2026/05/09 23:13:40.329,14,4035,40.95
2026/05/09 23:13:41.377,6,4023,38.55
2026/05/09 23:13:42.428,9,4024,37.92
2026/05/09 23:13:43.478,20,4053,41.64
2026/05/09 23:13:44.530,4,4052,45.50
2026/05/09 23:13:45.578,15,4048,40.00
2026/05/09 23:13:46.629,8,4047,43.89
2026/05/09 23:13:47.679,9,4044,37.73
2026/05/09 23:13:48.729,14,3998,38.76
2026/05/09 23:13:49.769,6,3995,34.31
2026/05/09 23:13:50.824,6,3991,34.20
2026/05/09 23:13:51.870,6,3991,34.13
2026/05/09 23:13:52.920,5,3991,33.76
2026/05/09 23:13:53.976,6,3971,33.82
2026/05/09 23:13:55.017,7,4474,33.72
2026/05/09 23:13:56.048,1,4506,61.46
2026/05/09 23:13:57.079,1,4506,64.67
2026/05/09 23:13:58.110,1,4506,64.65
2026/05/09 23:13:59.141,1,4506,64.90
2026/05/09 23:14:00.172,1,4506,64.90
2026/05/09 23:14:01.203,1,4506,64.90
2026/05/09 23:14:02.234,1,4506,65.06
2026/05/09 23:14:03.266,1,4506,65.39
2026/05/09 23:14:04.296,1,4506,65.30
2026/05/09 23:14:05.326,1,4506,65.19
2026/05/09 23:14:06.356,1,4506,64.92
2026/05/09 23:14:07.386,1,4572,65.61
2026/05/09 23:14:08.417,1,4572,66.05
2026/05/09 23:14:09.448,1,4572,65.74
2026/05/09 23:14:10.478,1,4571,65.64
2026/05/09 23:14:11.509,1,4571,65.45
2026/05/09 23:14:12.540,59,4571,72.04
2026/05/09 23:14:13.572,5,4571,103.69
2026/05/09 23:14:14.605,49,4603,115.11
2026/05/09 23:14:15.636,62,4603,147.41
2026/05/09 23:14:16.667,56,4603,147.05
2026/05/09 23:14:17.698,54,4603,118.71
2026/05/09 23:14:18.729,53,4603,112.74
2026/05/09 23:14:19.759,55,4603,139.61
2026/05/09 23:14:20.790,57,4603,146.61
2026/05/09 23:14:21.821,49,4603,132.26
2026/05/09 23:14:22.853,47,4603,112.34
2026/05/09 23:14:23.885,61,4603,138.21
2026/05/09 23:14:24.915,59,4603,147.22
2026/05/09 23:14:25.947,55,4603,123.42
2026/05/09 23:14:26.977,60,4603,136.44
2026/05/09 23:14:28.007,61,4603,151.95
2026/05/09 23:14:29.039,58,4603,138.71
2026/05/09 23:14:30.071,58,4603,114.18
2026/05/09 23:14:31.103,44,4603,129.15
2026/05/09 23:14:32.133,50,4603,137.22
2026/05/09 23:14:33.162,56,4603,146.30
2026/05/09 23:14:34.192,52,4603,124.23
2026/05/09 23:14:35.224,54,4603,128.35
2026/05/09 23:14:36.255,55,4603,146.28
2026/05/09 23:14:37.286,56,4603,148.66
2026/05/09 23:14:38.318,59,4603,119.90
