timestamp,gpu_util_percent,memory_used_mib,power_w
2026/05/09 12:52:31.132,1,4278,30.74
2026/05/09 12:52:32.171,1,4278,29.74
2026/05/09 12:52:33.212,1,4278,29.54
2026/05/09 12:52:34.251,1,4278,29.57
2026/05/09 12:52:35.297,1,4281,29.00
2026/05/09 12:52:36.335,1,4281,28.52
2026/05/09 12:52:37.377,1,4281,27.81
2026/05/09 12:52:38.412,1,4281,27.67
2026/05/09 12:52:39.450,1,4281,27.25
2026/05/09 12:52:40.488,1,4281,26.99
2026/05/09 12:52:41.528,1,4281,27.77
2026/05/09 12:52:42.569,1,4281,27.85
2026/05/09 12:52:43.611,1,4281,27.11
2026/05/09 12:52:44.649,1,4281,26.19
2026/05/09 12:52:45.687,1,4281,26.16
2026/05/09 12:52:46.724,1,4281,25.99
2026/05/09 12:52:47.761,1,4281,25.98
2026/05/09 12:52:48.797,1,4281,26.09
2026/05/09 12:52:49.833,1,4281,25.75
2026/05/09 12:52:50.870,1,4281,25.64
2026/05/09 12:52:51.906,1,4281,25.83
2026/05/09 12:52:52.948,1,4281,25.50
2026/05/09 12:52:53.988,1,4281,25.53
2026/05/09 12:52:55.031,1,4281,25.87
2026/05/09 12:52:56.070,1,4281,25.94
2026/05/09 12:52:57.110,1,4281,25.58
2026/05/09 12:52:58.146,1,4784,25.51
2026/05/09 12:52:59.177,0,5168,52.03
2026/05/09 12:53:00.207,0,5168,62.66
2026/05/09 12:53:01.237,0,5168,62.62
2026/05/09 12:53:02.266,0,5168,62.24
2026/05/09 12:53:03.296,0,5168,62.04
2026/05/09 12:53:04.326,0,5168,61.90
2026/05/09 12:53:05.356,0,5168,78.25
2026/05/09 12:53:06.388,0,5168,80.84
2026/05/09 12:53:07.417,0,5168,65.75
2026/05/09 12:53:08.447,0,5168,61.87
2026/05/09 12:53:09.477,0,5234,61.81
2026/05/09 12:53:10.508,0,5234,62.16
2026/05/09 12:53:11.540,0,5234,62.05
2026/05/09 12:53:12.571,0,5234,61.89
2026/05/09 12:53:13.602,0,5234,62.02
2026/05/09 12:53:14.635,0,5234,61.99
2026/05/09 12:53:15.668,18,5234,63.06
2026/05/09 12:53:16.702,59,5266,246.09
2026/05/09 12:53:17.736,62,5266,252.77
2026/05/09 12:53:18.768,0,5266,223.92
2026/05/09 12:53:19.799,67,5266,157.65
2026/05/09 12:53:20.831,66,5266,259.66
2026/05/09 12:53:21.863,63,5266,258.84
2026/05/09 12:53:22.895,67,5266,190.17
2026/05/09 12:53:23.927,66,5266,262.73
2026/05/09 12:53:24.959,64,5266,188.08
2026/05/09 12:53:25.992,62,5266,253.12
2026/05/09 12:53:27.025,64,5266,173.19
2026/05/09 12:53:28.057,64,5266,257.94
2026/05/09 12:53:29.088,0,5266,103.44
2026/05/09 12:53:30.119,72,5266,113.86
2026/05/09 12:53:31.151,62,5266,295.37
2026/05/09 12:53:32.184,56,5266,411.61
2026/05/09 12:53:33.216,56,5266,235.19
2026/05/09 12:53:34.250,54,5266,406.01
2026/05/09 12:53:35.286,54,5266,407.50
2026/05/09 12:53:36.318,73,5266,234.08
2026/05/09 12:53:37.352,64,5266,443.27
2026/05/09 12:53:38.385,61,5266,453.61
2026/05/09 12:53:39.416,62,5266,177.86
2026/05/09 12:53:40.450,63,5266,442.39
2026/05/09 12:53:41.482,64,5266,448.94
2026/05/09 12:53:42.514,64,5266,188.04
2026/05/09 12:53:43.546,65,5266,459.56
2026/05/09 12:53:44.578,0,5266,424.55
2026/05/09 12:53:45.608,23,5266,95.66
2026/05/09 12:53:46.643,64,5266,207.19
2026/05/09 12:53:47.677,62,5266,263.14
2026/05/09 12:53:48.710,65,5266,259.12
2026/05/09 12:53:49.742,62,5266,234.92
2026/05/09 12:53:50.776,61,5266,262.33
2026/05/09 12:53:51.809,44,5266,252.79
2026/05/09 12:53:52.840,63,5266,182.40
2026/05/09 12:53:53.872,62,5266,257.26
2026/05/09 12:53:54.904,65,5266,256.81
2026/05/09 12:53:55.936,56,5266,190.62
2026/05/09 12:53:56.970,66,5266,264.90
2026/05/09 12:53:58.004,66,5266,185.74
2026/05/09 12:53:59.038,66,5266,260.19
2026/05/09 12:54:00.072,66,5266,265.28
2026/05/09 12:54:01.105,71,5266,200.49
2026/05/09 12:54:02.139,60,5266,238.30
2026/05/09 12:54:03.172,62,5266,255.81
2026/05/09 12:54:04.204,52,5266,241.47
2026/05/09 12:54:05.236,67,5266,270.19
2026/05/09 12:54:06.268,67,5266,261.05
2026/05/09 12:54:07.301,70,5266,213.37
2026/05/09 12:54:08.332,68,5266,229.14
2026/05/09 12:54:09.364,72,5266,276.37
2026/05/09 12:54:10.396,69,5266,239.19
2026/05/09 12:54:11.428,68,5266,208.83
2026/05/09 12:54:12.461,71,5266,270.79
2026/05/09 12:54:13.494,56,5266,266.14
2026/05/09 12:54:14.526,69,5266,191.87
2026/05/09 12:54:15.559,71,5266,271.98
2026/05/09 12:54:16.593,63,5266,265.84
2026/05/09 12:54:17.625,65,5266,181.56
2026/05/09 12:54:18.657,66,5266,417.03
2026/05/09 12:54:19.689,66,5266,464.49
2026/05/09 12:54:20.720,66,5266,293.46
2026/05/09 12:54:21.755,67,5266,491.58
2026/05/09 12:54:22.785,70,5266,308.51
2026/05/09 12:54:23.816,69,5266,401.83
2026/05/09 12:54:24.847,67,5266,488.23
2026/05/09 12:54:25.879,70,5266,203.01
2026/05/09 12:54:26.911,66,5266,457.84
2026/05/09 12:54:28.079,65,5266,466.04
2026/05/09 12:54:29.145,66,5266,185.51
2026/05/09 12:54:30.177,66,5266,468.95
2026/05/09 12:54:31.209,66,5266,432.77
2026/05/09 12:54:32.240,58,5266,347.77
2026/05/09 12:54:33.272,57,5266,424.73
2026/05/09 12:54:34.302,69,5266,263.18
2026/05/09 12:54:35.335,63,5266,251.53
2026/05/09 12:54:36.368,64,5266,264.21
2026/05/09 12:54:37.400,66,5266,232.20
2026/05/09 12:54:38.431,64,5266,214.73
2026/05/09 12:54:39.465,61,5266,260.35
2026/05/09 12:54:40.498,64,5266,259.15
2026/05/09 12:54:41.530,70,5266,193.47
2026/05/09 12:54:42.565,67,5266,271.65
2026/05/09 12:54:43.597,67,5266,270.05
2026/05/09 12:54:44.628,54,5266,185.03
2026/05/09 12:54:45.660,65,5266,262.51
2026/05/09 12:54:46.693,63,5266,262.03
2026/05/09 12:54:47.725,64,5266,188.23
2026/05/09 12:54:48.761,65,5266,268.11
2026/05/09 12:54:49.792,63,5266,263.20
2026/05/09 12:54:50.825,74,5266,188.28
2026/05/09 12:54:51.858,65,5266,258.11
2026/05/09 12:54:52.893,61,5266,262.69
2026/05/09 12:54:53.925,69,5266,220.28
2026/05/09 12:54:54.957,60,5266,219.18
2026/05/09 12:54:55.991,59,5266,255.16
2026/05/09 12:54:57.024,60,5266,256.65
2026/05/09 12:54:58.055,63,5266,190.30
2026/05/09 12:54:59.088,65,5266,268.32
2026/05/09 12:55:00.118,64,5266,186.03
2026/05/09 12:55:01.151,60,5266,261.43
2026/05/09 12:55:02.183,62,5266,257.62
2026/05/09 12:55:03.215,59,5266,179.61
2026/05/09 12:55:04.249,59,5266,256.77
2026/05/09 12:55:05.282,65,5266,262.86
2026/05/09 12:55:06.316,78,5266,175.46
2026/05/09 12:55:07.350,56,5266,370.05
2026/05/09 12:55:08.382,55,5266,415.72
2026/05/09 12:55:09.415,84,5266,275.43
2026/05/09 12:55:10.448,56,5266,373.26
2026/05/09 12:55:11.480,57,5266,416.14
2026/05/09 12:55:12.513,77,5266,291.64
2026/05/09 12:55:13.545,56,5266,332.60
2026/05/09 12:55:14.577,56,5266,417.30
2026/05/09 12:55:15.611,84,5266,301.33
2026/05/09 12:55:16.642,59,5266,205.73
2026/05/09 12:55:17.675,65,5266,456.44
2026/05/09 12:55:18.707,70,5266,399.89
2026/05/09 12:55:19.739,62,5266,380.49
2026/05/09 12:55:20.773,63,5266,458.72
2026/05/09 12:55:21.805,69,5266,251.15
2026/05/09 12:55:22.837,67,5266,270.19
2026/05/09 12:55:23.870,64,5266,270.79
2026/05/09 12:55:24.903,67,5266,185.48
2026/05/09 12:55:25.937,68,5266,267.96
2026/05/09 12:55:26.970,61,5266,262.29
2026/05/09 12:55:28.003,75,5266,220.96
2026/05/09 12:55:29.034,60,5266,224.69
2026/05/09 12:55:30.066,66,5266,266.07
2026/05/09 12:55:31.098,62,5266,264.81
2026/05/09 12:55:32.129,61,5266,189.82
2026/05/09 12:55:33.163,62,5266,257.10
2026/05/09 12:55:34.197,63,5266,262.05
2026/05/09 12:55:35.227,63,5266,202.19
2026/05/09 12:55:36.259,72,5266,235.59
2026/05/09 12:55:37.291,60,5266,207.97
2026/05/09 12:55:38.324,65,5266,261.79
2026/05/09 12:55:39.354,63,5266,261.11
2026/05/09 12:55:40.385,64,5266,179.05
2026/05/09 12:55:41.419,64,5266,261.53
2026/05/09 12:55:42.452,63,5266,258.92
2026/05/09 12:55:43.486,67,5266,183.53
2026/05/09 12:55:44.518,68,5266,252.74
2026/05/09 12:55:45.552,67,5266,266.82
2026/05/09 12:55:46.585,68,5266,222.55
2026/05/09 12:55:47.618,61,5266,210.61
2026/05/09 12:55:48.652,65,5266,257.72
2026/05/09 12:55:49.686,62,5266,258.97
2026/05/09 12:55:50.717,66,5266,193.86
2026/05/09 12:55:51.749,69,5266,210.26
2026/05/09 12:55:52.781,61,5266,304.50
2026/05/09 12:55:53.813,62,5266,456.79
2026/05/09 12:55:54.844,67,5266,315.34
2026/05/09 12:55:55.876,64,5266,339.01
2026/05/09 12:55:56.907,66,5266,467.90
2026/05/09 12:55:57.938,69,5266,291.41
2026/05/09 12:55:58.971,66,5266,353.30
2026/05/09 12:56:00.003,66,5260,469.92
2026/05/09 12:56:01.036,64,5260,240.09
2026/05/09 12:56:02.069,62,5260,385.52
2026/05/09 12:56:03.101,65,5260,465.37
2026/05/09 12:56:04.133,65,5260,208.95
2026/05/09 12:56:05.165,52,5260,371.49
2026/05/09 12:56:06.197,62,5260,445.46
2026/05/09 12:56:07.229,56,5260,269.22
2026/05/09 12:56:08.262,51,5260,415.77
2026/05/09 12:56:09.295,69,5260,376.24
2026/05/09 12:56:10.326,63,5260,222.73
2026/05/09 12:56:11.359,63,5260,272.82
2026/05/09 12:56:12.392,60,5260,268.07
2026/05/09 12:56:13.423,63,5260,191.28
2026/05/09 12:56:14.457,64,5260,274.57
2026/05/09 12:56:15.491,63,5260,267.32
2026/05/09 12:56:16.523,67,5260,194.09
2026/05/09 12:56:17.555,59,5260,262.01
2026/05/09 12:56:18.587,58,5260,192.88
2026/05/09 12:56:19.619,59,5260,262.44
2026/05/09 12:56:20.652,64,5260,189.75
2026/05/09 12:56:21.685,63,5260,267.68
2026/05/09 12:56:22.718,60,5260,262.99
2026/05/09 12:56:23.751,65,5260,192.70
2026/05/09 12:56:24.784,65,5260,266.34
2026/05/09 12:56:25.817,62,5260,260.86
2026/05/09 12:56:26.849,60,5260,188.80
2026/05/09 12:56:27.881,60,5260,254.86
2026/05/09 12:56:28.914,60,5260,257.29
2026/05/09 12:56:29.946,69,5260,211.14
2026/05/09 12:56:30.978,63,5260,225.76
2026/05/09 12:56:32.070,65,5260,201.66
2026/05/09 12:56:33.144,63,5260,237.02
2026/05/09 12:56:34.177,62,5260,258.54
2026/05/09 12:56:35.209,59,5260,245.69
2026/05/09 12:56:36.242,62,5260,259.02
2026/05/09 12:56:37.274,60,5260,257.07
2026/05/09 12:56:38.307,70,5260,234.07
2026/05/09 12:56:39.339,55,5260,260.79
2026/05/09 12:56:40.372,56,5260,417.77
2026/05/09 12:56:41.405,68,5260,376.46
2026/05/09 12:56:42.438,55,5260,251.99
2026/05/09 12:56:43.471,56,5260,419.51
2026/05/09 12:56:44.504,68,5260,400.30
2026/05/09 12:56:45.537,57,5260,224.87
2026/05/09 12:56:46.570,56,5260,418.90
2026/05/09 12:56:47.601,55,5260,415.24
2026/05/09 12:56:48.633,56,5260,225.13
2026/05/09 12:56:49.666,53,5260,409.23
2026/05/09 12:56:50.698,65,5260,450.00
2026/05/09 12:56:51.733,55,5260,328.86
2026/05/09 12:56:52.765,58,5260,418.11
2026/05/09 12:56:53.797,83,5260,327.35
2026/05/09 12:56:54.828,66,5260,303.23
2026/05/09 12:56:55.861,63,5260,465.88
2026/05/09 12:56:56.893,75,5260,300.64
2026/05/09 12:56:57.927,70,5260,251.92
2026/05/09 12:56:58.961,59,5260,260.18
2026/05/09 12:56:59.993,68,5260,235.97
2026/05/09 12:57:01.023,62,5260,199.63
2026/05/09 12:57:02.056,64,5260,259.56
2026/05/09 12:57:03.087,63,5260,262.85
2026/05/09 12:57:04.118,64,5260,187.93
2026/05/09 12:57:05.149,60,5260,258.14
2026/05/09 12:57:06.181,60,5260,187.76
2026/05/09 12:57:07.214,66,5260,262.57
2026/05/09 12:57:08.245,42,5260,261.75
2026/05/09 12:57:09.276,65,5260,190.79
2026/05/09 12:57:10.308,45,5260,248.19
2026/05/09 12:57:11.339,66,5260,187.24
2026/05/09 12:57:12.373,74,5260,245.26
2026/05/09 12:57:13.402,65,5260,207.19
2026/05/09 12:57:14.434,62,5260,260.69
2026/05/09 12:57:15.467,65,5260,260.81
2026/05/09 12:57:16.498,68,5260,184.62
2026/05/09 12:57:17.529,70,5260,282.79
2026/05/09 12:57:18.560,67,5260,196.68
2026/05/09 12:57:19.593,51,5260,255.39
2026/05/09 12:57:20.624,62,5260,191.00
2026/05/09 12:57:21.657,60,5260,256.14
2026/05/09 12:57:22.689,65,5260,264.92
2026/05/09 12:57:23.720,81,5260,191.47
2026/05/09 12:57:24.753,65,5260,462.10
2026/05/09 12:57:25.785,23,5260,363.30
2026/05/09 12:57:26.818,72,5260,152.05
2026/05/09 12:57:27.851,62,5260,461.39
2026/05/09 12:57:28.883,66,5260,440.55
2026/05/09 12:57:29.915,62,5260,208.79
2026/05/09 12:57:30.946,62,5260,455.06
2026/05/09 12:57:31.979,68,5260,419.44
2026/05/09 12:57:33.009,67,5260,215.05
2026/05/09 12:57:34.041,68,5260,472.23
2026/05/09 12:57:35.073,67,5260,403.76
2026/05/09 12:57:36.104,55,5260,238.86
2026/05/09 12:57:37.137,64,5260,434.40
