stride_idx,level,beta_pre,beta_post,delta_beta,beta_max,ess_at_dbeta_chosen,n_smc,theta_dim,chees_L_chosen,chees_score_best,chees_L_candidates,chees_scores,eps_step_size,n_mcmc_moves,total_accepts,accept_frac,log_density_pre_mean,log_density_post_mean,delta_log_density,esjd_total,esjd_per_eps_L,wall_seconds_level
2,1,0.0,1.309545828595577,1.309545828595577,6.547729142977885,563.0331830065776,1024,12,16,19.668989992555897,16;32;64;128;256;512,19.668989992555897;8.467683306888336;6.740667201626338;1.898267848335785;1.6232383492030893;0.31139979394512396,0.2,8,8123,0.9915771484375,3.922337721220174,4.849813490141969,0.927475768921795,45.61274404772308,14.253982514913464,3.3314578533172607
2,2,1.309545828595577,2.619091657191154,1.309545828595577,6.547729142977885,850.547880610859,1024,12,16,21.122098232467035,16;32;64;128;256;512,21.122098232467035;10.156538885141964;7.588573900592289;1.109295520013575;1.2138522664863787;0.30412460385563667,0.2,8,8112,0.990234375,4.849813490141969,5.053261713288521,0.20344822314655175,42.53039733974691,13.29074916867091,3.0936460494995117
2,3,2.619091657191154,3.928637485786731,1.309545828595577,6.547729142977885,931.9159978309667,1024,12,16,28.50278033505086,16;32;64;128;256;512,28.50278033505086;9.303066765212646;6.854563128929527;1.7622039905519389;1.8264435594688202;0.2264529900408425,0.2,8,8081,0.9864501953125,5.053261713288521,5.156855614430242,0.10359390114172129,42.588220903676515,13.30881903239891,2.8335800170898438
2,4,3.928637485786731,5.238183314382308,1.309545828595577,6.547729142977885,973.6340868458018,1024,12,16,19.28889200357908,16;32;64;128;256;512,19.28889200357908;8.85115473394884;6.640188227311244;1.471399154657524;1.18599201377594;0.18724413887678082,0.2,8,8045,0.9820556640625,5.156855614430242,5.202718275504594,0.04586266107435222,42.41319667205362,13.254123960016756,2.928473949432373
2,5,5.238183314382308,6.547729142977885,1.309545828595577,6.547729142977885,989.0931321924004,1024,12,16,18.264732203332162,16;32;64;128;256;512,18.264732203332162;7.980764023051566;5.3307341504521215;1.8231779702932485;1.1558213723504311;0.2210276096670428,0.2,8,8017,0.9786376953125,5.202718275504594,5.2344291684821656,0.03171089297757135,42.453250931053944,13.266640915954357,2.9139890670776367
4,1,0.0,1.714792413772264,1.714792413772264,9.937953301509504,512.0000001418539,1024,12,16,19.296565959795995,16;32;64;128;256;512,19.296565959795995;9.288775240443531;4.278334358918818;1.3473827361996626;1.3461822069823892;0.15643928397412799,0.2,8,8116,0.99072265625,7.560142257088046,8.189316462909119,0.629174205821073,47.118385964757486,14.724495613986713,2.918386936187744
4,2,1.714792413772264,3.702383074074165,1.9875906603019007,9.937953301509504,717.8943144421672,1024,12,16,31.00247735523154,16;32;64;128;256;512,31.00247735523154;7.850644801305918;7.389488969492553;1.9396155943490678;2.029106311895281;0.17540703886343784,0.2,8,8011,0.9779052734375,8.189316462909119,8.449971718686356,0.26065525577723747,45.05264103258745,14.078950322683578,2.765223979949951
4,3,3.702383074074165,5.689973734376066,1.9875906603019011,9.937953301509504,852.1635572625237,1024,12,16,26.914173642371594,16;32;64;128;256;512,26.914173642371594;9.564622486979669;5.944719798435619;1.1463232177871372;1.7586407042693826;0.2140220952471893,0.2,8,7854,0.958740234375,8.449971718686356,8.561359882289253,0.11138816360289638,40.70754744209687,12.72110857565527,2.736988067626953
4,4,5.689973734376066,7.677564394677967,1.9875906603019011,9.937953301509504,915.4783541619558,1024,12,16,20.959713314691584,16;32;64;128;256;512,20.959713314691584;8.030106981089945;4.1056997862860065;1.2992483446874092;1.1611835162091624;0.08044245510291492,0.2,8,7763,0.9476318359375,8.561359882289253,8.635570467409707,0.0742105851204542,38.76362097671735,12.11363155522417,2.877047061920166
4,5,7.677564394677967,9.665155054979868,1.9875906603019011,9.937953301509504,947.0874237685454,1024,12,16,13.004409708240038,16;32;64;128;256;512,13.004409708240038;8.072773797475286;3.0663440557628867;1.0728098597311013;0.7996683864062074;0.1709038857614301,0.2,8,7684,0.93798828125,8.635570467409707,8.673699196133384,0.03812872872367734,37.20321621889508,11.626005068404712,2.8473548889160156
4,6,9.665155054979868,9.937953301509504,0.2727982465296357,9.937953301509504,1022.5493150147205,1024,12,16,12.9837633031847,16;32;64;128;256;512,12.9837633031847;6.431723393457341;2.495347818285897;1.139295648225279;0.742597503873156;0.12680599803791076,0.2,8,7655,0.9344482421875,8.673699196133384,8.690904185656109,0.017204989522724645,38.45323165187864,12.016634891212075,3.1094348430633545
6,1,0.0,2.121392262297731,2.121392262297731,10.606961311488654,515.1366142063393,1024,12,16,26.425072755166166,16;32;64;128;256;512,26.425072755166166;10.997112966767455;7.243915563741645;1.9938970634492965;1.4192306517899056;0.18934241754071718,0.2,8,8095,0.9881591796875,6.4556292034531,7.025173949819873,0.5695447463667733,45.28390036316744,14.151218863489824,3.1760029792785645
6,2,2.121392262297731,4.242784524595462,2.121392262297731,10.606961311488654,790.3241262674651,1024,12,16,21.275575633971417,16;32;64;128;256;512,21.275575633971417;6.087047271581518;5.462675394656045;1.2953542513589469;1.0176442190950667;0.31071272289094337,0.2,8,7999,0.9764404296875,7.025173949819873,7.20021815254222,0.1750442027223471,43.32277474720502,13.538367108501568,3.0753040313720703
6,3,4.242784524595462,6.364176786893193,2.1213922622977313,10.606961311488654,882.4111509927194,1024,12,16,16.91578924609776,16;32;64;128;256;512,16.91578924609776;7.252491510659748;4.663967024845402;1.3927185780700737;1.0454565908297508;0.20283035425820767,0.2,8,7877,0.9615478515625,7.20021815254222,7.2871539190091426,0.08693576646692236,41.40412298777589,12.938788433679965,3.0851759910583496
6,4,6.364176786893193,8.485569049190923,2.1213922622977304,10.606961311488654,933.3980556480932,1024,12,16,20.906134140236947,16;32;64;128;256;512,20.906134140236947;9.681984048023164;3.7094980861996754;1.6363587870599752;1.2333466638950228;0.20186876383760852,0.2,8,7835,0.9564208984375,7.2871539190091426,7.341474059878237,0.05432014086909476,39.971942085337744,12.491231901668044,3.2268009185791016
