timestamp,gpu_util_percent,memory_used_mib,power_w
2026/05/09 12:32:40.052,1,4182,31.39
2026/05/09 12:32:41.090,2,4182,30.67
2026/05/09 12:32:42.126,2,4182,30.00
2026/05/09 12:32:43.192,1,4182,36.01
2026/05/09 12:32:44.240,2,4185,35.05
2026/05/09 12:32:45.277,2,4185,28.95
2026/05/09 12:32:46.313,2,4185,27.78
2026/05/09 12:32:47.350,2,4185,27.69
2026/05/09 12:32:48.387,2,4185,27.76
2026/05/09 12:32:49.424,2,4185,28.57
2026/05/09 12:32:50.463,2,4185,27.78
2026/05/09 12:32:51.501,2,4185,28.25
2026/05/09 12:32:52.538,2,4185,27.30
2026/05/09 12:32:53.573,2,4185,27.03
2026/05/09 12:32:54.608,2,4185,27.10
2026/05/09 12:32:55.642,2,4185,27.02
2026/05/09 12:32:56.675,2,4185,26.63
2026/05/09 12:32:57.708,2,4185,26.78
2026/05/09 12:32:58.742,2,4185,26.72
2026/05/09 12:32:59.778,2,4185,26.55
2026/05/09 12:33:00.812,2,4185,26.80
2026/05/09 12:33:01.849,2,4185,26.68
2026/05/09 12:33:02.885,2,4185,26.50
2026/05/09 12:33:03.923,1,4185,26.39
2026/05/09 12:33:04.957,0,4185,41.63
2026/05/09 12:33:05.990,2,4185,36.16
2026/05/09 12:33:07.028,0,5072,38.41
2026/05/09 12:33:08.059,0,5072,62.17
2026/05/09 12:33:09.089,0,5072,62.11
2026/05/09 12:33:10.119,0,5072,62.06
2026/05/09 12:33:11.149,0,5072,62.11
2026/05/09 12:33:12.180,0,5072,62.19
2026/05/09 12:33:13.209,0,5072,62.17
2026/05/09 12:33:14.239,0,5072,62.01
2026/05/09 12:33:15.268,0,5072,62.16
2026/05/09 12:33:16.297,0,5072,62.35
2026/05/09 12:33:17.326,0,5138,62.04
2026/05/09 12:33:18.356,0,5138,62.21
2026/05/09 12:33:19.387,0,5138,61.94
2026/05/09 12:33:20.418,0,5138,61.94
2026/05/09 12:33:21.448,0,5138,62.19
2026/05/09 12:33:22.480,0,5138,62.51
2026/05/09 12:33:23.512,60,5170,120.26
2026/05/09 12:33:24.544,64,5170,253.70
2026/05/09 12:33:25.577,61,5170,251.59
2026/05/09 12:33:26.609,72,5170,191.26
2026/05/09 12:33:27.639,61,5170,185.07
2026/05/09 12:33:28.672,60,5170,248.02
2026/05/09 12:33:29.704,61,5170,251.24
2026/05/09 12:33:30.735,66,5170,184.41
2026/05/09 12:33:31.768,65,5170,259.37
2026/05/09 12:33:32.798,71,5170,197.23
2026/05/09 12:33:33.830,60,5170,253.95
2026/05/09 12:33:34.862,66,5170,193.21
2026/05/09 12:33:35.894,0,5170,231.96
2026/05/09 12:33:36.925,0,5170,88.34
2026/05/09 12:33:37.957,59,5170,132.67
2026/05/09 12:33:38.988,53,5170,389.25
2026/05/09 12:33:40.019,53,5170,260.26
2026/05/09 12:33:41.050,53,5170,396.36
2026/05/09 12:33:42.082,55,5170,245.08
2026/05/09 12:33:43.113,54,5170,393.54
2026/05/09 12:33:44.144,68,5170,281.94
2026/05/09 12:33:45.175,53,5170,405.59
2026/05/09 12:33:46.207,63,5170,301.22
2026/05/09 12:33:47.238,57,5170,356.70
2026/05/09 12:33:48.270,0,5170,334.44
2026/05/09 12:33:49.300,40,5170,96.19
2026/05/09 12:33:50.331,61,5170,206.14
2026/05/09 12:33:51.364,61,5170,260.22
2026/05/09 12:33:52.397,60,5170,255.92
2026/05/09 12:33:53.428,62,5170,171.76
2026/05/09 12:33:54.462,66,5170,266.00
2026/05/09 12:33:55.495,59,5170,262.11
2026/05/09 12:33:56.527,66,5170,189.10
2026/05/09 12:33:57.560,61,5170,257.63
2026/05/09 12:33:58.596,60,5170,258.39
2026/05/09 12:33:59.630,65,5170,185.32
2026/05/09 12:34:00.663,62,5170,258.92
2026/05/09 12:34:01.696,65,5170,264.98
2026/05/09 12:34:02.729,71,5170,212.83
2026/05/09 12:34:03.759,63,5170,236.86
2026/05/09 12:34:04.790,64,5170,261.11
2026/05/09 12:34:05.822,40,5170,254.04
2026/05/09 12:34:06.853,59,5170,186.40
2026/05/09 12:34:07.886,61,5170,265.98
2026/05/09 12:34:08.917,71,5170,261.24
2026/05/09 12:34:09.949,64,5170,189.83
2026/05/09 12:34:10.981,58,5170,265.66
2026/05/09 12:34:12.012,62,5170,188.59
2026/05/09 12:34:13.045,63,5170,264.65
2026/05/09 12:34:14.077,54,5170,262.03
2026/05/09 12:34:15.108,67,5170,188.39
2026/05/09 12:34:16.139,65,5170,264.66
2026/05/09 12:34:17.171,62,5170,258.28
2026/05/09 12:34:18.204,71,5170,193.27
2026/05/09 12:34:19.236,64,5170,261.57
2026/05/09 12:34:20.268,44,5170,215.62
