stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi_B,daily_phi_S,A_mean_so_far,B_end,S_end,F_end,A_end,KFB_end,KFS_end
154,44.83498406410217,5,6,0.21028829,0.16182679,0.8237690778167116,0.20237182858324676,0.2147996947868314,0.08845205087742997,0.712040654166137,0.049509121742912124,0.060122377648047114
155,6.5441741943359375,5,0,0.20006818,0.17699884,0.823082625794181,0.1943027028339656,0.21109167170252238,0.08661742294080811,0.7202085273360723,0.0492217117884031,0.059856346490578874
156,44.947566986083984,5,6,0.19860476,0.17532136,0.8224414855273218,0.19592798494186298,0.20907570176832324,0.08371950818170029,0.7252656958943418,0.04835577500645501,0.06235368213434
157,6.813979148864746,5,0,0.2133252,0.1580558,0.8218051699887546,0.19232107086542236,0.20782253410702242,0.08592128684382998,0.7149872616737817,0.04825261534104741,0.06331790120482277
158,44.80470013618469,5,6,0.21222939,0.156152,0.8210897012180063,0.19426403175955892,0.20613125614874572,0.08848298514501693,0.7054925478702037,0.0497041613708009,0.06441629599215136
159,8.041332006454468,6,0,0.22651893,0.15627643,0.8203932794037959,0.19849952160161488,0.20789297027936773,0.08860076622679004,0.707976961541469,0.049118120002181846,0.06629032193189859
160,44.52697706222534,5,6,0.22472177,0.1536733,0.8196795888986514,0.19607238354843115,0.20847109351877022,0.08874883848476682,0.703388844686646,0.050783684008892854,0.06539927471786063
161,6.644120931625366,5,0,0.22586767,0.19540906,0.8190117274335044,0.19901422395895055,0.2080778450532293,0.09417567826361951,0.7179607084088004,0.05175863309222439,0.06587474573638695
162,44.665074825286865,5,6,0.22290339,0.19390684,0.8184083177490581,0.1944940612530834,0.20670831586103164,0.09794242674821065,0.7189430203204598,0.05187684775811186,0.06455184163909665
163,6.963289976119995,5,0,0.23719376,0.1524002,0.8176921205868563,0.19753756451379328,0.20328131989146475,0.09755976542045128,0.6984517919968195,0.052039000520134285,0.06369881784918036
164,44.68618392944336,5,6,0.23665203,0.15045486,0.8169269374174556,0.19794305222465905,0.20432088026608639,0.09754040664805773,0.6900409304894012,0.051417296343014264,0.06306613410453384
165,6.523371934890747,5,0,0.2388206,0.1726656,0.8161467816849216,0.20203198779603643,0.19847162445091593,0.09750081290030646,0.6869827007115181,0.050452346093697226,0.06236826020738399
166,45.152700901031494,5,6,0.23692633,0.17006834,0.8153288178167903,0.20195779717827497,0.196383595228577,0.09866454466857837,0.6795495160885532,0.05026862492551586,0.06250693405405576
167,7.664960145950317,6,0,0.20602168,0.18253577,0.8145937305648123,0.2032280019689168,0.19598105369168156,0.09705898367155023,0.7006431508154144,0.05235499219687936,0.062090545171602805
168,44.53526997566223,5,6,0.20433444,0.17952973,0.813867404559775,0.20418574160377964,0.19621632852007093,0.10270890043242156,0.6813388771663219,0.05273083135143579,0.061995143721427844
169,7.977550029754639,6,0,0.29309347,0.19415368,0.8131483076616673,0.20307757324629078,0.19748865414474662,0.10417060739950477,0.7071132159479584,0.05309756233085467,0.06276506268217318
170,44.98471999168396,5,6,0.29262123,0.1916904,0.8125537019272914,0.2021927382677872,0.19632515261899453,0.10666755360363284,0.7110290616855675,0.05443360010986546,0.06225021985629419
171,6.728989124298096,5,0,0.31496906,0.15621632,0.8120039359100176,0.19758768956994213,0.19629238386928702,0.10954105452387577,0.7261936274574771,0.05366937387056878,0.06248544303202373
172,44.7898588180542,5,6,0.31351572,0.15351133,0.8115080211006963,0.19700708354469912,0.19758017502754696,0.10996552649291053,0.7348588130622995,0.053242634580823546,0.06280443162122869
173,6.652946949005127,5,0,0.20951612,0.21199287,0.8110875137864668,0.19971548167232187,0.19817653581734831,0.10953173232618284,0.7384335753570513,0.05308502562937721,0.06317876761160882
174,45.004082918167114,5,6,0.20729141,0.20858915,0.8106255398583004,0.19906039769136857,0.19810259714909845,0.1048533638342952,0.7242950737693915,0.05218466059953691,0.06266118107665218
175,6.72820782661438,5,0,0.23751408,0.20756978,0.8101369002779598,0.19889908045583454,0.19867703311202461,0.10359466478021019,0.7287586552130016,0.051068734055509865,0.062432265024229244
176,44.61334991455078,5,6,0.23585002,0.20516224,0.8096515246931235,0.19429080001854082,0.19507324892016706,0.10385980767365431,0.7154331604054033,0.05174799012560843,0.06277424972329786
177,7.9041359424591064,6,0,0.24089652,0.17435978,0.8091094910291758,0.18956635727199472,0.1975441838297449,0.10583860069073026,0.712891352295684,0.05186436860963328,0.06346464899042548
178,44.629043102264404,5,6,0.23767538,0.17165823,0.8086426739514657,0.18831720542565553,0.19770552867588134,0.10800427948058472,0.7212553881263232,0.05106811457778362,0.06362240626133393
179,6.634779930114746,5,0,0.2768064,0.18194962,0.8081199776394903,0.18559426479645866,0.19414079753875044,0.10815408603241669,0.7185253086151361,0.05142727453904016,0.06433496624170379
180,44.42648386955261,5,6,0.27527907,0.17914443,0.8075662054392878,0.18534500789309621,0.19361623286033705,0.108255810959466,0.7118331773789686,0.05236674597151319,0.06302746635721797
181,7.693434953689575,6,0,0.23291905,0.18459381,0.8070379829856192,0.18475627457151544,0.1937876177972982,0.10645911580091497,0.7165532042737036,0.051725394820357505,0.06343247794096311
182,45.43574500083923,5,6,0.23156913,0.18198629,0.8065236958443327,0.188020297010357,0.19254284169576263,0.10643916338415899,0.7065092671138756,0.05270458091690609,0.06422637608702388
183,8.064251899719238,6,0,0.26406357,0.17472415,0.8059989415024232,0.18664276065055052,0.19377442779810733,0.10588480494311288,0.7162943426926579,0.05315767046550474,0.06600926239742727
184,46.58923602104187,6,6,0.26177433,0.1712721,0.8055080838254471,0.18659812230300393,0.19281768592262244,0.10895554648445113,0.7106252796191599,0.05346674740416898,0.06515436725093994
185,6.815633058547974,5,0,0.20435928,0.16127165,0.8049935943744856,0.19177304338490114,0.19159005190112788,0.10158106305622687,0.7142058917485598,0.05379913354920398,0.06481521893434343
186,45.18330502510071,5,6,0.20336284,0.15779157,0.8045035436147618,0.18560735168442546,0.18993988299223102,0.10245655651894946,0.7145045865553182,0.05300214500598178,0.06419801235502942
187,6.644651889801025,5,0,0.2261908,0.15521137,0.8039552909412785,0.1914538077826275,0.18774903721732847,0.09983999197070231,0.7005704542934875,0.05203134804645953,0.06445754399606715
188,44.8582239151001,5,6,0.22512448,0.15291098,0.8033785190788021,0.1869391279148552,0.18776872531915212,0.09932317224108743,0.694552907870929,0.051909595384483934,0.06469367566342746
189,6.73993706703186,5,0,0.25378564,0.15370001,0.8027631270241371,0.18983900855941907,0.18853039397299884,0.0989480319116319,0.6872185632529907,0.053244944878157896,0.06311282038651253
190,45.76863694190979,6,6,0.25110438,0.15192522,0.8022019148560996,0.19246904929109113,0.18750454117254015,0.09795200678718896,0.6982297113553564,0.0536117329363232,0.06293281932336879
191,8.05665397644043,6,0,0.2721454,0.21236615,0.8016075580460317,0.19120062490105552,0.18795235188223405,0.0998028864525348,0.676088694869603,0.053841702549607226,0.0628219779345509
192,45.99502205848694,6,6,0.27115485,0.20930862,0.8009388100258314,0.18567927619114066,0.192111519983557,0.09857089512508056,0.6758993603933418,0.05401792094341931,0.06283881627687538
193,6.557326078414917,5,0,0.27313602,0.15369783,0.8002516895640284,0.18641723347207934,0.1952926298086381,0.09976096507939894,0.6660706083132689,0.05432227214398305,0.06207136833890205
194,44.742757081985474,5,6,0.2712445,0.15121844,0.7995229032998288,0.18949552952980978,0.19406117435151526,0.10212284450190662,0.6610967249363134,0.05384864945831131,0.06271176923550949
195,6.684656143188477,5,0,0.18683743,0.15190108,0.7987846292153069,0.1884082049373443,0.19271873586038038,0.09766362111420367,0.655367745906276,0.05364424411394362,0.061371843651724885
196,44.71510577201843,5,6,0.18447405,0.14844851,0.7980654996224631,0.18835514271504994,0.1970690882212777,0.09398158710762518,0.6478471650571348,0.05442959581554032,0.060280920814871915
197,6.698804140090942,5,0,0.2775828,0.15100153,0.7972371858999094,0.18753141343985794,0.19513165708592575,0.09579453903700744,0.6266380696107977,0.05610984313296842,0.06063890872440061
198,44.47645902633667,5,6,0.2769086,0.14934964,0.7963723176205759,0.1922460022119543,0.19271999694553676,0.09538629698755807,0.6256583482683957,0.05489779655702641,0.05983958938921821
199,7.014777183532715,5,0,0.28007767,0.15988187,0.795494353623929,0.19444877301912133,0.19315367159141653,0.09758908225232367,0.6207533456848249,0.05466335489575467,0.060468773880458106
