timestamp,gpu_util_percent,memory_used_mib,power_w
2026/05/09 12:23:14.409,5,4052,31.42
2026/05/09 12:23:15.453,7,4053,31.96
2026/05/09 12:23:16.501,8,4051,31.31
2026/05/09 12:23:17.540,3,4046,36.32
2026/05/09 12:23:18.584,8,4049,34.74
2026/05/09 12:23:19.635,5,4036,31.46
2026/05/09 12:23:20.682,7,4036,32.13
2026/05/09 12:23:21.737,7,4036,31.83
2026/05/09 12:23:22.787,8,4036,31.68
2026/05/09 12:23:23.832,7,4041,31.78
2026/05/09 12:23:24.891,7,4041,31.81
2026/05/09 12:23:25.940,5,4040,31.18
2026/05/09 12:23:26.990,5,4040,30.72
2026/05/09 12:23:28.035,7,4040,31.42
2026/05/09 12:23:29.083,8,4039,31.64
2026/05/09 12:23:30.134,10,4041,32.65
2026/05/09 12:23:31.191,8,4041,33.96
2026/05/09 12:23:32.232,8,4041,32.66
2026/05/09 12:23:33.290,8,4041,32.90
2026/05/09 12:23:34.332,6,4041,32.36
2026/05/09 12:23:35.384,7,4036,32.13
2026/05/09 12:23:36.431,8,4032,33.34
2026/05/09 12:23:37.482,6,4032,31.76
2026/05/09 12:23:38.529,8,4032,32.11
2026/05/09 12:23:39.582,8,4032,31.80
2026/05/09 12:23:40.626,8,4032,31.51
2026/05/09 12:23:41.677,7,4032,31.89
2026/05/09 12:23:42.715,1,4919,39.20
2026/05/09 12:23:43.745,1,4919,58.44
2026/05/09 12:23:44.775,1,4919,58.36
2026/05/09 12:23:45.807,0,4919,58.80
2026/05/09 12:23:46.837,1,4919,58.63
2026/05/09 12:23:47.866,1,4919,58.49
2026/05/09 12:23:48.897,1,4919,58.69
2026/05/09 12:23:49.929,1,4919,58.54
2026/05/09 12:23:50.960,1,4919,58.59
2026/05/09 12:23:51.990,1,4919,58.31
2026/05/09 12:23:53.020,1,4919,58.87
2026/05/09 12:23:54.050,1,4985,58.58
2026/05/09 12:23:55.081,1,4985,58.37
2026/05/09 12:23:56.113,0,4985,58.01
2026/05/09 12:23:57.144,0,4985,58.18
2026/05/09 12:23:58.175,1,4985,58.23
2026/05/09 12:23:59.207,3,4985,58.46
2026/05/09 12:24:00.239,68,4985,62.32
2026/05/09 12:24:01.272,46,5017,169.78
2026/05/09 12:24:02.305,60,5017,243.85
2026/05/09 12:24:03.337,59,5017,238.84
2026/05/09 12:24:04.370,70,5017,155.63
2026/05/09 12:24:05.404,63,5017,249.91
2026/05/09 12:24:06.437,65,5028,251.71
2026/05/09 12:24:07.474,60,5028,168.35
2026/05/09 12:24:08.508,63,5029,247.93
2026/05/09 12:24:09.540,66,5027,174.82
2026/05/09 12:24:10.572,62,5026,247.06
2026/05/09 12:24:11.605,68,5022,173.78
2026/05/09 12:24:12.639,65,5021,250.80
2026/05/09 12:24:13.671,1,5023,119.66
2026/05/09 12:24:14.701,51,5022,92.47
2026/05/09 12:24:15.732,45,5022,288.65
2026/05/09 12:24:16.765,46,5026,229.94
2026/05/09 12:24:17.798,60,5022,252.10
2026/05/09 12:24:18.830,34,5018,243.62
2026/05/09 12:24:19.863,34,5018,227.55
2026/05/09 12:24:20.895,44,5018,217.07
2026/05/09 12:24:21.927,34,5004,247.15
2026/05/09 12:24:22.959,31,5004,214.68
2026/05/09 12:24:23.991,31,5004,252.23
2026/05/09 12:24:25.026,1,5004,89.12
2026/05/09 12:24:26.058,66,5005,111.70
2026/05/09 12:24:27.092,64,5005,252.62
2026/05/09 12:24:28.127,61,5005,248.01
2026/05/09 12:24:29.161,67,5005,189.31
2026/05/09 12:24:30.194,60,5005,215.33
2026/05/09 12:24:31.227,61,4999,250.15
2026/05/09 12:24:32.260,48,5009,238.83
2026/05/09 12:24:33.291,68,5008,188.99
2026/05/09 12:24:34.325,62,5008,249.61
2026/05/09 12:24:35.358,71,5008,215.16
2026/05/09 12:24:36.389,65,5008,210.36
2026/05/09 12:24:37.423,66,4983,251.15
2026/05/09 12:24:38.456,66,4983,253.19
2026/05/09 12:24:39.487,69,4983,182.49
2026/05/09 12:24:40.520,61,4983,250.26
2026/05/09 12:24:41.553,63,4983,246.84
2026/05/09 12:24:42.588,66,4982,171.81
2026/05/09 12:24:43.621,64,4982,256.18
2026/05/09 12:24:44.654,63,4982,252.83
2026/05/09 12:24:45.687,70,4982,206.48
2026/05/09 12:24:46.720,62,4982,202.64
2026/05/09 12:24:47.754,66,4982,204.61
2026/05/09 12:24:48.787,65,4982,199.05
2026/05/09 12:24:49.820,64,4982,260.64
2026/05/09 12:24:50.852,62,4982,250.57
2026/05/09 12:24:51.885,66,4982,222.91
2026/05/09 12:24:52.918,64,4982,250.04
2026/05/09 12:24:53.949,47,4982,240.08
2026/05/09 12:24:54.982,67,4982,185.04
2026/05/09 12:24:56.016,68,4982,256.61
2026/05/09 12:24:57.048,65,4982,263.43
2026/05/09 12:24:58.082,34,4982,219.60
2026/05/09 12:24:59.114,56,4982,262.93
2026/05/09 12:25:00.149,45,4982,304.33
2026/05/09 12:25:01.182,44,4982,247.04
2026/05/09 12:25:02.216,46,4982,240.04
2026/05/09 12:25:03.247,45,4982,318.42
2026/05/09 12:25:04.277,45,4989,234.82
2026/05/09 12:25:05.309,77,4989,223.70
2026/05/09 12:25:06.342,67,4987,233.87
2026/05/09 12:25:07.375,65,4987,260.05
2026/05/09 12:25:08.407,62,4987,178.97
2026/05/09 12:25:09.439,60,4987,258.75
2026/05/09 12:25:10.472,65,4982,259.41
2026/05/09 12:25:11.506,69,4982,191.75
2026/05/09 12:25:12.540,67,4990,240.86
2026/05/09 12:25:13.575,72,4987,261.20
2026/05/09 12:25:14.607,69,4987,239.06
2026/05/09 12:25:15.638,65,4986,193.30
2026/05/09 12:25:16.670,75,4986,224.16
2026/05/09 12:25:17.707,67,4974,196.91
2026/05/09 12:25:18.741,69,4974,268.79
2026/05/09 12:25:19.773,59,4974,265.80
2026/05/09 12:25:20.804,65,4975,189.52
2026/05/09 12:25:21.838,64,4976,265.44
2026/05/09 12:25:22.870,77,4975,221.38
2026/05/09 12:25:23.902,64,4975,221.01
2026/05/09 12:25:24.935,61,4975,252.53
2026/05/09 12:25:25.968,63,4970,254.56
2026/05/09 12:25:27.000,66,4970,193.44
2026/05/09 12:25:28.032,46,4970,251.16
2026/05/09 12:25:29.064,66,4970,177.05
2026/05/09 12:25:30.098,62,4970,256.29
2026/05/09 12:25:31.132,59,4970,254.97
2026/05/09 12:25:32.166,54,4970,170.14
2026/05/09 12:25:33.197,61,4970,261.40
2026/05/09 12:25:34.231,60,4970,255.22
2026/05/09 12:25:35.263,57,4970,223.99
2026/05/09 12:25:36.294,33,4970,256.69
2026/05/09 12:25:37.325,33,4970,222.30
2026/05/09 12:25:38.357,32,4970,258.26
2026/05/09 12:25:39.389,41,4970,287.90
2026/05/09 12:25:40.424,1,4970,173.66
2026/05/09 12:25:41.457,45,4970,265.07
2026/05/09 12:25:42.490,44,4970,245.54
2026/05/09 12:25:43.523,66,4970,227.06
2026/05/09 12:25:44.557,66,4970,232.55
2026/05/09 12:25:45.591,61,4970,257.02
2026/05/09 12:25:46.624,54,4970,244.05
2026/05/09 12:25:47.656,65,4970,193.35
2026/05/09 12:25:48.688,69,4970,265.82
2026/05/09 12:25:49.721,70,4970,269.28
2026/05/09 12:25:50.752,65,4970,189.10
2026/05/09 12:25:51.786,62,4970,257.10
2026/05/09 12:25:52.819,61,4970,254.49
2026/05/09 12:25:53.852,71,4970,196.04
2026/05/09 12:25:54.885,61,4970,257.18
2026/05/09 12:25:55.919,67,4970,260.21
2026/05/09 12:25:56.952,56,4970,190.44
2026/05/09 12:25:57.985,66,4970,266.83
2026/05/09 12:25:59.019,57,4970,184.93
2026/05/09 12:26:00.052,64,4970,257.72
2026/05/09 12:26:01.085,66,4970,257.21
2026/05/09 12:26:02.117,78,4970,221.66
2026/05/09 12:26:03.150,72,4970,243.24
2026/05/09 12:26:04.183,66,4970,269.14
2026/05/09 12:26:05.217,70,4970,246.35
2026/05/09 12:26:06.250,68,4970,201.93
2026/05/09 12:26:07.283,69,4970,267.26
2026/05/09 12:26:08.315,63,4970,262.47
2026/05/09 12:26:09.345,62,4970,182.23
2026/05/09 12:26:10.378,65,4970,267.34
2026/05/09 12:26:11.410,68,4970,246.58
2026/05/09 12:26:12.441,62,4970,200.54
2026/05/09 12:26:13.474,61,4970,258.58
2026/05/09 12:26:14.507,64,4970,264.16
2026/05/09 12:26:15.540,32,4970,224.83
2026/05/09 12:26:16.571,47,4970,264.08
2026/05/09 12:26:17.602,34,4970,231.79
2026/05/09 12:26:18.634,62,4970,231.87
2026/05/09 12:26:19.666,34,4970,252.82
2026/05/09 12:26:20.698,34,4970,229.16
2026/05/09 12:26:21.731,34,4970,267.81
2026/05/09 12:26:22.762,32,4970,234.43
2026/05/09 12:26:23.794,59,4970,250.85
2026/05/09 12:26:24.828,65,4970,202.38
2026/05/09 12:26:25.862,65,4970,266.44
2026/05/09 12:26:26.895,67,4970,215.65
2026/05/09 12:26:27.926,67,4970,222.72
2026/05/09 12:26:28.959,65,4970,273.29
2026/05/09 12:26:29.992,47,4970,258.56
2026/05/09 12:26:31.024,64,4970,203.54
2026/05/09 12:26:32.057,66,4970,238.44
2026/05/09 12:26:33.088,60,4970,195.18
2026/05/09 12:26:34.121,70,4970,239.47
2026/05/09 12:26:35.152,65,4970,204.76
2026/05/09 12:26:36.185,73,4970,236.51
2026/05/09 12:26:37.220,63,4970,207.43
2026/05/09 12:26:38.254,66,4970,267.62
2026/05/09 12:26:39.285,63,4970,268.71
2026/05/09 12:26:40.316,61,4970,179.02
2026/05/09 12:26:41.350,62,4970,260.90
2026/05/09 12:26:42.382,48,4970,258.32
2026/05/09 12:26:43.413,62,4970,184.22
2026/05/09 12:26:44.446,66,4970,264.71
2026/05/09 12:26:45.480,67,4970,268.84
2026/05/09 12:26:46.514,71,4970,202.29
2026/05/09 12:26:47.548,68,4970,274.25
2026/05/09 12:26:48.581,61,4970,266.13
2026/05/09 12:26:49.616,67,4970,201.67
2026/05/09 12:26:50.649,61,4970,246.81
2026/05/09 12:26:51.682,31,4970,229.96
2026/05/09 12:26:52.715,33,4970,271.43
2026/05/09 12:26:53.746,34,4970,235.56
2026/05/09 12:26:54.778,39,4970,271.12
2026/05/09 12:26:55.811,34,4970,231.74
2026/05/09 12:26:56.842,63,4970,241.14
2026/05/09 12:26:57.874,44,4970,267.23
2026/05/09 12:26:58.905,33,4970,232.21
2026/05/09 12:26:59.937,72,4970,228.46
2026/05/09 12:27:00.969,67,4970,223.90
2026/05/09 12:27:02.003,66,4970,266.22
2026/05/09 12:27:03.035,59,4970,269.68
2026/05/09 12:27:04.066,69,4970,187.55
2026/05/09 12:27:05.101,68,4970,271.25
2026/05/09 12:27:06.133,65,4970,276.40
2026/05/09 12:27:07.165,55,4970,184.59
2026/05/09 12:27:08.198,63,4970,270.02
2026/05/09 12:27:09.231,67,4970,276.78
2026/05/09 12:27:10.264,68,4970,207.44
2026/05/09 12:27:11.298,62,4970,233.96
2026/05/09 12:27:12.330,64,4970,264.04
2026/05/09 12:27:13.363,45,4970,257.36
2026/05/09 12:27:14.396,63,4970,246.60
2026/05/09 12:27:15.429,65,4970,270.90
2026/05/09 12:27:16.462,64,4970,239.36
2026/05/09 12:27:17.493,67,4970,206.83
2026/05/09 12:27:18.526,65,4970,271.06
2026/05/09 12:27:19.558,69,4970,272.72
2026/05/09 12:27:20.589,67,4970,199.62
2026/05/09 12:27:21.623,41,4970,270.54
2026/05/09 12:27:22.655,66,4970,190.69
2026/05/09 12:27:23.687,62,4970,270.93
2026/05/09 12:27:24.720,64,4970,268.07
2026/05/09 12:27:25.752,70,4970,194.91
2026/05/09 12:27:26.784,63,4970,272.11
2026/05/09 12:27:27.817,63,4970,266.00
2026/05/09 12:27:28.850,68,4970,208.78
2026/05/09 12:27:29.883,64,4970,267.17
2026/05/09 12:27:30.916,59,4970,275.16
2026/05/09 12:27:31.950,32,4970,229.56
2026/05/09 12:27:32.983,33,4970,270.30
2026/05/09 12:27:34.016,33,4970,235.02
2026/05/09 12:27:35.047,63,4970,257.41
2026/05/09 12:27:36.078,33,4970,233.79
2026/05/09 12:27:37.112,48,4970,224.56
2026/05/09 12:27:38.146,51,4970,208.26
2026/05/09 12:27:39.180,50,4970,262.83
2026/05/09 12:27:40.212,44,4970,328.93
2026/05/09 12:27:41.244,32,4970,228.26
