stride_idx,level,beta_pre,beta_post,delta_beta,beta_max,ess_at_dbeta_chosen,n_smc,theta_dim,chees_L_chosen,chees_score_best,chees_L_candidates,chees_scores,eps_step_size,n_mcmc_moves,total_accepts,accept_frac,log_density_pre_mean,log_density_post_mean,delta_log_density,esjd_total,esjd_per_eps_L,wall_seconds_level
2,1,0.0,15.612579782248424,15.612579782248424,79.72223412713332,512.0000003296595,1024,12,16,22.09551544729832,16;32;64;128;256;512,22.09551544729832;10.295609352605988;6.605780200883638;1.927481303454676;1.3376267940338344;0.29190142551748066,0.2,8,8133,0.9927978515625,1.1142288479827585,1.194158931874881,0.07993008389212264,47.85067380164292,14.953335563013411,1.7889549732208252
2,2,15.612579782248424,31.55702660767509,15.944446825426667,79.72223412713332,783.4928501201077,1024,12,16,19.598466222243673,16;32;64;128;256;512,19.598466222243673;10.108009964031105;7.228892904117938;1.2261217526294794;1.3775204488880146;0.22784419035458875,0.2,8,8109,0.9898681640625,1.194158931874881,1.2180810728586948,0.023922140983813733,44.63055576399286,13.947048676247768,1.4879021644592285
2,3,31.55702660767509,47.50147343310176,15.944446825426667,79.72223412713332,886.5291538973771,1024,12,16,27.11166558204202,16;32;64;128;256;512,27.11166558204202;10.619384650507097;6.2369799605734375;1.9585371887655307;1.538595311865656;0.33211869778678577,0.2,8,8096,0.98828125,1.2180810728586948,1.231124952598293,0.013043879739598196,42.444308634014426,13.263846448129508,1.7436230182647705
2,4,47.50147343310176,63.445920258528425,15.944446825426667,79.72223412713332,938.9540788257347,1024,12,16,21.324900066336745,16;32;64;128;256;512,21.324900066336745;8.930569443545666;4.9437128426181;1.426761479087802;1.2646810297983808;0.1844982060587159,0.2,8,8083,0.9866943359375,1.231124952598293,1.2370064209208067,0.005881468322513683,43.493866045289856,13.59183313915308,1.7282731533050537
2,5,63.445920258528425,79.39036708395508,15.94444682542666,79.72223412713332,960.1008135571493,1024,12,16,20.00931877601717,16;32;64;128;256;512,20.00931877601717;9.26224432514756;5.085176555315703;2.0841289930360185;1.243993196705886;0.2046150018726247,0.2,8,8030,0.980224609375,1.2370064209208067,1.241444476308061,0.0044380553872542805,43.685246508784864,13.651639533995269,1.7368800640106201
2,6,79.39036708395508,79.72223412713332,0.3318670431782351,79.72223412713332,1023.971460556649,1024,12,16,18.924719250528117,16;32;64;128;256;512,18.924719250528117;7.7397603269192805;4.456835815557417;1.2028753216033659;1.2450171511434978;0.1570673056309774,0.2,8,8023,0.9793701171875,1.241444476308061,1.2423734343046817,0.0009289579966207384,42.643748240751265,13.32617132523477,1.7475268840789795
4,1,0.0,24.67220323376749,24.67220323376749,123.36101616883744,522.1762659331807,1024,12,16,19.51933678831625,16;32;64;128;256;512,19.51933678831625;7.784737861419287;5.429539181303958;1.660094275676827;1.3570544190323934;0.21698188499912757,0.2,8,8141,0.9937744140625,1.2650427210837734,1.3125915544778763,0.047548833394102985,48.947672824451175,15.296147757640991,1.5477149486541748
4,2,24.67220323376749,49.34440646753498,24.67220323376749,123.36101616883744,794.9534611830478,1024,12,16,25.980624894534728,16;32;64;128;256;512,25.980624894534728;10.348230065761994;6.720296578329756;2.1155916214202564;1.5805583316514071;0.2226537080356793,0.2,8,8086,0.987060546875,1.3125915544778763,1.328865050465538,0.01627349598766159,46.69110155011516,14.590969234410986,1.400843858718872
4,3,49.34440646753498,74.01660970130247,24.67220323376749,123.36101616883744,909.1462645746426,1024,12,16,31.60792267414632,16;32;64;128;256;512,31.60792267414632;10.355168786698124;6.869297427515824;1.7370914825227448;1.9092426608157493;0.12239017232262243,0.2,8,8046,0.982177734375,1.328865050465538,1.3354676876097074,0.006602637144169421,44.53781209590776,13.918066279971175,1.4483458995819092
4,4,74.01660970130247,98.68881293506996,24.67220323376749,123.36101616883744,955.6697380349669,1024,12,16,26.46827107756522,16;32;64;128;256;512,26.46827107756522;8.951941476615893;4.41397558292135;1.4137641697887522;1.1245275652208495;0.2609721505017591,0.2,8,8008,0.9775390625,1.3354676876097074,1.3391119252410135,0.0036442376313061686,43.412609537452326,13.566440480453851,1.4601068496704102
4,5,98.68881293506996,123.36101616883744,24.672203233767476,123.36101616883744,982.5757033611644,1024,12,16,17.389743807299897,16;32;64;128;256;512,17.389743807299897;8.347787455092517;3.050353838425779;1.1256235969444799;0.6574425557309092;0.23379130636853185,0.2,8,7961,0.9718017578125,1.3391119252410135,1.3412528200105953,0.0021408947695817915,42.58070477788483,13.30647024308901,1.5654840469360352
6,1,0.0,34.4684666621452,34.4684666621452,172.34233331072596,536.3502747925428,1024,12,16,21.370807170287915,16;32;64;128;256;512,21.370807170287915;7.629195664571509;5.57690692871025;1.7784387414685157;1.0924883567806598;0.15884057331349713,0.2,8,8127,0.9920654296875,1.1291926103872356,1.1657092401474074,0.03651662976017178,47.82343385271849,14.944823078974526,1.7943198680877686
6,2,34.4684666621452,68.9369333242904,34.4684666621452,172.34233331072596,843.2928932039373,1024,12,16,28.652224294133845,16;32;64;128;256;512,28.652224294133845;8.449279014256167;6.465653321203233;1.231252692674994;1.6436472632542656;0.2247052128645905,0.2,8,8062,0.984130859375,1.1657092401474074,1.1743419672957316,0.008632727148324193,46.3749554093468,14.492173565420876,1.712212085723877
6,3,68.9369333242904,103.40539998643558,34.46846666214519,172.34233331072596,931.6859220240698,1024,12,16,17.590346853550734,16;32;64;128;256;512,17.590346853550734;8.633694672210183;4.855325508756499;1.8887161256970897;1.4217076974655845;0.13529330741127832,0.2,8,8001,0.9766845703125,1.1743419672957316,1.1783392021943655,0.003997234898633906,44.120965537845585,13.787801730576744,1.4849998950958252
6,4,103.40539998643558,137.8738666485808,34.468466662145204,172.34233331072596,963.8787505616206,1024,12,16,22.118387352077875,16;32;64;128;256;512,22.118387352077875;7.856585370584873;4.395667549391018;1.6524594149674345;1.388043166975871;0.22779667358367167,0.2,8,7988,0.97509765625,1.1783392021943655,1.180757897629519,0.002418695435153495,44.59461583154823,13.935817447358822,1.9389958381652832
6,5,137.8738666485808,172.34233331072596,34.468466662145175,172.34233331072596,987.2246457473508,1024,12,16,24.286677286786354,16;32;64;128;256;512,24.286677286786354;8.596358925398775;4.20815777402356;1.5266729935539007;1.135829921728478;0.23605109368339394,0.2,8,7959,0.9715576171875,1.180757897629519,1.1816314428142505,0.0008735451847314835,42.99415592575955,13.435673726799859,1.4412941932678223
8,1,0.0,34.239100828974074,34.239100828974074,171.19550414487037,648.0543154458724,1024,12,16,23.440285539533313,16;32;64;128;256;512,23.440285539533313;8.987493891612402;5.742887213423381;1.8283539890680693;1.3987341030369227;0.11015552888285564,0.2,8,8119,0.9910888671875,1.136646621375803,1.1607933146297,0.024146693253896956,49.94670370694426,15.608344908420081,1.744271993637085
8,2,34.239100828974074,68.47820165794815,34.239100828974074,171.19550414487037,866.6241593056712,1024,12,16,18.647015973936096,16;32;64;128;256;512,18.647015973936096;7.3022260306944835;3.684766703869933;1.096958522363645;0.9911466235821274;0.14714067723420446,0.2,8,8046,0.982177734375,1.1607933146297,1.1685158900236274,0.0077225753939274,47.15760788912915,14.73675246535286,1.7263028621673584
8,3,68.47820165794815,102.71730248692222,34.239100828974074,171.19550414487037,947.0149005806668,1024,12,16,24.46958805919901,16;32;64;128;256;512,24.46958805919901;9.158239940598948;6.503699178551867;2.192900274113046;1.4425924962831878;0.26463080393760535,0.2,8,8013,0.9781494140625,1.1685158900236274,1.1717180095874937,0.0032021195638662903,45.35046627067701,14.172020709586565,1.7383239269256592
8,4,102.71730248692222,136.9564033158963,34.239100828974074,171.19550414487037,980.1823182092346,1024,12,16,22.52856581271762,16;32;64;128;256;512,22.52856581271762;9.296371327441038;6.484953862979348;1.5876067950956714;1.5282709951869728;0.1793430245193188,0.2,8,7984,0.974609375,1.1717180095874937,1.1731502791535604,0.0014322695660666795,44.419059329600024,13.880956040500006,1.7298429012298584
