stride_idx,level,beta_pre,beta_post,delta_beta,beta_max,ess_at_dbeta_chosen,n_smc,theta_dim,chees_L_chosen,chees_score_best,chees_L_candidates,chees_scores,eps_step_size,n_mcmc_moves,total_accepts,accept_frac,log_density_pre_mean,log_density_post_mean,delta_log_density,esjd_total,esjd_per_eps_L,wall_seconds_level
2,1,0.0,0.8312131659213019,0.8312131659213019,4.601679066771343,512.0000001520116,1024,12,16,33.301835625646575,16;32;64;128;256;512,33.301835625646575;10.489844166762252;9.671440514693334;2.0020468800389644;2.255626632278968;0.3032481676779947,0.2,8,8086,0.987060546875,11.85417002469785,13.27973704582837,1.4255670211305187,44.98400764474581,14.057502388983064,3.9018731117248535
2,2,0.8312131659213019,1.7515489792755705,0.9203358133542686,4.601679066771343,741.5182717287979,1024,12,16,25.014794285829666,16;32;64;128;256;512,25.014794285829666;9.647115527885646;4.599595453575061;1.086173379030652;1.0356083041193829;0.2958004012473914,0.2,8,8015,0.9783935546875,13.27973704582837,13.813869750361846,0.5341327045334765,41.25771799588063,12.893036873712697,3.813123941421509
2,3,1.7515489792755705,2.671884792629839,0.9203358133542685,4.601679066771343,861.9910405510943,1024,12,16,19.391021107890527,16;32;64;128;256;512,19.391021107890527;8.3812278014846;3.756943293213758;1.506308213683223;1.2138173352394193;0.15235439300979892,0.2,8,7904,0.96484375,13.813869750361846,14.017617247211092,0.2037474968492461,38.853875290888986,12.141836028402807,3.4864320755004883
2,4,2.671884792629839,3.5922206059841075,0.9203358133542685,4.601679066771343,915.0802052774042,1024,12,16,17.653638944411856,16;32;64;128;256;512,17.653638944411856;8.86581558603226;4.584683650848742;1.4306664630155903;1.3474338263416488;0.11850686111083551,0.2,8,7790,0.950927734375,14.017617247211092,14.161926895678334,0.14430964846724237,39.12425387560623,12.226329336126947,3.617684841156006
2,5,3.5922206059841075,4.5125564193383765,0.920335813354269,4.601679066771343,942.5384490548216,1024,12,16,16.601975040916493,16;32;64;128;256;512,16.601975040916493;6.816056672101599;4.353776032498435;1.3714103591853306;0.9435888975372132;0.04962870476266674,0.2,8,7645,0.9332275390625,14.161926895678334,14.276299082786863,0.11437218710852903,37.55337293549969,11.735429042343652,3.8232109546661377
2,6,4.5125564193383765,4.601679066771343,0.0891226474329665,4.601679066771343,1023.2442589281525,1024,12,16,18.910109203219704,16;32;64;128;256;512,18.910109203219704;7.2823378455683985;4.252033180566134;1.143258669351249;0.6253798914767806;0.10768447463856991,0.2,8,7652,0.93408203125,14.276299082786863,14.287167342368775,0.010868259581911843,36.832459593789864,11.510143623059331,3.5356290340423584
4,1,0.0,0.7733973637727232,0.7733973637727232,3.866986818863616,537.1983866491984,1024,12,16,19.41658256208048,16;32;64;128;256;512,19.41658256208048;9.236709495600781;3.6995825559316944;1.6502105615132179;0.985617170045962;0.1695001901256814,0.2,8,8123,0.9915771484375,13.335649856340751,14.648665978274948,1.3130161219341971,46.7898523754704,14.6218288673345,3.512104034423828
4,2,0.7733973637727232,1.5467947275454463,0.7733973637727232,3.866986818863616,779.6903118954216,1024,12,16,28.645147464435887,16;32;64;128;256;512,28.645147464435887;7.766140717861158;6.866549054446834;1.8846751760881693;1.8595835475039026;0.1891644940757057,0.2,8,8018,0.978759765625,14.648665978274948,15.17657570882875,0.5279097305538016,43.720428755964306,13.662633986238845,3.580918073654175
4,3,1.5467947275454463,2.3201920913181695,0.7733973637727232,3.866986818863616,877.621057083622,1024,12,16,26.63787209894667,16;32;64;128;256;512,26.63787209894667;9.196993494257724;3.9467739406206674;1.7918579464039746;1.3697784057103692;0.19772596907986084,0.2,8,7901,0.9644775390625,15.17657570882875,15.39662899848554,0.22005328965678927,40.6220000987819,12.694375030869343,3.589454174041748
4,4,2.3201920913181695,3.0935894550908927,0.7733973637727232,3.866986818863616,926.8307398958117,1024,12,16,20.519937916209916,16;32;64;128;256;512,20.519937916209916;7.615051562719682;4.331739562700333;1.3974976287835412;1.1133272090379807;0.19011792094956032,0.2,8,7850,0.958251953125,15.39662899848554,15.557918144375435,0.16128914588989574,39.17493401288671,12.242166879027096,3.5723118782043457
4,5,3.0935894550908927,3.866986818863616,0.7733973637727232,3.866986818863616,948.854555585441,1024,12,16,17.42002196138592,16;32;64;128;256;512,17.42002196138592;8.260976038798198;3.0611386995605807;1.2137362779954657;0.8565971039288609;0.13668263607522468,0.2,8,7772,0.94873046875,15.557918144375435,15.662475050186913,0.10455690581147792,36.74166080128202,11.481769000400632,3.5780129432678223
6,1,0.0,0.8526945418960434,0.8526945418960434,4.709397636040533,512.000000207111,1024,12,16,24.87532615593735,16;32;64;128;256;512,24.87532615593735;9.014721683027203;6.128562667227364;2.0451031247527562;1.3280624586917662;0.2951226535316005,0.2,8,8084,0.98681640625,12.714788422743368,14.020408806592968,1.3056203838496003,44.92693293954725,14.039666543608515,3.7986841201782227
6,2,0.8526945418960434,1.79457406910415,0.9418795272081066,4.709397636040533,740.9174264957334,1024,12,16,21.72760134564455,16;32;64;128;256;512,21.72760134564455;6.934578648572951;5.283673748253038;0.9714752374271263;1.1456383012880837;0.16891512015812252,0.2,8,8000,0.9765625,14.020408806592968,14.50420457536893,0.48379576877596264,42.558901691901696,13.29965677871928,3.859827995300293
6,3,1.79457406910415,2.7364535963122565,0.9418795272081064,4.709397636040533,855.2210920436459,1024,12,16,15.314089681520796,16;32;64;128;256;512,15.314089681520796;10.57886875414843;4.635781958424445;1.9752749619024084;1.2794554864217884;0.21409042904163816,0.2,8,7876,0.96142578125,14.50420457536893,14.747903555031371,0.24369897966244025,39.82343340852638,12.444822940164492,3.506082057952881
