stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi,A_mean_so_far,B_end,F_end,A_end
28,22.250800848007202,5,6,1.5212377,0.07120854051956561,0.25473341710772335,0.30890686828427916,0.06853285349651625
29,0.15801000595092773,5,0,1.4372402,0.07119599027772554,0.2616336779904692,0.3130503050972137,0.07233802494878128
30,21.989553928375244,5,6,1.4572157,0.07116904995241309,0.26953801911607983,0.3094276783746781,0.06765220788261458
31,0.16485309600830078,5,0,1.3618895,0.07111253466763996,0.27447453736943694,0.30812229581386924,0.0723339559895259
32,21.5439031124115,5,6,1.3783997,0.07110148658258295,0.2777194475651667,0.29965378313200186,0.07178381692336333
33,0.15170788764953613,5,0,1.3972015,0.07113953920365408,0.2841854376289031,0.30255183343400516,0.0748479683973759
34,22.341902017593384,5,6,1.4149523,0.07129597973650206,0.2908564833267097,0.29942456113056326,0.078407164131588
35,0.14075899124145508,5,0,1.4025832,0.07153717124340264,0.2966659972937005,0.3012026413417661,0.08028776691360491
36,22.43440890312195,5,6,1.4190798,0.07177260213023644,0.3020910301250758,0.3035391699575102,0.07938422107642695
37,0.1652379035949707,5,0,1.4104906,0.07203219316979538,0.31155890241011003,0.301089434127971,0.08287577320594708
38,22.01631784439087,5,6,1.429957,0.07243039950404902,0.31763502432199325,0.29508303928101975,0.09100176247408893
39,0.17057299613952637,5,0,1.3347529,0.07300392325728675,0.32431723132998763,0.2988211883378424,0.09387425573974771
40,22.52380895614624,5,6,1.3537163,0.07354281783363027,0.3261874063925198,0.29862763738145676,0.09566086004975527
41,0.13291692733764648,5,0,1.3268925,0.07412859453057401,0.3272476064764538,0.29054013712159155,0.09990527746775765
42,21.53907799720764,5,6,1.3429536,0.07478847405860356,0.33428189330381125,0.29010055090146647,0.10494013172630462
43,0.1530468463897705,5,0,1.3070735,0.07557155456406363,0.3401214189856194,0.2836453385710038,0.10996461954142231
44,22.046097993850708,5,6,1.3259953,0.07636757059617086,0.3421471382170838,0.2872468343371672,0.11158133193709169
45,0.16377496719360352,5,0,1.2919835,0.0771472452789698,0.34793073475868835,0.2850497028992214,0.11253848077955754
46,22.416413068771362,5,6,1.3125494,0.07796839483087056,0.3591670100015101,0.28090550879239934,0.11700542665796934
47,0.15035009384155273,5,0,1.318315,0.0787976032952371,0.36662174498900396,0.27609180769212294,0.1196513986367899
48,22.036014080047607,5,6,1.3395357,0.07969703214652725,0.36855198053644955,0.26990449490382423,0.12590555318100166
49,0.14885401725769043,5,0,1.4147657,0.08069592584714312,0.37504527404776494,0.27237124117821016,0.13336370914405096
50,22.371381998062134,5,6,1.4410305,0.08175694421689104,0.38186301849806986,0.276233254939355,0.13943485974984546
51,0.16095900535583496,5,0,1.3454944,0.0828346426947249,0.3832296444646036,0.27212855563041766,0.13698275044386563
52,22.508617877960205,5,6,1.3794093,0.0839861599872208,0.3862039739296589,0.2777835515713798,0.14901619942643582
53,0.16370010375976562,5,0,1.3967433,0.08528480341181743,0.3917367559208687,0.27449125659892565,0.1547758499410952
54,22.00536584854126,5,6,1.4289236,0.0865176688225528,0.3991140270157546,0.27440386013078727,0.15411148730207727
55,0.15287113189697266,5,0,1.3975364,0.08781098538279655,0.4006142517574321,0.27501689122994866,0.16018339810559365
56,22.373985052108765,5,6,1.4342865,0.08920027860437726,0.40455777988724645,0.2755546272764784,0.17000858184125012
57,0.16330695152282715,5,0,1.4813637,0.09071804299950204,0.40923551984397727,0.2721999496054398,0.18217100593172497
58,22.80848789215088,5,6,1.5219914,0.09237167047450565,0.41784179975587543,0.2756450867076364,0.18668052202208835
59,0.1668529510498047,5,0,1.6012073,0.09405868697136513,0.423921609098233,0.27561043966704435,0.1942167815636474
60,22.34005093574524,5,6,1.6478306,0.09582233904033258,0.4309359359822902,0.28086818756332604,0.20871144530011565
61,0.15409398078918457,5,0,1.6651856,0.09785332715693018,0.4391276346868761,0.2757197392641712,0.22671012873009688
62,21.847640991210938,5,6,1.7211179,0.10015296716910158,0.445924827888495,0.2759833370304296,0.24786945739971356
63,0.16780996322631836,5,0,1.726859,0.10266223672466901,0.44906862828157973,0.2798780438278598,0.26829606805783557
64,22.181464910507202,5,6,1.7885056,0.10536802259422956,0.4541404134171338,0.278739039443595,0.28116982325438394
65,0.168503999710083,5,0,2.0169141,0.1081870447300277,0.4631936132159576,0.2765404937761552,0.2875456636978864
66,22.22022318840027,5,6,2.0804036,0.11089333075206556,0.47221445508180765,0.28400428980377646,0.28770885665300205
67,0.15241694450378418,5,0,1.968897,0.11356095823299418,0.48278715628929475,0.29438432114549373,0.2942337358167289
68,22.00778293609619,5,6,2.0330327,0.11624170863495682,0.49179683823064396,0.29696780192184624,0.298668094390735
69,0.16091704368591309,5,0,1.9561571,0.11908102344416449,0.4993271213380606,0.29372755219752916,0.3250187895529498
70,22.332075119018555,5,6,2.0213463,0.12215199250961192,0.5104990660587267,0.29619958835591215,0.3329946012493924
71,0.166093111038208,5,0,2.0572188,0.1251796098574855,0.5181097021670049,0.3010796284533157,0.3486643568458479
72,22.1897189617157,5,6,2.122306,0.1284282811157191,0.525068655584832,0.2994333841019308,0.36413207591792396
73,0.15071916580200195,5,0,2.0939913,0.13170127003038148,0.528329459191748,0.2889630875620042,0.3700058905580364
74,22.8857159614563,5,6,2.1594963,0.13500583817262646,0.537186073274961,0.2922646201992843,0.3847344683117884
75,0.1647639274597168,5,0,2.0653436,0.13848369343050868,0.5442797775684044,0.29734756087702524,0.3963828736496794
76,21.648386001586914,5,6,2.1313698,0.14200389881232797,0.5492996677215831,0.29933333928536565,0.4048900293282018
77,0.16151189804077148,5,0,2.1847272,0.1454701932060357,0.5599083276151184,0.3013551183614724,0.41742954452683184
78,21.709410190582275,5,6,2.2500668,0.1491108735392193,0.5699093382153363,0.30405675244312064,0.4330859180203376
79,0.13012385368347168,5,0,2.1826162,0.15285639700827275,0.5809941908565497,0.3047888458926568,0.44888171759897333
80,22.89918303489685,5,6,2.2470517,0.15665126645373945,0.58944801406378,0.3017266693103608,0.46209537665853584
81,0.15579986572265625,5,0,2.17463,0.16057074734738713,0.5982119635413137,0.2977667971392628,0.49171280338440193
82,21.934770107269287,5,6,2.2378557,0.16473730166888295,0.610121121827612,0.3011043132540704,0.516686534358771
83,0.1513218879699707,5,0,2.2671435,0.16919669100557866,0.6185116578943863,0.305303434225343,0.5524479342669989
84,22.11953902244568,5,6,2.3278372,0.17394901185399902,0.6291760595194242,0.30031403221443337,0.5792190453558608
85,0.12746191024780273,5,0,2.2488644,0.17885786632283365,0.6386143095046756,0.30227017392771777,0.5942453759059535
86,22.128736972808838,5,6,2.3101692,0.18385262196931543,0.6467757750978032,0.2963699601925824,0.6160047753206271
87,0.15082502365112305,5,0,2.2927978,0.18887872672199316,0.6576321025312578,0.3014035207728487,0.6231382154536073
88,21.866752862930298,5,6,2.3546376,0.19399668625540833,0.667866928248007,0.3051820258740012,0.6505841576034671
89,0.15919208526611328,5,0,2.2731702,0.19933413720578966,0.6738840971977889,0.300649677042722,0.6790861248011134
90,21.79819107055664,5,6,2.3320136,0.2048653556315992,0.6776621266909296,0.2995801292133825,0.6986665773715217
91,0.15931105613708496,5,0,2.2506104,0.21038359212276317,0.6864212962676578,0.2968515590858945,0.716414097294362
92,23.121465921401978,5,6,2.310373,0.21607464695578563,0.6941430457843398,0.2919557486002609,0.7449192466381241
93,0.16608500480651855,5,0,2.304692,0.2218152608463714,0.7050081081948573,0.2927904786515442,0.7513463456789904
94,21.949009895324707,5,6,2.3618093,0.22752056914686172,0.7144725571066874,0.292394036735138,0.7614489000270345
95,0.15479612350463867,5,0,2.2634037,0.23324777864037252,0.7206653041056925,0.291172701020465,0.7811108001336708
96,22.2971670627594,5,6,2.322045,0.23911707739212926,0.7295551469900793,0.2903549849071345,0.8097985534085645
97,0.1722548007965088,5,0,2.2101805,0.24500558054419597,0.7392364358104934,0.28541801491246616,0.8100421093239523
98,22.413197994232178,5,6,2.2692416,0.2508676408980663,0.7475564543006616,0.279574824209904,0.8293464108250277
99,0.15706610679626465,5,0,2.1794662,0.256833603956593,0.7535603886179099,0.27918153725083283,0.8666387834504186
100,22.269705057144165,5,6,2.2393649,0.26291120769932386,0.7605076636344591,0.2800310405794777,0.8634487759729617
101,0.1461958885192871,5,0,2.2401743,0.2689458469992017,0.7689509177028432,0.27778925105920627,0.8852750696327826
102,21.79918098449707,5,6,2.294658,0.2751226896789804,0.7807267456433432,0.2686160313435787,0.9042664399149336
103,0.15668082237243652,5,0,2.1410186,0.2813322842347628,0.7882678258894854,0.2628052195846559,0.9210212989350934
104,22.081138849258423,5,6,2.1992714,0.28756330511498046,0.7967215691386076,0.26226364965992965,0.9338242053638814
105,0.16767621040344238,5,0,2.1811566,0.2937899526474614,0.803176472825151,0.25923208924687485,0.953728708236243
106,22.507482051849365,5,6,2.2333484,0.3001260646349681,0.8125824832568957,0.26075388947108163,0.9828048289269233
107,0.15209197998046875,5,0,2.198982,0.3064641391415598,0.8182170387533682,0.25942454544844884,0.9736399649347864
108,22.205336809158325,5,6,2.2513065,0.3126884417308596,0.8252129537196896,0.25536474992923214,0.9916395647033666
109,0.16296601295471191,5,0,2.1291053,0.3190017247232893,0.8361802070620155,0.24312209233094242,1.0139187211270304
110,22.65241813659668,5,6,2.1775696,0.3253950669512859,0.8439890638951286,0.23964945498493773,1.030572196296626
111,0.16137290000915527,5,0,2.082557,0.33191646958335436,0.8505722592166507,0.23813947065460023,1.0661772749391059
