stride,t_wall_s,n_temp_filter,n_temp_ctrl,daily_phi_B,daily_phi_S,A_mean_so_far,B_end,S_end,F_end,A_end,KFB_end,KFS_end
30,45.406514167785645,5,6,0.16952175,0.15807648,0.8048836058818085,0.3905127553286499,0.36410812259618025,0.0825827693392061,0.997255095706923,0.055795376106482504,0.07200827935411744
31,6.390089988708496,5,0,0.18144868,0.13968527,0.810907955132412,0.3874521153205881,0.3650555100618451,0.0813653744740447,0.9850429774790361,0.05564554727224118,0.07283605037607517
32,46.106953144073486,5,6,0.17968716,0.13765977,0.8163089427593224,0.38225340962316773,0.36139857970367817,0.07816969804515471,0.9785104327222253,0.05413259014303135,0.0721023885851332
33,6.828675031661987,5,0,0.18670171,0.2063664,0.8212066946576085,0.3791777953027944,0.36024800191196776,0.07577394916900813,0.9685611533052928,0.052005176107212,0.07234581277476736
34,47.40078616142273,6,6,0.18478103,0.2026598,0.8253587713666447,0.3754685411481867,0.35704108341761287,0.07419955708196717,0.945813692649821,0.05119729614445653,0.07117829040927008
35,8.11892318725586,6,0,0.2232955,0.14247383,0.8283322584122331,0.3740661631072119,0.35339641329230725,0.07421148757705728,0.9244201842022264,0.05045672399226814,0.06885300471141993
36,47.1279571056366,6,6,0.22100288,0.13971923,0.8314492985956424,0.36951880412379173,0.34953585551455674,0.07571924358039482,0.951423542299116,0.051882328475318526,0.06913660476806102
37,6.869380950927734,5,0,0.18929656,0.14223383,0.8340282453980293,0.3718179333273504,0.34347081642999056,0.07533309156639907,0.9165233051930779,0.05194200531614612,0.07033382914813957
38,46.71205401420593,6,6,0.18723361,0.14043988,0.836580582213034,0.3674651010829127,0.34230874786441556,0.07230270414307251,0.9367195000609237,0.05147611017494366,0.06876244549301701
39,7.818130016326904,6,0,0.15922792,0.12557678,0.8393989619154697,0.36382096764745675,0.343929291356958,0.07024602483711073,0.9435577208754181,0.051216154649082524,0.06938448226942479
40,38.57795596122742,5,5,0.15682574,0.12345901,0.8418799342485317,0.3585149433117566,0.34425683242133376,0.06918475445615768,0.9293217185768492,0.052113257718073125,0.06967855934220733
41,8.155272006988525,6,0,0.14638442,0.13289092,0.8440047390607501,0.35374566870895635,0.35073087818546617,0.07147148759976374,0.9249809866736662,0.052012337732024336,0.06821720545319786
42,46.56435012817383,5,6,0.14433526,0.13095264,0.8459817648113758,0.35030408608293756,0.34770788898333127,0.06794775637368661,0.929819241041413,0.05176306112793329,0.06679869886998462
43,6.941915035247803,5,0,0.2085784,0.16636024,0.8480100502318355,0.34212664021256944,0.3468649165798486,0.06784688573151433,0.9279530422882835,0.05068268046434349,0.06582775537267477
44,39.30451989173889,5,5,0.20619921,0.16408019,0.8498940469102914,0.3432013195793976,0.341531616735901,0.06852884861722591,0.9309882347804707,0.05116044087735355,0.06531487717399624
45,6.6969499588012695,5,0,0.21890283,0.13478626,0.8517452369589346,0.34922222678321146,0.3378990975651093,0.0714570271930439,0.9351417585515219,0.05225928013261792,0.06500835735394092
46,39.58273100852966,5,5,0.2173339,0.13218643,0.8538189024617293,0.34410906230878147,0.33337702938579594,0.07352274934452141,0.9420731608245584,0.05334499039369533,0.06575106452171058
47,6.914495944976807,5,0,0.20475774,0.15399502,0.8556967693089488,0.3389343547890376,0.33098584997500613,0.07915199559783224,0.9484284940777128,0.054382687559531906,0.06576484016494796
48,46.22415018081665,5,6,0.20243521,0.15042491,0.8575848433428095,0.3330313302549887,0.32821714605401964,0.07655476073496673,0.941145708861047,0.054039893994181916,0.06542919926314064
49,6.813865900039673,5,0,0.16333081,0.17651175,0.8589721210492854,0.3290561321448433,0.33155699732911925,0.07786336062619205,0.9139884745093968,0.05363800316320076,0.06571910972442803
50,47.3540461063385,6,6,0.16167389,0.17353831,0.8599897752065482,0.3350251006471493,0.32766102831213606,0.0781802215247199,0.9033347472567747,0.05158577254618158,0.0675439362156228
51,6.758581161499023,5,0,0.18138355,0.14331077,0.860706741419917,0.33519239917983856,0.3275492646395879,0.07572402631099366,0.8878620157488876,0.05326180093069053,0.06717488605147169
52,46.065704107284546,5,6,0.17847162,0.14142963,0.8615002887031019,0.33435105947742627,0.3234774736706012,0.07050134433251437,0.9094663557031017,0.05257188383726057,0.06817761145212911
53,6.96117901802063,5,0,0.23188566,0.15577312,0.8624186192481137,0.3352468472673889,0.32089749738750384,0.07175285055884392,0.9165081321655418,0.05226610937880458,0.06713858790975834
54,47.662315130233765,5,6,0.22935295,0.15395533,0.863322841094359,0.33254988551543463,0.3230040399116228,0.07127063423699719,0.9165451521994437,0.052345400840544586,0.06767169621050723
55,6.940737009048462,5,0,0.18188268,0.1762374,0.8640303831480372,0.3300578653955948,0.3259682612203128,0.06952211560075731,0.894742160473415,0.05236754667225622,0.06750788753888763
56,48.62593913078308,6,6,0.18091935,0.1732859,0.8648100127130808,0.3253905864545147,0.32207857785093563,0.07202220654273264,0.8971965843470907,0.05082011017024706,0.06628118654897723
57,8.354035139083862,6,0,0.16896366,0.16610348,0.8655937942890682,0.32745621360219607,0.31985057028911457,0.07112468148386235,0.9088181773811708,0.05222155081005488,0.06555284073602381
58,39.55782413482666,5,5,0.16559528,0.16394712,0.8662512616842978,0.32838549495208635,0.31378281468616154,0.07625859823259405,0.8926581188589707,0.052242389025311246,0.0651969587430767
59,6.750457048416138,5,0,0.18529277,0.15580301,0.8665676110382222,0.3269301240276017,0.3087265575508748,0.06994561784357313,0.8771276544998297,0.0502471302301589,0.0640679957761003
60,46.51757097244263,6,6,0.18332827,0.15325649,0.8668118440094201,0.3204489433999032,0.307007126691071,0.06782900038232516,0.8945025279251344,0.049662382031957726,0.06252662708880641
61,6.90591287612915,5,0,0.1810223,0.15726705,0.8674335757983369,0.3158983434839826,0.30364970460814394,0.06720665714990968,0.9129574063387866,0.049971838592780586,0.06212911907376825
62,46.88346195220947,5,6,0.17817958,0.15473728,0.8680339492465118,0.3121598725309724,0.3038612228506986,0.06476511690805738,0.899651382595724,0.048647379065449706,0.06275029910032404
63,7.899717092514038,6,0,0.18642557,0.16163579,0.8685868421155889,0.30945037256740243,0.3008067033541925,0.06269516406412635,0.8981478397614886,0.048511842075525016,0.06345310152684489
64,46.50010418891907,5,6,0.18381469,0.15823396,0.8691713042110577,0.31440739827102715,0.29982244153628107,0.06506879100912476,0.9184411459437313,0.04893245761230176,0.06244839680550132
65,6.675065994262695,5,0,0.1400416,0.15741934,0.8697967438426356,0.3106942268370126,0.29854749896356336,0.06690114559353359,0.8977736535017369,0.04835956932650697,0.06356467431511459
66,39.421630859375,5,5,0.13898782,0.15425731,0.8702253936031297,0.3081243336889828,0.29807936324904305,0.0666701059372751,0.8862146160667085,0.049486983185612114,0.06306109407091068
67,6.95533299446106,5,0,0.15621248,0.12761743,0.8703572725691172,0.3033244878212167,0.29758848252950365,0.0667614442424256,0.8793309269303169,0.04888031758306223,0.06333421495445322
68,45.828184843063354,5,6,0.15396452,0.1255741,0.8704686431962887,0.30188099451456224,0.2883505838923679,0.06621414370128746,0.8711255921837893,0.04752795715760818,0.06331107589240206
69,7.396301984786987,5,0,0.16133453,0.15345356,0.8703472760897416,0.30429393584106956,0.28971173707708425,0.07117616949668949,0.8493695644660361,0.04638656656741464,0.06350978730082159
70,46.421939849853516,5,6,0.1594067,0.15087874,0.8700849869742452,0.30466485342986577,0.28849016694681856,0.06940477762815425,0.8482806319303139,0.04599595605380165,0.062475820554640044
71,7.011276006698608,5,0,0.1510836,0.16213073,0.8698075617752342,0.30853294961124267,0.28706178927519505,0.06589364112728659,0.8621670472004064,0.04547164775882008,0.06267334147909875
72,46.11186194419861,5,6,0.14979537,0.15983383,0.8695849999549391,0.3091242915644346,0.28574885106128295,0.06723267076966247,0.849401652142329,0.04559232494870054,0.061263740211943106
73,6.889875888824463,5,0,0.16750233,0.14361857,0.8692736972744649,0.31028029180922595,0.2850377572541233,0.06519093091230521,0.8502325716594831,0.04433762391886368,0.06184841787810217
74,47.69196605682373,6,6,0.16545574,0.14092563,0.8688358917057039,0.31000336706999154,0.2861197561823326,0.0666213544361165,0.8250860459116971,0.04448478676685854,0.06118797262951106
75,7.126461982727051,5,0,0.17690247,0.17764843,0.8682747688514395,0.30702663902263766,0.28638083422368976,0.0670284038574033,0.8239496811145179,0.04267342020970928,0.06114998979232638
76,45.65213418006897,5,6,0.17479534,0.17448778,0.8676837559971396,0.30563052474289054,0.2805348081238258,0.0636175684057399,0.8150353239053293,0.04297851243193919,0.059687660081717775
77,6.634303092956543,5,0,0.15916805,0.1510894,0.8670881866986012,0.30628979597774625,0.27877844524909484,0.059488882828052314,0.8245050199370121,0.04289527212850415,0.0593850701414484
78,46.71591401100159,6,6,0.15714537,0.14777,0.8665215992018398,0.30370916941349857,0.28074201795398845,0.05975618892635467,0.8194543825543795,0.043219991106039836,0.06048160260065752
79,8.086427927017212,6,0,0.19428402,0.16058917,0.8657845863531172,0.3013492906157817,0.2829397178749564,0.06199787957715892,0.8068302787415088,0.044140868250674724,0.06061441291812786
80,45.14066410064697,5,6,0.19126652,0.15845695,0.8651272625891168,0.29230248261072,0.2841040896620904,0.06543299953640794,0.8286200675058487,0.04265717996503379,0.05913286618024542
81,6.738955974578857,5,0,0.1824751,0.14882366,0.8647291060287233,0.29103430564034644,0.27997100530769214,0.0634897983296441,0.8504929060835681,0.041806353154527166,0.059755535579168774
82,38.26385807991028,5,5,0.18050064,0.14633676,0.8644635191506634,0.2844226306949959,0.27776567658849755,0.06410020267756429,0.8357497857832715,0.04223905533167578,0.06090101519872731
83,6.762110948562622,5,0,0.17444408,0.14812212,0.8641380417378447,0.27484130349234587,0.2753425945157148,0.06384914340099523,0.8454229091258402,0.04274711027518941,0.05983801312116677
84,45.91717314720154,5,6,0.17218183,0.14540307,0.8638281618832967,0.273522549872951,0.2695247542799445,0.06253443280802402,0.8415094871511808,0.042623050108318114,0.06031522777970141
85,8.13595700263977,6,0,0.17456436,0.13737728,0.8635008932517682,0.26827121961611106,0.27146937989545145,0.06532998958052394,0.8476837572696092,0.042371141382813955,0.060113008111932716
86,46.790271043777466,6,6,0.17189956,0.13496904,0.8633007186931694,0.26734886335884395,0.27029980802890763,0.06564321086528148,0.8481562395783857,0.04082369278835144,0.06010191180586252
87,6.957169055938721,5,0,0.17326595,0.14994211,0.8631043637868832,0.2686620770891925,0.2709668179937212,0.06630963322985448,0.8411827257930676,0.04043229504447229,0.05993386983638824
88,45.85314106941223,5,6,0.17255497,0.14729679,0.8628740871728012,0.26521454503500064,0.269452360214611,0.062426626282722275,0.8405142120927312,0.04090157651501301,0.0587655123641104
89,8.090760946273804,6,0,0.19408196,0.13517986,0.8625094498123475,0.266418262093822,0.2664514070614459,0.06325002199512778,0.8333906892472069,0.04143406670502748,0.05974810859225733
90,48.390933990478516,6,6,0.19226344,0.13297968,0.8621843125787073,0.2643035266818789,0.26211167603249286,0.06564025659170679,0.8382499876840959,0.04132048457196822,0.05981161928134282
91,8.22766399383545,6,0,0.2018943,0.14061207,0.8617605674772744,0.2639111271029863,0.26488558223720476,0.06715423293114584,0.8182202447187416,0.04068915792340321,0.06003793340979414
92,45.64102816581726,5,6,0.19914635,0.13802242,0.8612851942032949,0.26389871302500645,0.2615799754030261,0.06872396723250983,0.8086004723522011,0.04147065024765374,0.05981570362496436
93,6.897171974182129,5,0,0.22104268,0.14167643,0.8607508687353459,0.25566684195629846,0.2609096910514061,0.06836495754460746,0.8241693251516391,0.04211016171559965,0.05885122658399251
94,45.6552369594574,5,6,0.21957032,0.13907605,0.8603266691616358,0.25368248177529873,0.25394558863286554,0.06837559522563764,0.8173714638947603,0.04212598315902318,0.059878151564365496
95,6.450386047363281,5,0,0.16736676,0.1420911,0.8599179115931758,0.253608500120837,0.25184579306867266,0.06843328795183114,0.8270644110670108,0.041592269329951324,0.06071125393252909
96,47.03724694252014,6,6,0.16499989,0.13919514,0.8595364214783084,0.24877899944663748,0.2496199942415933,0.06949520441648875,0.8105507578907284,0.041402155892645724,0.06233450402513834
97,7.0400378704071045,5,0,0.17878747,0.16073631,0.8590137205431746,0.25007762947761425,0.2504668637460615,0.06962059654605172,0.8051273984577063,0.04135288495077004,0.06359500503300983
98,45.974040031433105,5,6,0.17653127,0.15821056,0.8583477034536474,0.24870315750373592,0.24864127716095535,0.06845449957485138,0.7824330691205742,0.040683491037593916,0.06188230432683109
99,8.499070882797241,6,0,0.18106091,0.15112141,0.8575731122637762,0.2524964720312275,0.2471916203253849,0.06641118221412977,0.7792861457604757,0.042031929655613295,0.06269727523279793
100,46.516286849975586,5,6,0.17950374,0.14867166,0.8567887299404132,0.25364059707319236,0.24556651115108766,0.06721879637391139,0.7695480159546106,0.04214438760820084,0.06313357880466954
101,6.7083141803741455,5,0,0.21655299,0.15855716,0.8560031472748771,0.2529009049235804,0.24539947888698224,0.06730254128171173,0.785033047229643,0.04085350854959407,0.06386378658747474
102,38.70726799964905,5,5,0.21359636,0.15595569,0.8553092250968748,0.24877572909099882,0.24059429332702498,0.07023204961157423,0.7834813870073919,0.040131205135414634,0.06430534371839788
103,8.082308053970337,6,0,0.2120858,0.1493323,0.854719061171373,0.24551610810754973,0.24350903658550194,0.06887521743944199,0.8000410998064627,0.0405910314188397,0.06298972618925353
104,45.71542501449585,5,6,0.2102098,0.14713378,0.85420646760501,0.24326049163660227,0.24128096933584478,0.06864341123398043,0.8066329340324229,0.04127741958662126,0.06449194242018515
105,6.694126844406128,5,0,0.18466695,0.1322259,0.8537797458118864,0.23983979341567296,0.23997099479917966,0.06926319430680607,0.8025521560068299,0.04186384051012106,0.0633673274713081
106,46.58946514129639,5,6,0.18299957,0.13031974,0.8533134514326248,0.23620224313850546,0.24079086297449664,0.07130825851918896,0.8127390590593363,0.04240544235018868,0.06201448338579212
107,8.353646039962769,6,0,0.18709035,0.17458332,0.8528029366593494,0.2330655935878286,0.23631749945299488,0.06888254618981632,0.7839774206053055,0.042563088529076816,0.06176996990924343
108,45.73404097557068,5,6,0.18448077,0.17266826,0.8522342205216323,0.22880838016588834,0.23524737782067026,0.06577310977954633,0.7879453181384235,0.04355254517406943,0.061807335698006574
109,8.359118938446045,6,0,0.19355221,0.15841104,0.8516332755098681,0.2255630375878132,0.231897725492716,0.06260438727911852,0.7804662201782071,0.04305572245663665,0.061453337678310696
110,47.46196389198303,6,6,0.19210505,0.15596934,0.850915539211949,0.2296043667672989,0.23167822207878616,0.06578847679669163,0.7749207696759143,0.042915274860535486,0.06184876586736421
111,6.888612985610962,5,0,0.18916582,0.14288574,0.8502429525743648,0.23932518756783186,0.23301267242341145,0.06527633506298693,0.7705529044350278,0.043310300781517826,0.061897160501927624
112,39.514074087142944,5,5,0.18725647,0.14070985,0.8495612361556397,0.23553982039317073,0.23077307744096967,0.0675302149750319,0.7814537799128529,0.04464821422979039,0.060651252700663724
113,7.1699018478393555,5,0,0.18586119,0.15050633,0.8489783558131514,0.2352050481928652,0.2317876748776785,0.07111765867866315,0.7815492358176865,0.046458500333614,0.06258303491163054
114,38.87066912651062,5,5,0.18347736,0.14767858,0.848315661928797,0.22861981029780426,0.23317020368863145,0.06924853860035601,0.7771904232111225,0.045713111775739924,0.06317908706859586
115,6.910501003265381,5,0,0.16667642,0.19219945,0.8476660846336426,0.23219049074866754,0.23247926197024768,0.0689923955797529,0.7610870173696276,0.04634300101570528,0.06310254296351744
116,46.23374676704407,5,6,0.16371994,0.18901633,0.8468882180177869,0.23325125970646032,0.2338297262937149,0.068142642795419,0.7601370546053441,0.04655712080170148,0.06415852828470077
117,7.103162050247192,5,0,0.1824039,0.12454688,0.8461873969373673,0.2327052935279575,0.23575900254441987,0.06654827992737677,0.7680394361757108,0.048074865278305366,0.06532999936863612
118,47.34264612197876,5,6,0.17958659,0.12252516,0.845515620955945,0.23356865457385323,0.23573723940733968,0.0667894068259129,0.7647588406143249,0.047846880425349396,0.06598758653301304
119,7.2262959480285645,5,0,0.20641698,0.16385642,0.844863273225277,0.2293412343366198,0.23863213145191867,0.0644736228152768,0.7686680640651266,0.048815509271179676,0.06715975161434376
120,45.90180993080139,5,6,0.20480417,0.16065416,0.8441278509015404,0.22432501163689644,0.23571518548425974,0.06775917011590332,0.7443965843764625,0.048481335702770044,0.06732487353977883
121,8.227771043777466,6,0,0.21371919,0.17956185,0.843341501721731,0.22382191152898348,0.23115533175267095,0.06632539877471541,0.754019650743171,0.048332135566877786,0.06626357583477771
122,47.52590894699097,6,6,0.2112848,0.17717753,0.8425957899273536,0.22526728590584047,0.23387877317644798,0.07473058109920025,0.75998986182214,0.04819822975359619,0.0676565562192893
123,6.9231648445129395,5,0,0.1918075,0.13996851,0.8418899117103411,0.22168608607384183,0.23123767518689728,0.07308260776051334,0.7436313322323853,0.048405948452227975,0.06758710033226573
124,47.124939918518066,5,6,0.19054435,0.13715829,0.8411010190708607,0.21997148087092552,0.2293254396919189,0.07069425563812183,0.7377136102905676,0.04818856314081652,0.06783335171470388
125,6.741524934768677,5,0,0.19594985,0.13726352,0.8402703906792367,0.21687145557446216,0.23592532717260195,0.0736122242304535,0.7393061609766325,0.04847960164035319,0.06640266298952999
126,45.72929096221924,5,6,0.19404961,0.13541642,0.8395066651952996,0.2164854619304999,0.23644028308959986,0.07102034592803833,0.7420706124247436,0.049465588113367064,0.06722428978274568
127,8.705453872680664,6,0,0.21905492,0.13845657,0.8387735054296723,0.22278520540699273,0.2348881788232175,0.07273459056389033,0.7456392778365184,0.04960755468872588,0.0663129632800855
128,46.32754707336426,5,6,0.2167216,0.13638501,0.8380010911267588,0.22048255453336046,0.23033802641845205,0.07559811585987487,0.7386742974379408,0.04929918054625612,0.06589503648555191
129,8.367683172225952,6,0,0.17562057,0.15631714,0.8372441052518225,0.21450176006519553,0.22683698384376713,0.07795886943829164,0.7326033108036636,0.04780547432164125,0.0644573859219664
130,39.32304000854492,5,5,0.17301668,0.15301727,0.8363595916732539,0.21626639866230804,0.2289049207779198,0.07967543749703819,0.7215390231992979,0.0487643074538821,0.06377151435142593
131,6.921148061752319,5,0,0.1595788,0.14643563,0.8354792857112061,0.2146633148874047,0.22850594014375977,0.07650785852478154,0.7209642163962606,0.048726526535803456,0.06550925077390568
132,46.36579990386963,5,6,0.15805663,0.144049,0.8346096095538695,0.21602372948539586,0.2285728433387268,0.07234312603660345,0.7293068845237729,0.04880893936965302,0.06480024359554633
133,7.690124034881592,5,0,0.1528652,0.13390233,0.8337461808845051,0.2135199072860317,0.22576060534616516,0.07079815948608946,0.7145559457691807,0.04873900001967794,0.06565831000173934
134,47.995712995529175,5,6,0.15120079,0.13188244,0.8328419400566914,0.20815871050801696,0.22451088768285274,0.06671493976842884,0.7099073153526343,0.04797611699291359,0.0651926529671551
135,8.069246768951416,6,0,0.20176964,0.15542774,0.8318761648946386,0.20667933916883519,0.2249598017013398,0.0712337072363541,0.6994934053242251,0.04726157054886567,0.065617409201704
136,46.379196882247925,5,6,0.1997296,0.15261404,0.8308755247067678,0.20398911630956815,0.22611975217548058,0.07066521734249662,0.6989101322403033,0.04702578752079834,0.06492314404404875
137,7.559341192245483,5,0,0.20939809,0.18257624,0.8299281351593486,0.20526207613773428,0.2207178818707715,0.07484012715521518,0.7095732578481875,0.0467368370917975,0.06495830535904157
138,45.93242001533508,5,6,0.20638837,0.17961244,0.8290940399284222,0.20204501762283694,0.22223020068451604,0.07841656630819449,0.7235810763628211,0.04735441357648103,0.06330957487896621
139,6.68600606918335,5,0,0.1848463,0.11994868,0.8283130433817351,0.19690462782811258,0.2269592316946669,0.07382409663941336,0.7148526518317436,0.048806474638597094,0.06221901212428852
140,45.72175693511963,5,6,0.18325068,0.11779946,0.8274839609561333,0.19692503600582703,0.2244826262244,0.07589098271336682,0.7193261539829702,0.046889174334487894,0.06103026056182199
141,7.994279146194458,6,0,0.18867873,0.18413413,0.8267006525207234,0.1975218899130972,0.22869648561595454,0.07803203004252103,0.7203295378087644,0.047843618904070816,0.060351860135897786
142,45.89879488945007,5,6,0.18744212,0.18145674,0.8259129258645741,0.19497445776633812,0.22606525204959155,0.08114983871915328,0.710674652177542,0.0476618435569584,0.05985448403172894
143,7.1081109046936035,5,0,0.1967054,0.11979777,0.8251639147148375,0.19468847744637927,0.2296058099207369,0.078940349521852,0.7209867990532354,0.0473669868409322,0.058838091057301305
144,45.916383028030396,5,6,0.194386,0.11729982,0.8244162757213731,0.1926049404135194,0.22745338442761162,0.08260207253924134,0.7167770213574842,0.04649166943071348,0.05883519645335218
145,6.948686122894287,5,0,0.1851926,0.1671979,0.8236231334174386,0.19565743510536632,0.22677362905488585,0.080130527554507,0.7193167100176661,0.04602070840848263,0.058983605142947766
146,47.31953811645508,6,6,0.18321943,0.16433056,0.8228261497725394,0.1936875283590168,0.22428743491666694,0.08045063366921774,0.7226379953192452,0.04506967549052522,0.059324017564926744
147,6.7913498878479,5,0,0.2146643,0.14860322,0.8221259361241237,0.1964331063161911,0.22645967054788613,0.08069387869995323,0.7162241427358444,0.044588734964428944,0.058416041944944735
148,46.309526205062866,6,6,0.21357429,0.14626832,0.8213995005038841,0.19725747030319785,0.224623052148736,0.0804192125827211,0.7102787780066123,0.04510928454577347,0.058448930004308994
149,6.84232497215271,5,0,0.23979102,0.13333651,0.8206135000545144,0.1960352649779768,0.22110623583871833,0.07791744850618113,0.7030146671205341,0.045775309764579455,0.05724760977606473
150,46.73819613456726,6,6,0.23728384,0.13106528,0.8198324584744374,0.19686069426415828,0.21815994208048808,0.07915120379625938,0.7058893703981078,0.045996958787283486,0.056716470587877425
151,6.8999340534210205,5,0,0.24219717,0.17065519,0.819089782367099,0.1932183776662996,0.21746700201306934,0.08007494725558328,0.7117335619019368,0.04648757507908008,0.05753039424117075
152,47.14763402938843,6,6,0.24018858,0.16782372,0.8183252269981733,0.1955050482588684,0.21617473977801704,0.08229018483852124,0.6889682113976945,0.046016939774990294,0.05859122559727645
153,6.965727090835571,5,0,0.19547956,0.1695209,0.8174736536298166,0.1934188337786975,0.21433721614163043,0.08306208535579647,0.6878542936356153,0.046834512383168374,0.0585180248773293
154,46.410637855529785,5,6,0.19396107,0.16725123,0.8166505453576595,0.1857147151815749,0.20995413465148885,0.08071205880356852,0.6954963596913017,0.046823084593192635,0.05916971640511003
155,7.160652160644531,5,0,0.22408062,0.15400262,0.8159025116367359,0.17825107224293196,0.20620257745539777,0.0794769667662145,0.7034583989555477,0.04666629400468175,0.05887316848383697
156,46.154999017715454,5,6,0.22313984,0.15193759,0.8151995045119173,0.18016794195742525,0.20412750145410807,0.07715304902816926,0.7083744187747084,0.04594451510546944,0.06131677842014611
