stride_idx,level,beta_pre,beta_post,delta_beta,beta_max,ess_at_dbeta_chosen,n_smc,theta_dim,chees_L_chosen,chees_score_best,chees_L_candidates,chees_scores,eps_step_size,n_mcmc_moves,total_accepts,accept_frac,log_density_pre_mean,log_density_post_mean,delta_log_density,esjd_total,esjd_per_eps_L,wall_seconds_level
10,1,0.0,0.008236495471572548,0.008236495471572548,0.04895346684551998,64.00000003580308,128,16,16,36.41278565721336,16;32;64;128,36.41278565721336;11.09972100161711;8.97802228784569;2.19021587037568,0.2,2,239,0.93359375,-157.25474937804393,-21.033322786614008,136.22142659142992,49.56692690010015,15.489664656281295,6.401623964309692
10,2,0.008236495471572548,0.018027188840676545,0.009790693369103997,0.04895346684551998,96.53666115588945,128,16,16,26.174302447666573,16;32;64;128,26.174302447666573;9.40022701299867;6.247501629192756;1.226269077629275,0.2,2,224,0.875,-21.033322786614008,25.025248296849895,46.0585710834639,51.22460032887525,16.007687602773515,6.333173990249634
10,3,0.018027188840676545,0.027817882209780542,0.009790693369103997,0.04895346684551998,115.41875619412758,128,16,16,16.989109233183555,16;32;64;128,16.989109233183555;6.21077469516668;6.220687450799969;0.8771407728308368,0.2,2,226,0.8828125,25.025248296849895,45.47616903328162,20.450920736431726,45.32625771582872,14.164455536196474,6.308870077133179
10,4,0.027817882209780542,0.03760857557888454,0.009790693369104,0.04895346684551998,123.42368483213744,128,16,16,29.161085388319307,16;32;64;128,29.161085388319307;5.818364016886493;4.185864034777754;1.5815989096740213,0.2,2,233,0.91015625,45.47616903328162,50.50455276342109,5.028383730139467,39.87592239254951,12.461225747671723,6.488019943237305
10,5,0.03760857557888454,0.04739926894798854,0.009790693369104,0.04895346684551998,125.08841816116929,128,16,16,24.337436736233766,16;32;64;128,24.337436736233766;10.58606794859281;6.874568772334347;1.3070135779402494,0.2,2,233,0.91015625,50.50455276342109,51.68833554514276,1.1837827817216748,38.58942097485904,12.059194054643449,6.4926440715789795
10,6,0.04739926894798854,0.04895346684551998,0.0015541978975314383,0.04895346684551998,127.90082189210048,128,16,16,22.824302605298662,16;32;64;128,22.824302605298662;6.267872817759372;4.844053569727129;1.1352853727199068,0.2,2,236,0.921875,51.68833554514276,55.28623662190512,3.597901076762355,41.36224572446084,12.925701788894012,6.378679990768433
12,1,0.0,0.008692701835541813,0.008692701835541813,0.043476821588288764,64.00000002373494,128,16,16,27.008142566979,16;32;64;128,27.008142566979;6.970225881444679;4.377679406660027;1.4788462255068837,0.2,2,241,0.94140625,-144.2535984854876,6.971552760893246,151.22515124638085,43.74823453015614,13.671323290673794,6.49902606010437
12,2,0.008692701835541813,0.017388066153199565,0.008695364317657751,0.043476821588288764,105.38932119030207,128,16,16,30.131090519031417,16;32;64;128,30.131090519031417;9.44077194100542;4.33635896568688;1.561582108782192,0.2,2,233,0.91015625,6.971552760893246,43.893241768935695,36.92168900804245,41.368012714858615,12.927503973393316,6.498116970062256
12,3,0.017388066153199565,0.026083430470857316,0.008695364317657751,0.043476821588288764,118.80334983498518,128,16,16,31.256583295073607,16;32;64;128,31.256583295073607;5.643326727103832;6.317332987354287;0.8979307911171508,0.2,2,236,0.921875,43.893241768935695,56.507677441230044,12.614435672294348,43.10010716544247,13.468783489200773,6.510197162628174
12,4,0.026083430470857316,0.03477879478851507,0.008695364317657751,0.043476821588288764,123.42472679543971,128,16,16,24.44524296336008,16;32;64;128,24.44524296336008;9.76761979453346;5.591651845785184;1.703999941547172,0.2,2,231,0.90234375,56.507677441230044,64.28709566639736,7.779418225167319,42.59653158156229,13.311416119238215,6.375083923339844
12,5,0.03477879478851507,0.04347415910617282,0.008695364317657751,0.043476821588288764,125.50539185966723,128,16,16,26.319719946924884,16;32;64;128,26.319719946924884;5.939035631858531;6.372251168784506;1.4621786034151392,0.2,2,238,0.9296875,64.28709566639736,65.87397313903784,1.5868774726404808,40.94322891982772,12.79475903744616,6.417773962020874
12,6,0.04347415910617282,0.043476821588288764,2.6624821159448864e-6,0.043476821588288764,127.99999971864813,128,16,16,28.381020284636627,16;32;64;128,28.381020284636627;8.625221506906101;5.3757502121525444;1.0085360544840114,0.2,2,234,0.9140625,65.87397313903784,64.19940988416784,-1.6745632548700087,43.20096178919999,13.500300559124994,6.414731025695801
14,1,0.0,0.007429201333269736,0.007429201333269736,0.044442236758422446,64.00000001871186,128,16,16,12.613234639636243,16;32;64;128,12.613234639636243;8.577468054399636;4.976477368299244;1.1264197587126665,0.2,2,243,0.94921875,-176.37395042651042,-27.643665910192794,148.73028451631762,46.70349684474506,14.59484276398283,6.549968957901001
14,2,0.007429201333269736,0.016317648684954226,0.00888844735168449,0.044442236758422446,99.56161081392958,128,16,16,22.654223777665912,16;32;64;128,22.654223777665912;9.275939976214282;6.130304271134831;1.7010379607621062,0.2,2,239,0.93359375,-27.643665910192794,20.902794735298812,48.54646064549161,45.2067149362402,14.127098417575063,6.617740869522095
14,3,0.016317648684954226,0.025206096036638717,0.008888447351684491,0.044442236758422446,115.76658541312636,128,16,16,39.47354417781101,16;32;64;128,39.47354417781101;7.394647796776543;4.00318884365182;1.1092308933660442,0.2,2,232,0.90625,20.902794735298812,36.95539228357666,16.052597548277845,43.765316347879484,13.676661358712337,6.629791975021362
14,4,0.025206096036638717,0.034094543388323205,0.008888447351684488,0.044442236758422446,121.70206552839379,128,16,16,31.612315915650512,16;32;64;128,31.612315915650512;8.695035879777613;6.082854460627725;1.4691393301262037,0.2,2,230,0.8984375,36.95539228357666,45.14953379044073,8.19414150686407,44.697652410684036,13.96801637833876,6.382792949676514
14,5,0.034094543388323205,0.04298299074000769,0.008888447351684488,0.044442236758422446,123.78573715206328,128,16,16,23.615796275582756,16;32;64;128,23.615796275582756;8.997038052850757;5.129893653741855;1.8753498260092174,0.2,2,235,0.91796875,45.14953379044073,51.50252554070903,6.352991750268302,42.139375929511914,13.168554977972473,6.287446975708008
14,6,0.04298299074000769,0.044442236758422446,0.0014592460184147532,0.044442236758422446,127.94085287685999,128,16,16,28.186494738786312,16;32;64;128,28.186494738786312;7.407373819328523;4.529353964173538;1.068256268889751,0.2,2,234,0.9140625,51.50252554070903,51.716189464204945,0.2136639234959148,42.28055396996575,13.212673115614297,6.596988916397095
16,1,0.0,0.008189503147297154,0.008189503147297154,0.05037061219252058,64.00000002633502,128,16,16,36.69233393188282,16;32;64;128,36.69233393188282;9.284934253430905;6.001914739346352;0.9234474088549008,0.2,2,244,0.953125,-168.50241670865216,-26.24459616043896,142.2578205482132,44.98111742450559,14.056599195157997,6.350093126296997
16,2,0.008189503147297154,0.01826362558580127,0.010074122438504116,0.05037061219252058,96.20249873275125,128,16,16,32.01351179691247,16;32;64;128,32.01351179691247;13.686434860498515;8.056745806530232;2.0447258221777123,0.2,2,235,0.91796875,-26.24459616043896,23.89013540648739,50.13473156692635,46.62482456305085,14.57025767595339,6.399143934249878
16,3,0.01826362558580127,0.028337748024305387,0.010074122438504116,0.05037061219252058,115.82860746215228,128,16,16,24.408798044032014,16;32;64;128,24.408798044032014;5.092547860987799;7.00069463497864;0.8196616237065871,0.2,2,240,0.9375,23.89013540648739,33.93219132809381,10.04205592160642,38.87605725935805,12.14876789354939,6.30622410774231
16,4,0.028337748024305387,0.0384118704628095,0.010074122438504113,0.05037061219252058,120.21051997670517,128,16,16,31.253238792037415,16;32;64;128,31.253238792037415;8.372973718526714;4.192651655288005;1.6493957636118417,0.2,2,240,0.9375,33.93219132809381,44.669849173405964,10.737657845312157,42.69341738407596,13.341692932523737,6.385161876678467
16,5,0.0384118704628095,0.04848599290131361,0.010074122438504113,0.05037061219252058,123.03032568017449,128,16,16,22.95028761011019,16;32;64;128,22.95028761011019;9.237558906567987;7.003620914001944;1.6579325795012796,0.2,2,239,0.93359375,44.669849173405964,53.21046966558788,8.540620492181915,38.14667336387451,11.920835426210784,6.3004090785980225
16,6,0.04848599290131361,0.05037061219252058,0.0018846192912069654,0.05037061219252058,127.90298386955428,128,16,16,27.761278982512664,16;32;64;128,27.761278982512664;6.646045880549068;5.547422204192709;1.4372933332314388,0.2,2,245,0.95703125,53.21046966558788,55.24816624498635,2.037696579398471,39.487767038773676,12.339927199616772,6.289976119995117
18,1,0.0,0.009392391120327965,0.009392391120327965,0.04814179026877209,64.00000000387061,128,16,16,24.18823098799847,16;32;64;128,24.18823098799847;6.028593794964436;5.621011898479185;1.876943361645506,0.2,2,237,0.92578125,-150.80560801112733,-12.56524784416979,138.24036016695754,48.83971125061154,15.262409765816107,6.306934118270874
18,2,0.009392391120327965,0.019020749174082384,0.00962835805375442,0.04814179026877209,99.96348878922097,128,16,16,17.349299802627336,16;32;64;128,17.349299802627336;4.2089345537630996;4.532992936735274;1.2803606685584183,0.2,2,232,0.90625,-12.56524784416979,33.59634553609794,46.16159338026773,42.379738411741876,13.243668253669336,6.359419822692871
18,3,0.019020749174082384,0.028649107227836805,0.009628358053754421,0.04814179026877209,116.71145635358937,128,16,16,25.17360768629308,16;32;64;128,25.17360768629308;7.340061086303138;5.362634026085129;1.4101413884070284,0.2,2,229,0.89453125,33.59634553609794,50.27274472390127,16.676399187803327,43.14358576650059,13.482370552031435,6.351622104644775
18,4,0.028649107227836805,0.038277465281591226,0.009628358053754421,0.04814179026877209,122.6923634528009,128,16,16,30.88966787858283,16;32;64;128,30.88966787858283;6.561470791599167;8.8991252270463;2.2472712227800273,0.2,2,240,0.9375,50.27274472390127,58.445741704665124,8.172996980763855,38.96298764283168,12.1759336383849,6.332144021987915
18,5,0.038277465281591226,0.04790582333534565,0.009628358053754421,0.04814179026877209,125.432896121109,128,16,16,21.615865298427643,16;32;64;128,21.615865298427643;6.367608231085649;5.908828403829315;0.7367111122447462,0.2,2,243,0.94921875,58.445741704665124,60.54096105194185,2.095219347276725,39.09657144181989,12.217678575568716,6.355035066604614
18,6,0.04790582333534565,0.04814179026877209,0.00023596693342644443,0.04814179026877209,127.99830148796246,128,16,16,26.103702578853433,16;32;64;128,26.103702578853433;9.808484123379827;6.604911281873333;0.9986227572387402,0.2,2,234,0.9140625,60.54096105194185,61.02615848160349,0.48519742966163903,43.74858670908178,13.671433346588055,6.377395868301392
20,1,0.0,0.009369701592736816,0.009369701592736816,0.04767007053709642,64.00000003603205,128,16,16,28.0077400195777,16;32;64;128,28.0077400195777;11.717085633826754;9.863032810901561;2.0153485528629953,0.2,2,242,0.9453125,-134.20542767166626,0.021212830048170872,134.22664050171443,46.980764634593854,14.681488948310578,6.355242013931274
20,2,0.009369701592736816,0.0189037157001561,0.009534014107419286,0.04767007053709642,105.80902749445735,128,16,16,33.44717941020651,16;32;64;128,33.44717941020651;8.345060975840555;4.87352990282655;1.7667698178750169,0.2,2,236,0.921875,0.021212830048170872,31.76687367247405,31.745660842425877,44.66548853821307,13.957965168191583,6.357988119125366
20,3,0.0189037157001561,0.028437729807575383,0.009534014107419282,0.04767007053709642,118.9630209938121,128,16,16,23.6478094067188,16;32;64;128,23.6478094067188;7.57310899960509;5.231625338459948;1.429143946959092,0.2,2,242,0.9453125,31.76687367247405,50.42128235213386,18.65440867965981,40.63485513045091,12.698392228265908,6.3479390144348145
20,4,0.028437729807575383,0.037971743914994666,0.009534014107419282,0.04767007053709642,124.96443122272564,128,16,16,25.84860339586599,16;32;64;128,25.84860339586599;5.2376085945848665;4.6921620977733545;0.8144809826485723,0.2,2,250,0.9765625,50.42128235213386,53.5611336217662,3.139851269632345,36.37752104471025,11.367975326471953,6.340523958206177
20,5,0.037971743914994666,0.04750575802241395,0.009534014107419282,0.04767007053709642,125.79890774259957,128,16,16,25.81937400649954,16;32;64;128,25.81937400649954;7.135909150242992;5.218045997167216;1.7117880950961706,0.2,2,241,0.94140625,53.5611336217662,55.58019155380316,2.019057932036958,39.4357339295365,12.323666852980155,6.295362949371338
20,6,0.04750575802241395,0.04767007053709642,0.00016431251468247005,0.04767007053709642,127.99943875538655,128,16,16,24.956562593482197,16;32;64;128,24.956562593482197;10.862537169672782;6.1427780064715805;1.8447236461570622,0.2,2,242,0.9453125,55.58019155380316,51.572901811799966,-4.007289742003195,39.022303879303564,12.194469962282364,6.373614072799683
22,1,0.0,0.009066018414612175,0.009066018414612175,0.05604116745263857,64.00000000944945,128,16,16,22.510491567947998,16;32;64;128,22.510491567947998;5.800666454869618;4.810680745560635;1.6947961926783197,0.2,2,240,0.9375,-134.78569547630104,6.807700327844941,141.59339580414598,46.4160577056764,14.505018033023875,6.2729551792144775
22,2,0.009066018414612175,0.020274251905139887,0.011208233490527712,0.05604116745263857,101.34426588767835,128,16,16,30.088208184229618,16;32;64;128,30.088208184229618;8.447629010799567;5.170872804520634;1.5665284703242766,0.2,2,232,0.90625,6.807700327844941,42.26104177237721,35.45334144453227,48.11592781105535,15.036227440954796,6.24522590637207
22,3,0.020274251905139887,0.0314824853956676,0.011208233490527714,0.05604116745263857,116.34995525995583,128,16,16,29.86183294084111,16;32;64;128,29.86183294084111;7.691045494435156;5.082876102927365;1.4362284278772208,0.2,2,241,0.94140625,42.26104177237721,52.97865038190503,10.717608609527815,41.94592996076664,13.108103112739574,6.2457661628723145
22,4,0.0314824853956676,0.042690718886195314,0.011208233490527714,0.05604116745263857,122.14533946781255,128,16,16,31.959150219154857,16;32;64;128,31.959150219154857;11.986933921077231;5.970964815772209;1.73492398976171,0.2,2,237,0.92578125,52.97865038190503,60.38820152892731,7.409551147022285,41.04699321886376,12.827185380894925,6.245000123977661
22,5,0.042690718886195314,0.05389895237672303,0.011208233490527714,0.05604116745263857,124.66167500121044,128,16,16,24.385850882452438,16;32;64;128,24.385850882452438;5.679216309175194;4.629429965057725;2.0767004737539883,0.2,2,237,0.92578125,60.38820152892731,63.666250255540945,3.2780487266136333,39.82462321076892,12.445194753365287,6.249366998672485
22,6,0.05389895237672303,0.05604116745263857,0.0021422150759155406,0.05604116745263857,127.8731195043824,128,16,16,25.40326256763499,16;32;64;128,25.40326256763499;7.378476753274495;6.526995105099372;1.2905577866788644,0.2,2,241,0.94140625,63.666250255540945,66.01741600758396,2.3511657520430163,37.95738324850665,11.861682265158327,6.277753829956055
24,1,0.0,0.00803090826396782,0.00803090826396782,0.050120548749322674,64.00000002505695,128,16,16,39.682644874033194,16;32;64;128,39.682644874033194;9.634627546962202;10.135037816414188;2.108014156093665,0.2,2,236,0.921875,-151.79499153410325,-20.449174415887683,131.34581711821556,52.2004258931686,16.312633091615186,6.339109897613525
24,2,0.00803090826396782,0.018055018013832354,0.010024109749864535,0.050120548749322674,93.9965645205047,128,16,16,30.93148507712937,16;32;64;128,30.93148507712937;9.65389179322479;7.929348870937527;1.4133268951090312,0.2,2,235,0.91796875,-20.449174415887683,40.47935025545303,60.92852467134071,45.74546185580076,14.295456829937738,6.307013988494873
24,3,0.018055018013832354,0.02807912776369689,0.010024109749864535,0.050120548749322674,118.9139001856052,128,16,16,30.14797991013164,16;32;64;128,30.14797991013164;7.067575572251555;5.601515653910972;1.755606592379451,0.2,2,227,0.88671875,40.47935025545303,47.43042391646304,6.951073661010014,46.60622433790912,14.564445105596599,6.359978199005127
24,4,0.02807912776369689,0.03810323751356143,0.010024109749864538,0.050120548749322674,122.48060705998363,128,16,16,26.303372107691125,16;32;64;128,26.303372107691125;10.57506731501948;5.719302413924609;1.9565841131874233,0.2,2,239,0.93359375,47.43042391646304,53.5243779621087,6.09395404564566,43.28534034020387,13.526668856313707,6.320059061050415
24,5,0.03810323751356143,0.04812734726342596,0.010024109749864535,0.050120548749322674,123.65713460286985,128,16,16,20.972904120566767,16;32;64;128,20.972904120566767;6.018597332743224;6.5579320754508785;1.566998692245729,0.2,2,244,0.953125,53.5243779621087,57.511180750327185,3.9868027882184833,39.68600303185456,12.401875947454549,6.333982944488525
24,6,0.04812734726342596,0.050120548749322674,0.0019932014858967118,0.050120548749322674,127.87391904515415,128,16,16,29.253446291875015,16;32;64;128,29.253446291875015;8.024988265255192;5.320095115893865;0.6284870871054918,0.2,2,242,0.9453125,57.511180750327185,58.97590806137305,1.4647273110458627,41.39446246647711,12.935769520774096,6.364362001419067
26,1,0.0,0.008985906854878756,0.008985906854878756,0.047029482143865285,64.00000000225057,128,16,16,27.33942190520189,16;32;64;128,27.33942190520189;14.349863853524143;6.519312835374729;1.1435605726194846,0.2,2,241,0.94140625,-149.16031435604964,2.1617392412008485,151.3220535972505,43.39030573496989,13.55947054217809,6.335925102233887
26,2,0.008985906854878756,0.018391803283651816,0.009405896428773059,0.047029482143865285,106.23859350281043,128,16,16,27.339167051389705,16;32;64;128,27.339167051389705;7.746104590770343;3.7203469220138183;0.23801944464095087,0.2,2,238,0.9296875,2.1617392412008485,29.993070082127815,27.831330840926967,40.68541461049171,12.71419206577866,6.322851181030273
26,3,0.018391803283651816,0.02779769971242487,0.009405896428773056,0.047029482143865285,118.662582866443,128,16,16,29.48579168089143,16;32;64;128,29.48579168089143;5.230495229319206;5.3888184478235095;1.4732175088625865,0.2,2,236,0.921875,29.993070082127815,46.33085135541842,16.337781273290602,43.71364804543183,13.660515014197447,6.326920032501221
26,4,0.02779769971242487,0.03720359614119793,0.009405896428773056,0.047029482143865285,123.71153292275547,128,16,16,25.14918877064798,16;32;64;128,25.14918877064798;8.385651071780144;7.171268427839308;2.0964169766398895,0.2,2,233,0.91015625,46.33085135541842,53.3007668487262,6.969915493307781,42.51426922526978,13.285709132896805,6.349546909332275
26,5,0.03720359614119793,0.04660949256997098,0.009405896428773056,0.047029482143865285,125.56523814225217,128,16,16,24.87164795834507,16;32;64;128,24.87164795834507;6.618468321915986;2.770314004168467;1.3695438042353874,0.2,2,236,0.921875,53.3007668487262,53.54971880578887,0.2489519570626726,40.28862198636797,12.59019437073999,6.28453803062439
26,6,0.04660949256997098,0.047029482143865285,0.0004199895738943027,0.047029482143865285,127.99390817054714,128,16,16,26.62936609266782,16;32;64;128,26.62936609266782;8.043875784368828;5.560942136492432;1.2375683946876859,0.2,2,244,0.953125,53.54971880578887,56.08032956987154,2.5306107640826667,38.329176453149735,11.977867641609292,6.276763916015625
28,1,0.0,0.008123333186892954,0.008123333186892954,0.04112922970987278,64.00000003705637,128,16,16,32.57580090605504,16;32;64;128,32.57580090605504;10.923269729178072;7.596802193426568;1.9876119668009906,0.2,2,244,0.953125,-157.8085090414388,-3.479299386810453,154.32920965462836,44.11433359740688,13.78572924918965,6.292501926422119
28,2,0.008123333186892954,0.016349179128867512,0.008225845941974558,0.04112922970987278,105.83391784771115,128,16,16,27.730905077546975,16;32;64;128,27.730905077546975;7.465530728556413;6.989802209939297;1.0951953811741033,0.2,2,234,0.9140625,-3.479299386810453,34.43413041281747,37.91342979962792,44.9998619226713,14.062456850834781,6.574002027511597
28,3,0.016349179128867512,0.02457502507084207,0.008225845941974556,0.04112922970987278,118.7813435085491,128,16,16,25.785102953613283,16;32;64;128,25.785102953613283;8.668773854856152;4.969446801340673;0.888015210986879,0.2,2,235,0.91796875,34.43413041281747,47.69606268082862,13.26193226801115,41.972788550032035,13.11649642188501,6.507091999053955
28,4,0.02457502507084207,0.032800871012816625,0.008225845941974556,0.04112922970987278,122.62498765266248,128,16,16,30.450848175575683,16;32;64;128,30.450848175575683;6.917448857654762;6.829939732874097;1.656491493320802,0.2,2,235,0.91796875,47.69606268082862,57.04884240432875,9.352779723500134,43.10527945360109,13.47039982925034,6.6306681632995605
28,5,0.032800871012816625,0.04102671695479118,0.008225845941974556,0.04112922970987278,125.25154595255674,128,16,16,22.092599420515178,16;32;64;128,22.092599420515178;8.81302075898968;4.560103355895285;1.0962424198851726,0.2,2,241,0.94140625,57.04884240432875,58.81912481028121,1.7702824059524573,40.73935957583786,12.73104986744933,6.473639011383057
