timestamp,gpu_util_percent,memory_used_mib,power_w
2026/05/09 14:58:48.597,0,4743,16.70
2026/05/09 14:58:49.639,0,4743,17.51
2026/05/09 14:58:50.677,0,4743,17.87
2026/05/09 14:58:51.718,0,4743,38.41
2026/05/09 14:58:52.761,0,4746,45.79
2026/05/09 14:58:53.793,34,4738,35.11
2026/05/09 14:58:54.829,30,4738,42.68
2026/05/09 14:58:55.864,9,4738,37.56
2026/05/09 14:58:56.895,6,4738,61.49
2026/05/09 14:58:57.930,26,4738,49.03
2026/05/09 14:58:58.968,0,4738,21.49
2026/05/09 14:59:00.004,42,4738,25.08
2026/05/09 14:59:01.037,0,4738,50.99
2026/05/09 14:59:02.068,6,4738,54.21
2026/05/09 14:59:03.101,0,4738,40.83
2026/05/09 14:59:04.136,0,4738,19.85
2026/05/09 14:59:05.174,57,4738,26.76
2026/05/09 14:59:06.210,0,4738,24.97
2026/05/09 14:59:07.243,0,4738,29.28
2026/05/09 14:59:08.281,0,4738,24.90
2026/05/09 14:59:09.316,0,4738,27.05
2026/05/09 14:59:10.353,0,4738,25.83
2026/05/09 14:59:11.388,0,4738,24.89
2026/05/09 14:59:12.424,21,4738,33.70
2026/05/09 14:59:13.466,0,4738,34.18
2026/05/09 14:59:14.503,0,4738,24.98
2026/05/09 14:59:15.538,0,4738,17.91
2026/05/09 14:59:16.571,0,5625,25.68
2026/05/09 14:59:17.600,0,5625,57.93
2026/05/09 14:59:18.629,0,5625,57.60
2026/05/09 14:59:19.658,0,5625,57.99
2026/05/09 14:59:20.688,0,5625,57.68
2026/05/09 14:59:21.717,0,5625,58.26
2026/05/09 14:59:22.747,0,5625,58.24
2026/05/09 14:59:23.777,0,5625,57.97
2026/05/09 14:59:24.807,0,5625,58.19
2026/05/09 14:59:25.836,0,5625,57.92
2026/05/09 14:59:26.866,0,5625,57.61
2026/05/09 14:59:27.895,0,5691,58.10
2026/05/09 14:59:28.925,0,5691,57.30
2026/05/09 14:59:29.954,0,5691,57.99
2026/05/09 14:59:30.986,0,5691,57.69
2026/05/09 14:59:32.015,0,5691,57.94
2026/05/09 14:59:33.044,0,5691,58.16
2026/05/09 14:59:34.075,59,5723,146.51
2026/05/09 14:59:35.108,61,5723,240.89
2026/05/09 14:59:36.141,33,5723,237.05
2026/05/09 14:59:37.172,57,5723,130.57
2026/05/09 14:59:38.204,65,5723,246.15
2026/05/09 14:59:39.235,59,5723,246.01
2026/05/09 14:59:40.267,68,5723,191.01
2026/05/09 14:59:41.299,64,5723,225.98
2026/05/09 14:59:42.331,73,5723,171.77
2026/05/09 14:59:43.365,70,5723,238.53
2026/05/09 14:59:44.397,64,5723,168.09
2026/05/09 14:59:45.432,60,5723,239.97
2026/05/09 14:59:46.462,0,5723,143.69
2026/05/09 14:59:47.492,44,5723,90.06
2026/05/09 14:59:48.524,42,5723,264.53
2026/05/09 14:59:49.554,42,5723,239.17
2026/05/09 14:59:50.585,46,5723,270.57
2026/05/09 14:59:51.616,45,5723,286.81
2026/05/09 14:59:52.647,32,5723,252.61
2026/05/09 14:59:53.679,45,5723,222.09
2026/05/09 14:59:54.710,45,5723,276.46
2026/05/09 14:59:55.742,45,5723,285.89
2026/05/09 14:59:56.772,0,5723,128.38
2026/05/09 14:59:57.802,64,5723,144.50
2026/05/09 14:59:58.836,61,5723,244.83
2026/05/09 14:59:59.868,63,5723,245.77
2026/05/09 15:00:00.900,76,5723,183.31
2026/05/09 15:00:01.933,69,5723,229.63
2026/05/09 15:00:02.964,61,5723,256.04
2026/05/09 15:00:03.997,70,5723,223.46
2026/05/09 15:00:05.030,67,5723,199.95
2026/05/09 15:00:06.067,65,5723,256.48
2026/05/09 15:00:07.099,64,5723,254.67
2026/05/09 15:00:08.131,62,5723,220.29
2026/05/09 15:00:09.164,66,5723,252.23
2026/05/09 15:00:10.196,50,5723,235.37
2026/05/09 15:00:11.226,60,5723,175.97
2026/05/09 15:00:12.259,65,5723,256.27
2026/05/09 15:00:13.291,69,5723,257.00
2026/05/09 15:00:14.321,63,5723,168.71
2026/05/09 15:00:15.353,65,5723,256.25
2026/05/09 15:00:16.385,61,5723,257.12
2026/05/09 15:00:17.417,68,5723,177.03
2026/05/09 15:00:18.450,61,5723,249.28
2026/05/09 15:00:19.484,61,5723,247.81
2026/05/09 15:00:20.516,67,5723,228.71
2026/05/09 15:00:21.548,66,5723,207.76
2026/05/09 15:00:22.580,60,5723,256.60
